condition,true_class,seed,evidence_sufficient,classification_correct,classification_margin,top_score,second_score,mean_score,score_spread,top_to_second_ratio
process_disturbance_4.0,process_disturbance,29,True,True,4.291589906150513,8.693893517028759,4.402303610878246,3.522571530347988,8.693893517028759,1.9748509611067873
process_disturbance_4.0,process_disturbance,30,True,True,6.219085100132582,11.62602046916246,5.4069353690298785,4.446506785389874,11.50102046916246,2.1502051856865956
process_disturbance_4.0,process_disturbance,31,True,True,5.4315263180086095,10.293698551193202,4.862172233184593,4.016356870030797,9.938460616314787,2.117098707638538
process_disturbance_4.0,process_disturbance,32,True,True,0.10465436396113081,0.9923135097139579,0.8876591457528271,0.5417214772026603,0.9923135097139579,1.1178992684982199
process_disturbance_4.0,process_disturbance,33,True,True,3.7520119446081455,6.991974051504001,3.2399621068958555,2.6536361060403184,6.866974051504001,2.1580419217312135
process_disturbance_4.0,process_disturbance,34,True,True,4.595273208110076,8.478480739128507,3.8832075310184315,3.286916735186453,8.103480739128507,2.1833704924090704
process_disturbance_4.0,process_disturbance,35,True,True,7.174545727062549,14.018371377403088,6.8438256503405395,5.481204060064524,14.018371377403088,2.0483238606032437
process_disturbance_4.0,process_disturbance,36,True,True,5.060651709714414,9.079527866206842,4.018876156492428,3.567538112292159,8.579527866206842,2.2592206160761528
process_disturbance_4.0,process_disturbance,37,True,True,0.8458788379294251,2.4390379246073812,1.5931590866779561,1.2124734368036023,2.0640379246073812,1.5309443639377625
process_disturbance_4.0,process_disturbance,38,True,True,2.363636623241212,4.796273451657023,2.432636828415811,2.0168704655054044,4.45770186970824,1.9716356324254511
process_disturbance_4.0,process_disturbance,39,True,True,8.753013809903884,15.49686264494279,6.743848835038908,5.842398069082159,15.12186264494279,2.2979255650606656
process_disturbance_4.0,process_disturbance,40,True,True,4.518524803873936,8.517166700012222,3.998641896138286,3.380377070826242,8.142166700012222,2.1300148703577584
process_disturbance_4.0,process_disturbance,41,True,True,4.310618572511769,7.940121393162384,3.629502820650614,3.0766285059424585,7.93680758526098,2.187660896138076
process_disturbance_4.0,process_disturbance,42,True,True,7.745532047211405,14.580909671096858,6.835377623885453,5.686102280263884,14.080909671096858,2.1331534954474773
process_disturbance_4.0,process_disturbance,43,True,True,5.570377761313972,9.666319512188089,4.0959417508741165,3.7464558717232133,9.067757288357441,2.359974848305115
process_disturbance_4.0,process_disturbance,44,True,True,6.898379594537526,12.900068445706856,6.001688851169329,4.944168122858157,12.900068445706856,2.149406403031264
process_disturbance_4.0,process_disturbance,45,True,True,3.339286467490133,6.485753437450884,3.1464669699607515,2.571207752487491,6.235753437450884,2.061281271778208
process_disturbance_4.0,process_disturbance,46,True,True,5.455003478547841,10.274148840711447,4.8191453621636064,4.029439637844322,9.899148840711447,2.1319441661532754
process_disturbance_4.0,process_disturbance,47,True,True,4.713214180920924,8.77988923514301,4.0666750542220855,3.4462219125449685,8.341565874328232,2.158984703246804
process_disturbance_4.0,process_disturbance,48,True,True,3.0825378262976937,6.636148414377325,3.553610588079631,2.715744610592784,6.357351032476764,1.867438271552885
process_disturbance_4.0,process_disturbance,49,True,True,4.357173754022199,9.0243653344711,4.6671915804489,3.639284923628655,8.65878255487648,1.9335750801986968
structural_change_0.85,structural_change,0,True,True,1.4690580026401243,1.9402124961204898,0.47115449348036553,0.7516922923783422,1.6902124961204898,4.1179963747861965
structural_change_0.85,structural_change,1,True,True,1.38301974247338,1.6052425064247458,0.2222227639513657,0.5422539844208577,1.4802425064247458,7.223573669387155
structural_change_0.85,structural_change,2,True,True,0.9924069958151074,1.4352541839087956,0.4428471880936882,0.5691370238588642,1.2868074604758224,3.240969396427361
structural_change_0.85,structural_change,3,True,True,0.7574477286252111,1.4723488922297592,0.714901163604548,0.5468125139585768,1.4723488922297592,2.059513912110708
structural_change_0.85,structural_change,4,True,True,1.3706982522645856,1.6206982522645856,0.25,0.5278004341499363,1.6206982522645856,6.482793009032412
structural_change_0.85,structural_change,5,True,True,0.962169099987948,1.7782387796499415,0.8160696796619935,0.7893679151277996,1.679494804788652,2.179028119736403
structural_change_0.85,structural_change,6,True,True,1.3466275506332561,1.8464092749081589,0.49978172427490275,0.7023553346402304,1.633178935530299,3.6944313591764217
structural_change_0.85,structural_change,7,True,True,0.5541547319731432,1.1367041695468305,0.5825494375736873,0.511062336385962,1.0617084311235003,1.9512578610997224
structural_change_0.85,structural_change,8,True,True,0.7194868699291022,1.6427561551890182,0.923269285259916,0.6982822581569165,1.6427561551890182,1.7792817127288871
structural_change_0.85,structural_change,9,True,True,0.9007187782809873,2.2804391498452126,1.3797203715642252,1.0442507477604515,2.2804391498452126,1.6528270487578334
structural_change_0.85,structural_change,10,True,True,1.2669022122313565,2.4342148463364355,1.167312634105079,1.1148872511120196,2.4342148463364355,2.0853152576392207
structural_change_0.85,structural_change,11,True,True,0.9584592517162958,2.1308853360925424,1.1724260843762466,0.9630913270623627,2.1308853360925424,1.8175007912967043
structural_change_0.85,structural_change,12,True,True,0.45736310714462647,2.0049180131641116,1.547554906019485,1.1126139378738205,2.0049180131641116,1.2955391794916853
structural_change_0.85,structural_change,13,True,True,0.7647830662603852,1.2339682456572159,0.4691851793968307,0.46220251399629275,1.2133116147260914,2.6300239219852077
structural_change_0.85,structural_change,14,True,True,1.177722352954362,2.271617686557193,1.093895333602831,1.061850638110685,2.021617686557193,2.0766316637199314
structural_change_0.85,structural_change,15,True,True,0.9864474601168853,1.9541018441593803,0.9676543840424949,0.8823629074436072,1.7214064425868263,2.0194212689802122
structural_change_0.85,structural_change,16,True,True,0.8617475829160959,1.2367475829160959,0.375,0.44604353578507927,1.2367475829160959,3.297993554434128
structural_change_0.85,structural_change,17,True,True,0.5294711809236503,1.0294711809236503,0.5,0.4792914093420649,1.0294711809236503,2.058942361843183
structural_change_0.85,structural_change,18,True,True,0.5957829842855595,1.0957829842855595,0.5,0.41772294932910037,1.0957829842855595,2.191565968566736
structural_change_0.85,structural_change,19,True,True,0.48722568829465307,1.852043610790696,1.3648179224960428,0.9085512752495246,1.852043610790696,1.3569895150572429
structural_change_0.85,structural_change,20,True,True,0.09273818266236455,2.6707408592657558,2.578002676603391,1.5141451023083918,2.5457408592657558,1.0359728806734656
structural_change_0.85,structural_change,21,True,True,0.6852790926673582,1.7257095434740215,1.0404304508066633,0.8331849779780398,1.7257095434740215,1.6586495927088551
structural_change_0.85,structural_change,22,True,True,0.41297478047016023,1.1028972675288493,0.6899224870586891,0.4482049386468846,1.1028972675288493,1.5985814177896647
structural_change_0.85,structural_change,23,True,True,0.2963602725048067,1.2125286657058858,0.9161683932010791,0.5321742647267412,1.2125286657058858,1.3234779487076658
structural_change_0.85,structural_change,24,True,True,0.7362847539268729,1.172633792673837,0.4363490387469642,0.4647457078552003,1.172633792673837,2.6873756753046316
structural_change_0.85,structural_change,25,True,True,0.4968234432534786,1.1013656199641169,0.6045421767106383,0.5514769491686888,1.1013656199641169,1.8218176702821836
structural_change_0.85,structural_change,26,True,True,0.960030005213866,1.7324551792008638,0.7724251739869978,0.7861450236217261,1.7324551792008638,2.242877676107153
structural_change_0.85,structural_change,27,True,True,0.8431952141505359,1.2181952141505359,0.375,0.4906479789615746,1.2181952141505359,3.248520571059433
structural_change_0.85,structural_change,28,True,True,0.8325029101051684,2.3484655748461214,1.515962664740953,1.158123843590637,2.3484655748461214,1.5491579241800635
structural_change_0.85,structural_change,29,True,True,1.0225990071606244,1.6674149952957666,0.6448159881351423,0.6242902568073343,1.6674149952957666,2.585877251765227
structural_change_0.85,structural_change,30,True,True,0.8329429410349611,2.2796189125041404,1.4466759714691793,1.0620253292652626,2.1546189125041404,1.5757633066840018
structural_change_0.85,structural_change,31,True,True,0.5460393702087329,1.1392170522061873,0.5931776819974544,0.5590376580030936,1.1392170522061873,1.9205325601059209
structural_change_0.85,structural_change,32,True,True,1.0320176035687323,1.4366955193328845,0.40467791576415224,0.4603433587742592,1.4366955193328845,3.5502197262640984
structural_change_0.85,structural_change,33,True,True,0.714667700404711,1.2093105748276607,0.49464287442294974,0.4572383623126526,1.2093105748276607,2.444815517126366
structural_change_0.85,structural_change,34,True,True,1.3337566607350784,1.8657245466650374,0.5319678859299591,0.8034340656019716,1.4907245466650374,3.5072127397313952
structural_change_0.85,structural_change,35,True,True,1.1107352331346652,2.0506452322788356,0.9399099991441704,0.89517716803639,2.0506452322788356,2.1817463737420146
structural_change_0.85,structural_change,36,True,True,0.2584047810680119,1.1767419253765017,0.9183371443084898,0.6842106273092547,1.1767419253765017,1.2813833488803397
structural_change_0.85,structural_change,37,True,True,0.8231673940610105,1.1981673940610105,0.375,0.4812347111584819,1.1981673940610105,3.195113050820841
structural_change_0.85,structural_change,38,True,True,0.7870225213094135,1.2870225213094135,0.5,0.5321694077263586,1.2870225213094135,2.574045042613679
structural_change_0.85,structural_change,39,True,True,0.2853189794165365,1.9264150993365279,1.6410961199199914,1.1144165230744376,1.5514150993365279,1.1738587861808318
structural_change_0.85,structural_change,40,True,True,1.0155685147311213,1.8080636253453952,0.7924951106142739,0.8111408855349866,1.6903851578534113,2.281482372732443
structural_change_0.85,structural_change,41,True,True,0.8896767574872042,1.6171572915399788,0.7274805340527746,0.6994761973890642,1.6171572915399788,2.222956101008801
structural_change_0.85,structural_change,42,True,True,0.628095548827234,1.9818866445254748,1.3537910956982409,1.0702470340287467,1.5365762486342038,1.4639530802215972
structural_change_0.85,structural_change,43,True,True,0.42786930162077486,1.2129069418050664,0.7850376401842916,0.7330748005590755,0.9581480070381334,1.5450303013735562
structural_change_0.85,structural_change,44,True,True,0.8605290754216897,1.381241692497572,0.5207126170758822,0.47684882388861927,1.381241692497572,2.6525988562586225
structural_change_0.85,structural_change,45,True,True,1.0759265910734501,1.3259265910734501,0.25,0.46469871775733723,1.2869526112011496,5.303706364272586
structural_change_0.85,structural_change,46,True,True,0.4568467341850555,2.2784209494575656,1.82157421527251,1.2523234512574464,1.9034209494575656,1.250797760724484
structural_change_0.85,structural_change,47,True,True,0.8274117591592824,1.3274117591592824,0.5,0.5366145933537281,1.3274117591592824,2.6548235183132554
structural_change_0.85,structural_change,48,True,True,0.8501178932117095,1.2251178932117095,0.375,0.48096789156338743,1.2251178932117095,3.266981048555847
structural_change_0.85,structural_change,49,True,True,1.427351485144294,2.369013233799585,0.9416617486552907,1.0073378361212626,2.1503368717694102,2.5157794050571356
structural_change_0.75,structural_change,0,True,True,0.48500428479801805,5.773074013344317,5.288069728546299,3.0471085202938077,5.523074013344317,1.0917166962036742
structural_change_0.75,structural_change,1,True,True,1.578707247164055,4.506745162678767,2.928037915514712,2.048162867322775,4.381745162678767,1.5391689905371322
structural_change_0.75,structural_change,2,True,True,2.061914416592288,4.377213555187518,2.3152991385952304,1.9292515972875,4.127213555187518,1.8905606978463396
structural_change_0.75,structural_change,3,True,True,1.9422811066839252,4.557295500034686,2.6150143933507612,2.0643777796675256,4.557295500034686,1.7427420329390353
structural_change_0.75,structural_change,4,True,True,2.405217812361159,4.319049663095416,1.9138318507342564,1.7825527408956259,4.069049663095416,2.2567550338532207
structural_change_0.75,structural_change,5,True,True,3.250150692196536,3.732659719879532,0.48250902768299553,1.1561558224788957,3.6276424861893837,7.735937579854201
structural_change_0.75,structural_change,6,True,True,1.8572518206760984,4.68492905670431,2.8276772360282116,2.0949177840780915,4.43492905670431,1.656811816076703
structural_change_0.75,structural_change,7,True,True,2.439313642447442,3.9055086493020994,1.4661950068546572,1.6430685339305273,3.6555086493020994,2.6637034166946836
structural_change_0.75,structural_change,8,True,True,1.95074325984416,4.590426389496715,2.6396831296525547,2.1543798967084493,4.573702087591076,1.7390066019398265
structural_change_0.75,structural_change,9,True,True,1.9090125091631824,4.759557088475337,2.850544579312155,2.1094107757663285,4.759557088475337,1.6697009838106665
structural_change_0.75,structural_change,10,True,True,1.6950895265110386,5.817451073175312,4.122361546664274,2.7874708955914405,5.817451073175312,1.411193804163358
structural_change_0.75,structural_change,11,True,True,1.5097708954491198,4.7150869013262655,3.2053160058771457,2.215731908630551,4.7150869013262655,1.4710209204581983
structural_change_0.75,structural_change,12,True,True,2.5707594041688053,3.895300813290231,1.3245414091214256,1.5956425592159493,3.895300813290231,2.9408675232517347
structural_change_0.75,structural_change,13,True,True,1.9035144365097372,4.402815082194492,2.4993006456847544,1.9466474226894506,4.268331364414762,1.7616188311696506
structural_change_0.75,structural_change,14,True,True,2.144262971137205,4.774987161397371,2.630724190260166,2.1609418868509733,4.524987161397371,1.8150846748109055
structural_change_0.75,structural_change,15,True,True,0.8827917816103747,5.011461864954608,4.128670083344233,2.545124859832795,4.636461864954608,1.2138198896469095
structural_change_0.75,structural_change,16,True,True,2.818685239201881,3.6677733409957884,0.8490881017939076,1.3674898133817008,3.2927733409957884,4.319661685568782
structural_change_0.75,structural_change,17,True,True,2.46447425365842,4.1882122290495545,1.7237379753911344,1.751139744662308,3.8132122290495545,2.4297267269387475
structural_change_0.75,structural_change,18,True,True,2.6698972543945176,3.7679959806760093,1.0980987262814916,1.4549769729844655,3.3141827956956478,3.4313817970012583
structural_change_0.75,structural_change,19,True,True,1.4288486036206685,4.293126162014142,2.864277558393473,1.9842695301997595,4.293126162014142,1.4988513070013325
structural_change_0.75,structural_change,20,True,True,1.851453306777044,4.748709969652797,2.897256662875753,2.1675647031504064,4.623709969652797,1.639036689603362
structural_change_0.75,structural_change,21,True,True,0.8449963323420295,4.934566540203529,4.0895702078615,2.6259819909880586,4.901091980793471,1.2066222828786413
structural_change_0.75,structural_change,22,True,True,2.41006675795459,3.7698785752275743,1.3598118172729845,1.5213907136599922,3.7698785752275743,2.7723531501476812
structural_change_0.75,structural_change,23,True,True,2.634846686049169,3.663378466953797,1.0285317809046282,1.3738017184280809,3.663378466953797,3.5617552466178255
structural_change_0.75,structural_change,24,True,True,2.6071291739188265,3.741663251621599,1.1345340777027726,1.450759255376703,3.491663251621599,3.2979734369852474
structural_change_0.75,structural_change,25,True,True,2.575942460161071,3.743044910446331,1.16710245028526,1.5163952047259057,3.365281557670607,3.2071262548787027
structural_change_0.75,structural_change,26,True,True,1.9428773089733906,4.287903195742655,2.3450258867692644,1.9540167354230715,4.287903195742655,1.828509962270932
structural_change_0.75,structural_change,27,True,True,2.582061528546349,4.0584913225852794,1.4764297940389306,1.6618814322533602,3.6834913225852794,2.7488549330070726
structural_change_0.75,structural_change,28,True,True,0.2835398910355815,5.374350563550559,5.090810672514977,2.877976455794806,5.374350563550559,1.0556964124722499
structural_change_0.75,structural_change,29,True,True,1.0077608600446641,4.689233553965852,3.6814726939211875,2.346991959510657,4.689233553965852,1.2737385127716403
structural_change_0.75,structural_change,30,True,True,1.9868256798227675,4.636039193733428,2.6492135139106603,2.0397683824678676,4.511039193733428,1.7499681204963156
structural_change_0.75,structural_change,31,True,True,2.4890265520613104,2.916019396694462,0.42699284463315146,0.8982530603319034,2.916019396694462,6.8291996770880665
structural_change_0.75,structural_change,32,True,True,2.6261745627729685,4.004798724978755,1.3786241622057869,1.5384877301545017,4.004798724978755,2.904924224284744
structural_change_0.75,structural_change,33,True,True,2.577597050406399,3.7725380283616605,1.1949409779552616,1.4802929296782945,3.6475380283616605,3.1570915199627096
structural_change_0.75,structural_change,34,True,True,2.6073841519350096,4.424822168951567,1.8174380170165576,1.845782882785012,4.049822168951567,2.434648184708255
structural_change_0.75,structural_change,35,True,True,1.9542367090325423,4.608698494092732,2.6544617850601893,2.0195147195984333,4.608698494092732,1.736208266410019
structural_change_0.75,structural_change,36,True,True,2.6929659681761833,3.5806876375773355,0.8877216694011524,1.3267548360659192,3.2420776002921468,4.033570161680063
structural_change_0.75,structural_change,37,True,True,2.7671830809307187,3.676304908961001,0.9091218280302824,1.3652057915597633,3.426304908961001,4.043797866917459
structural_change_0.75,structural_change,38,True,True,1.9360080985764752,4.497330371324701,2.5613222727482254,2.075659243530936,3.9973303713247006,1.7558627507257951
structural_change_0.75,structural_change,39,True,True,1.7128899513718308,4.136950444308724,2.424060492936893,1.9002343529494954,3.7619504443087237,1.706620134423649
structural_change_0.75,structural_change,40,True,True,3.3670617390469637,4.105849588059141,0.7387878490121771,1.4831688532839964,3.730849588059141,5.557548887063394
structural_change_0.75,structural_change,41,True,True,2.8684440183554623,3.593144132089896,0.7247001137344338,1.2207338605416438,3.5807222822704365,4.958111726475656
structural_change_0.75,structural_change,42,True,True,1.6914184750041947,4.52069292856265,2.8292744535584555,2.1285119899144096,4.02069292856265,1.597827641950838
structural_change_0.75,structural_change,43,True,True,2.327020201341577,3.1618818918636884,0.8348616905221115,1.183102641319424,2.926214908971792,3.7873122311822716
structural_change_0.75,structural_change,44,True,True,2.295356665341239,3.973493115985843,1.6781364506446041,1.6278403019352798,3.973493115985843,2.3678009702114395
structural_change_0.75,structural_change,45,True,True,0.37407488126056876,5.262083408821513,4.888008527560944,2.7844917593210425,5.012083408821513,1.0765290975149242
structural_change_0.75,structural_change,46,True,True,1.9274381551762803,4.546483833736137,2.619045678559857,2.015636661363,4.421483833736137,1.7359314772373082
structural_change_0.75,structural_change,47,True,True,2.365799749994812,4.272202935250444,1.9064031852556322,1.8516682937454738,3.7722029352504443,2.240975554536402
structural_change_0.75,structural_change,48,True,True,2.6136362879851633,3.793140983483811,1.1795046954986477,1.4781444460983213,3.543140983483811,3.2158761198292694
structural_change_0.75,structural_change,49,True,True,0.5382678301790795,5.8592789244821795,5.3210110943031,3.0981233693772188,5.3592789244821795,1.1011589377729865
