policy,accuracy,mean_loss,mean_regret,median_regret,max_regret,zero_regret_fraction,regret_gt_0_005_fraction,under_count,over_count,exact_count,action_entropy,dominant_action_fraction,deviation_from_direct,seed,dataset_fingerprint,context_count,train_count,test_count,pareto_efficient
fixed_k3,0.03076923076923077,0.11416126949178675,0.0041245754001272,0.0,0.045521306566475794,0.8769230769230769,0.12307692307692308,0,63,2,0.0,1.0,0.6461538461538462,118,0f40a01e478a8624ac28a8613fd778e28f4797f443fef02d12823d2812b96289,215,150,65,0
oracle,1.0,0.11003669409165955,0.0,0.0,0.0,1.0,0.0,0,0,65,0.686625419355124,0.6461538461538462,0.6923076923076923,118,0f40a01e478a8624ac28a8613fd778e28f4797f443fef02d12823d2812b96289,215,150,65,0
direct_loss,0.2698412698412698,0.11010011152709079,0.009352647510632023,0.0,0.1109156392838993,0.8412698412698413,0.15873015873015872,9,37,17,0.965633607142825,0.4444444444444444,0.0,119,ab3fc6fd5ab08b9314db567782a814e13246e7f03dc70dd2a0c9968321d38206,210,147,63,1
fixed_risk_0.010,0.07936507936507936,0.10737834391947833,0.006630879903019565,0.0,0.11091563928389928,0.873015873015873,0.12698412698412698,6,52,5,0.5213248550133648,0.8095238095238095,0.3968253968253968,119,ab3fc6fd5ab08b9314db567782a814e13246e7f03dc70dd2a0c9968321d38206,210,147,63,0
two_stage_0.25,0.1111111111111111,0.10913890962239736,0.0083914456059386,0.0,0.1109156392838993,0.8571428571428571,0.14285714285714285,7,49,7,0.7725068857142601,0.6666666666666666,0.25396825396825395,119,ab3fc6fd5ab08b9314db567782a814e13246e7f03dc70dd2a0c9968321d38206,210,147,63,0
two_stage_0.30,0.12698412698412698,0.10737834391947833,0.006630879903019565,0.0,0.11091563928389928,0.873015873015873,0.12698412698412698,6,49,8,0.7810067816432915,0.6666666666666666,0.2698412698412698,119,ab3fc6fd5ab08b9314db567782a814e13246e7f03dc70dd2a0c9968321d38206,210,147,63,1
two_stage_0.35,0.12698412698412698,0.10737834391947833,0.006630879903019565,0.0,0.11091563928389928,0.873015873015873,0.12698412698412698,6,49,8,0.7810067816432915,0.6666666666666666,0.2698412698412698,119,ab3fc6fd5ab08b9314db567782a814e13246e7f03dc70dd2a0c9968321d38206,210,147,63,1
two_stage_0.40,0.14285714285714285,0.10546710984227571,0.004719645825816952,0.0,0.11091563928389928,0.9047619047619048,0.09523809523809523,4,50,9,0.7691403123489157,0.6825396825396826,0.31746031746031744,119,ab3fc6fd5ab08b9314db567782a814e13246e7f03dc70dd2a0c9968321d38206,210,147,63,1
two_stage_0.45,0.15873015873015872,0.10454863123544267,0.0038011672189839007,0.0,0.11091563928389928,0.9206349206349206,0.07936507936507936,3,50,10,0.7471514006292924,0.6984126984126984,0.3333333333333333,119,ab3fc6fd5ab08b9314db567782a814e13246e7f03dc70dd2a0c9968321d38206,210,147,63,1
two_stage_0.50,0.15873015873015872,0.10454863123544267,0.0038011672189839007,0.0,0.11091563928389928,0.9206349206349206,0.07936507936507936,3,50,10,0.7471514006292924,0.6984126984126984,0.3333333333333333,119,ab3fc6fd5ab08b9314db567782a814e13246e7f03dc70dd2a0c9968321d38206,210,147,63,1
fixed_k3,0.015873015873015872,0.10235363426284816,0.0016061702463893988,0.0,0.036704538301042464,0.9365079365079365,0.06349206349206349,0,62,1,0.0,1.0,0.5555555555555556,119,ab3fc6fd5ab08b9314db567782a814e13246e7f03dc70dd2a0c9968321d38206,210,147,63,0
oracle,1.0,0.10074746401645876,0.0,0.0,0.0,1.0,0.0,0,0,63,0.6476577755231994,0.6507936507936508,0.7301587301587301,119,ab3fc6fd5ab08b9314db567782a814e13246e7f03dc70dd2a0c9968321d38206,210,147,63,0
direct_loss,0.13114754098360656,0.100850813455121,0.006568267776946737,0.0,0.1098757737025548,0.8524590163934426,0.14754098360655737,5,48,8,0.900182032419419,0.5409836065573771,0.0,120,5a1d7c0f1c5f900d8a7b91e88da44002e9fa499e6b24b99e155f7d30b508b2cd,201,140,61,1
fixed_risk_0.010,0.06557377049180328,0.09717889208973263,0.0028963464115583748,0.0,0.05581178697686019,0.9016393442622951,0.09836065573770492,2,55,4,0.38684694518737617,0.8852459016393442,0.3770491803278688,120,5a1d7c0f1c5f900d8a7b91e88da44002e9fa499e6b24b99e155f7d30b508b2cd,201,140,61,0
two_stage_0.25,0.09836065573770492,0.09898013428157779,0.004697588603403535,0.0,0.1098757737025548,0.8852459016393442,0.11475409836065574,3,52,6,0.6922726320669877,0.7213114754098361,0.19672131147540983,120,5a1d7c0f1c5f900d8a7b91e88da44002e9fa499e6b24b99e155f7d30b508b2cd,201,140,61,1
two_stage_0.30,0.09836065573770492,0.09717889208973263,0.0028963464115583748,0.0,0.05581178697686019,0.9016393442622951,0.09836065573770492,2,53,6,0.6375222434895821,0.7540983606557377,0.2459016393442623,120,5a1d7c0f1c5f900d8a7b91e88da44002e9fa499e6b24b99e155f7d30b508b2cd,201,140,61,1
two_stage_0.35,0.08196721311475409,0.09717889208973263,0.0028963464115583748,0.0,0.05581178697686019,0.9016393442622951,0.09836065573770492,2,54,5,0.5763451152689758,0.7868852459016393,0.2786885245901639,120,5a1d7c0f1c5f900d8a7b91e88da44002e9fa499e6b24b99e155f7d30b508b2cd,201,140,61,0
two_stage_0.40,0.06557377049180328,0.09717889208973263,0.0028963464115583748,0.0,0.05581178697686019,0.9016393442622951,0.09836065573770492,2,55,4,0.5520116400360954,0.8032786885245902,0.2786885245901639,120,5a1d7c0f1c5f900d8a7b91e88da44002e9fa499e6b24b99e155f7d30b508b2cd,201,140,61,0
two_stage_0.45,0.06557377049180328,0.09717889208973263,0.0028963464115583748,0.0,0.05581178697686019,0.9016393442622951,0.09836065573770492,2,55,4,0.5520116400360954,0.8032786885245902,0.2786885245901639,120,5a1d7c0f1c5f900d8a7b91e88da44002e9fa499e6b24b99e155f7d30b508b2cd,201,140,61,0
two_stage_0.50,0.06557377049180328,0.09717889208973263,0.0028963464115583748,0.0,0.05581178697686019,0.9016393442622951,0.09836065573770492,2,55,4,0.5257121905564037,0.819672131147541,0.29508196721311475,120,5a1d7c0f1c5f900d8a7b91e88da44002e9fa499e6b24b99e155f7d30b508b2cd,201,140,61,0
fixed_k3,0.01639344262295082,0.09595847965175473,0.001675933973580476,0.0,0.03683386208040197,0.9344262295081968,0.06557377049180328,0,60,1,0.0,1.0,0.45901639344262296,120,5a1d7c0f1c5f900d8a7b91e88da44002e9fa499e6b24b99e155f7d30b508b2cd,201,140,61,0
oracle,1.0,0.09428254567817425,0.0,0.0,0.0,1.0,0.0,0,0,61,0.6460233712379079,0.6557377049180327,0.8688524590163934,120,5a1d7c0f1c5f900d8a7b91e88da44002e9fa499e6b24b99e155f7d30b508b2cd,201,140,61,0
direct_loss,0.21311475409836064,0.0971649931390171,0.005403619306208551,0.0,0.07678134007112666,0.8688524590163934,0.13114754098360656,5,43,13,0.95797811608631,0.4098360655737705,0.0,121,a437a01db1a24d61c9791713d5f19e54035588d2eba832b848019e463318f3ce,201,140,61,1
fixed_risk_0.010,0.06557377049180328,0.09436993432283099,0.0026085604900224456,0.0,0.037376054817931034,0.9016393442622951,0.09836065573770492,2,55,4,0.49724414974754716,0.8360655737704918,0.45901639344262296,121,a437a01db1a24d61c9791713d5f19e54035588d2eba832b848019e463318f3ce,201,140,61,0
two_stage_0.25,0.08196721311475409,0.09562864481580027,0.0038672709829917352,0.0,0.07678134007112666,0.8852459016393442,0.11475409836065574,3,53,5,0.8216285796027275,0.5901639344262295,0.21311475409836064,121,a437a01db1a24d61c9791713d5f19e54035588d2eba832b848019e463318f3ce,201,140,61,1
