condition,true_class,run_index,evidence_time,scheme,estimated_p_fail_A,estimated_p_fail_C,estimated_p_fail_S,target_p_fail_A,target_p_fail_C,target_p_fail_S,A_mae,C_mae,S_mae,marginal_mae
measurement_noise_0.850,measurement_noise,154,100,event_anchored,0.20094190983744298,0.6404148642882641,0.05166763449442063,0.22,0.8,0.06,0.019058090162557023,0.15958513571173594,0.008332365505579364,0.062325197126624106
measurement_noise_0.850,measurement_noise,155,100,event_anchored,0.2246099397006233,0.7104943146305224,0.05910343206527538,0.22,0.8,0.06,0.004609939700623289,0.08950568536947767,0.000896567934724618,0.031670731001608526
measurement_noise_0.850,measurement_noise,156,100,event_anchored,0.12415111205342153,0.5810613689232175,0.02612724840066605,0.22,0.8,0.06,0.09584888794657848,0.21893863107678257,0.03387275159933395,0.116220090207565
measurement_noise_0.850,measurement_noise,157,100,event_anchored,0.21717036882166366,0.6586878317096129,0.05918243514946311,0.22,0.8,0.06,0.002829631178336345,0.14131216829038717,0.0008175648505368907,0.04831978810642014
measurement_noise_0.850,measurement_noise,158,100,event_anchored,0.21234338056387955,0.6581875022392119,0.057158558862683416,0.22,0.8,0.06,0.007656619436120449,0.1418124977607882,0.002841441137316582,0.050770186111408405
measurement_noise_0.850,measurement_noise,159,100,event_anchored,0.18510887624606961,0.6275555598866904,0.05037320751448646,0.22,0.8,0.06,0.034891123753930386,0.17244444011330962,0.009626792485513541,0.07232078545091784
measurement_noise_0.850,measurement_noise,160,100,event_anchored,0.2673077219425388,0.5930049722168436,0.07064689603164298,0.22,0.8,0.06,0.04730772194253882,0.20699502778315648,0.010646896031642983,0.08831654858577943
measurement_noise_0.850,measurement_noise,161,100,event_anchored,0.2286558537963249,0.7182793545927909,0.06285938068754683,0.22,0.8,0.06,0.008655853796324886,0.08172064540720914,0.0028593806875468336,0.031078626630360286
measurement_noise_0.850,measurement_noise,162,100,event_anchored,0.22989817402172164,0.7095687251502327,0.06081782470185154,0.22,0.8,0.06,0.009898174021721634,0.09043127484976732,0.0008178247018515439,0.033715757857780165
measurement_noise_0.850,measurement_noise,163,100,event_anchored,0.2130000525900747,0.6636428903746203,0.05598077566041289,0.22,0.8,0.06,0.0069999474099252945,0.13635710962537972,0.00401922433958711,0.049125427124964045
measurement_noise_0.850,measurement_noise,164,100,event_anchored,0.2344252620450146,0.6893169575186139,0.06255545744105978,0.22,0.8,0.06,0.014425262045014597,0.11068304248138616,0.002555457441059783,0.04255458732248685
measurement_noise_0.850,measurement_noise,165,100,event_anchored,0.24214876248259737,0.6744819365632467,0.06254345658232598,0.22,0.8,0.06,0.022148762482597367,0.1255180634367533,0.0025434565823259786,0.050070094167225555
measurement_noise_0.850,measurement_noise,166,100,event_anchored,0.22728241961758242,0.7102331415334836,0.06313372404673775,0.22,0.8,0.06,0.007282419617582414,0.08976685846651644,0.003133724046737757,0.0333943340436122
measurement_noise_0.850,measurement_noise,167,100,event_anchored,0.23241988696405513,0.7096530636623082,0.061670772611443866,0.22,0.8,0.06,0.012419886964055132,0.09034693633769186,0.0016707726114438687,0.03481253197106362
measurement_noise_0.850,measurement_noise,168,100,event_anchored,0.24599999316143167,0.666689115923327,0.0665774209419884,0.22,0.8,0.06,0.025999993161431673,0.13331088407667302,0.0065774209419884044,0.05529609939336436
measurement_noise_0.850,measurement_noise,169,100,event_anchored,0.21660975706441687,0.6366306298914665,0.053354457213373924,0.22,0.8,0.06,0.0033902429355831265,0.16336937010853358,0.006645542786626074,0.0578017186102476
measurement_noise_0.850,measurement_noise,170,100,event_anchored,0.18531087808492208,0.610657576611495,0.051580960409646825,0.22,0.8,0.06,0.03468912191507792,0.18934242338850504,0.008419039590353172,0.07748352829797871
measurement_noise_0.850,measurement_noise,171,100,event_anchored,0.22637117023154052,0.7150571139286331,0.06051319427664316,0.22,0.8,0.06,0.006371170231540518,0.08494288607136691,0.0005131942766431613,0.030609083526516864
measurement_noise_0.850,measurement_noise,172,100,event_anchored,0.23247634725873953,0.701573857277495,0.059461462073086196,0.22,0.8,0.06,0.012476347258739529,0.09842614272250505,0.0005385379269138013,0.03714700930271946
measurement_noise_0.850,measurement_noise,173,100,event_anchored,0.22662999761949987,0.7373312520265501,0.06110568705620992,0.22,0.8,0.06,0.006629997619499867,0.0626687479734499,0.0011056870562099197,0.02346814421638656
measurement_noise_0.850,measurement_noise,174,100,event_anchored,0.2405654205062803,0.6240676313934909,0.06946534433741194,0.22,0.8,0.06,0.020565420506280296,0.17593236860650918,0.009465344337411946,0.06865437781673381
measurement_noise_0.850,measurement_noise,175,100,event_anchored,0.13587196873250826,0.5775198238244577,0.030685166139373048,0.22,0.8,0.06,0.08412803126749174,0.2224801761755424,0.02931483386062695,0.11197434710122037
measurement_noise_0.850,measurement_noise,176,100,event_anchored,0.2654009176534439,0.6027281236083372,0.07071882830331189,0.22,0.8,0.06,0.04540091765344392,0.19727187639166288,0.01071882830331189,0.08446387411613956
measurement_noise_0.850,measurement_noise,177,100,event_anchored,0.23052393910539049,0.7143979859579063,0.06349995716406692,0.22,0.8,0.06,0.010523939105390484,0.08560201404209378,0.0034999571640669247,0.03320863677051706
measurement_noise_0.850,measurement_noise,178,100,event_anchored,0.2293775519012593,0.705977578051556,0.06198285055545766,0.22,0.8,0.06,0.009377551901259301,0.09402242194844401,0.0019828505554576603,0.03512760813505366
measurement_noise_0.850,measurement_noise,179,100,event_anchored,0.23002011468180697,0.6710900652758485,0.06231110087977963,0.22,0.8,0.06,0.010020114681806969,0.12890993472415158,0.0023111008797796345,0.04708038342857939
measurement_noise_0.850,measurement_noise,180,100,event_anchored,0.2385455536423741,0.694866376956765,0.06513568741128789,0.22,0.8,0.06,0.01854555364237409,0.10513362304323504,0.0051356874112878925,0.04293828803229901
measurement_noise_0.850,measurement_noise,181,100,event_anchored,0.2168217472910774,0.6646296287797685,0.059613167456442163,0.22,0.8,0.06,0.0031782527089226076,0.13537037122023154,0.0003868325435578343,0.04631181882423733
measurement_noise_0.850,measurement_noise,182,100,event_anchored,0.22910587865846543,0.7127428573847507,0.0628741027669371,0.22,0.8,0.06,0.009105878658465433,0.0872571426152493,0.0028741027669371005,0.03307904134688395
measurement_noise_0.850,measurement_noise,183,100,event_anchored,0.2571168835987152,0.6092305940285266,0.07431615959037192,0.22,0.8,0.06,0.037116883598715206,0.1907694059714734,0.014316159590371927,0.08073414972018685
measurement_noise_0.850,measurement_noise,184,100,event_anchored,0.2076359179895974,0.5758646277482915,0.05543657706761556,0.22,0.8,0.06,0.012364082010402594,0.22413537225170854,0.004563422932384438,0.08035429239816519
measurement_noise_0.850,measurement_noise,185,100,event_anchored,0.21265192946300093,0.6804762920449235,0.05700169442636031,0.22,0.8,0.06,0.007348070536999068,0.1195237079550765,0.002998305573639691,0.04329002802190508
measurement_noise_0.850,measurement_noise,186,100,event_anchored,0.23183837488946193,0.7093800172324816,0.06293768825458809,0.22,0.8,0.06,0.011838374889461933,0.09061998276751848,0.0029376882545880945,0.03513201530385617
measurement_noise_0.850,measurement_noise,187,100,event_anchored,0.23186990439265825,0.5265840605595669,0.06821246750948595,0.22,0.8,0.06,0.011869904392658254,0.2734159394404332,0.008212467509485954,0.0978327704475258
measurement_noise_0.850,measurement_noise,188,100,event_anchored,0.1643847561673729,0.6131508311648688,0.03838719295743667,0.22,0.8,0.06,0.055615243832627115,0.18684916883513125,0.021612807042563326,0.08802573990344056
measurement_noise_0.850,measurement_noise,189,100,event_anchored,0.23396111065369243,0.6603330365048253,0.06123403325218707,0.22,0.8,0.06,0.013961110653692432,0.1396669634951747,0.0012340332521870723,0.051620702467018074
measurement_noise_0.850,measurement_noise,190,100,event_anchored,0.2263999074733705,0.678037550172701,0.060953378617278516,0.22,0.8,0.06,0.006399907473370492,0.12196244982729909,0.0009533786172785177,0.0431052453059827
measurement_noise_0.850,measurement_noise,191,100,event_anchored,0.22095270626257935,0.6792832777750213,0.05688319810891097,0.22,0.8,0.06,0.0009527062625793448,0.12071672222497876,0.0031168018910890244,0.04159541012621571
measurement_noise_0.850,measurement_noise,192,100,event_anchored,0.19043343733987633,0.5969988684997798,0.05055239547544789,0.22,0.8,0.06,0.02956656266012367,0.20300113150022026,0.009447604524552108,0.08067176622829868
measurement_noise_0.850,measurement_noise,193,100,event_anchored,0.19795000058249995,0.6574173333075773,0.05172180804694483,0.22,0.8,0.06,0.02204999941750005,0.1425826666924227,0.008278191953055167,0.0576369526876593
measurement_noise_0.850,measurement_noise,194,100,event_anchored,0.2222305583076676,0.6790736288056105,0.06212345250307183,0.22,0.8,0.06,0.002230558307667607,0.12092637119438954,0.002123452503071832,0.041760127335042994
measurement_noise_0.850,measurement_noise,195,100,event_anchored,0.24648642635753626,0.6579874038828274,0.06745111203957599,0.22,0.8,0.06,0.026486426357536258,0.14201259611717265,0.007451112039575991,0.05865004483809497
measurement_noise_0.850,measurement_noise,196,100,event_anchored,0.2273404725774439,0.6467850720813059,0.06542883502560493,0.22,0.8,0.06,0.007340472577443885,0.15321492791869418,0.005428835025604928,0.05532807850724766
measurement_noise_0.850,measurement_noise,197,100,event_anchored,0.2315530569722234,0.6799620554738681,0.0640929813211985,0.22,0.8,0.06,0.011553056972223391,0.12003794452613192,0.004092981321198508,0.04522799427318461
measurement_noise_0.850,measurement_noise,198,100,event_anchored,0.22927726318563546,0.6984648247154657,0.06181687066472287,0.22,0.8,0.06,0.00927726318563546,0.10153517528453437,0.0018168706647228722,0.037543103044964235
measurement_noise_0.850,measurement_noise,199,100,event_anchored,0.245460212805526,0.6428485643525165,0.06649397554678504,0.22,0.8,0.06,0.02546021280552599,0.15715143564748357,0.006493975546785047,0.06303520799993154
process_disturbance_2.70,process_disturbance,100,100,event_anchored,0.32812076847313876,0.3547860298154858,0.059506241174027454,0.46,0.06,0.06,0.13187923152686126,0.2947860298154858,0.0004937588259725442,0.14238634005610654
process_disturbance_2.70,process_disturbance,101,100,event_anchored,0.4240711981194869,0.13950458639643887,0.06058531978020287,0.46,0.06,0.06,0.03592880188051312,0.07950458639643887,0.0005853197802028753,0.03867290268571829
process_disturbance_2.70,process_disturbance,102,100,event_anchored,0.43444513334059587,0.11408916886490851,0.06146530638066738,0.46,0.06,0.06,0.025554866659404152,0.05408916886490851,0.0014653063806673791,0.027036447301660015
process_disturbance_2.70,process_disturbance,103,100,event_anchored,0.3723657502477294,0.25751819081332994,0.06129602629829138,0.46,0.06,0.06,0.08763424975227063,0.19751819081332994,0.0012960262982913834,0.09548282228796398
process_disturbance_2.70,process_disturbance,104,100,event_anchored,0.33050248485765626,0.30836853929775904,0.05897459064599607,0.46,0.06,0.06,0.12949751514234376,0.24836853929775904,0.0010254093540039283,0.1262971545980356
process_disturbance_2.70,process_disturbance,105,100,event_anchored,0.22876590210194245,0.46000553078234924,0.04407620186886461,0.46,0.06,0.06,0.23123409789805757,0.40000553078234924,0.01592379813113539,0.21572114227051406
process_disturbance_2.70,process_disturbance,106,100,event_anchored,0.35301940837284534,0.2981741784634522,0.06412925133508715,0.46,0.06,0.06,0.10698059162715468,0.23817417846345218,0.004129251335087153,0.11642800714189801
process_disturbance_2.70,process_disturbance,107,100,event_anchored,0.3753235615380735,0.2494665438683305,0.06545774622621736,0.46,0.06,0.06,0.08467643846192652,0.1894665438683305,0.005457746226217364,0.09320024285215812
process_disturbance_2.70,process_disturbance,108,100,event_anchored,0.35994502946420265,0.2990030915193028,0.0671999962108752,0.46,0.06,0.06,0.10005497053579737,0.23900309151930282,0.007199996210875206,0.11541935275532514
process_disturbance_2.70,process_disturbance,109,100,event_anchored,0.4323488730662406,0.11753050323928048,0.06131549589056272,0.46,0.06,0.06,0.02765112693375943,0.05753050323928048,0.0013154958905627206,0.02883237535453421
process_disturbance_2.70,process_disturbance,110,100,event_anchored,0.2964832594337887,0.39113262403806986,0.057377030942089235,0.46,0.06,0.06,0.1635167405662113,0.33113262403806987,0.0026229690579107623,0.16575744455406397
process_disturbance_2.70,process_disturbance,111,100,event_anchored,0.4121559834194399,0.17105819491254132,0.06135461346832189,0.46,0.06,0.06,0.047844016580560145,0.11105819491254132,0.0013546134683218927,0.05341894165380778
process_disturbance_2.70,process_disturbance,112,100,event_anchored,0.36386189565187294,0.2802249458832909,0.06175073747125174,0.46,0.06,0.06,0.09613810434812708,0.2202249458832909,0.0017507374712517412,0.10603792923422324
process_disturbance_2.70,process_disturbance,113,100,event_anchored,0.4187640691854948,0.1410112772262447,0.060538886032573416,0.46,0.06,0.06,0.04123593081450522,0.08101127722624471,0.0005388860325734185,0.040928698024441115
process_disturbance_2.70,process_disturbance,114,100,event_anchored,0.4068517770009556,0.18101850259802646,0.06629865079967744,0.46,0.06,0.06,0.053148222999044425,0.12101850259802646,0.006298650799677438,0.06015512546558278
process_disturbance_2.70,process_disturbance,115,100,event_anchored,0.42501698955094613,0.1318374827896299,0.06192024111659868,0.46,0.06,0.06,0.034983010449053886,0.0718374827896299,0.0019202411165986852,0.03624691145176082
process_disturbance_2.70,process_disturbance,116,100,event_anchored,0.2017849795256292,0.48647486807825063,0.04044103586861238,0.46,0.06,0.06,0.25821502047437084,0.42647486807825064,0.01955896413138762,0.23474961756133636
process_disturbance_2.70,process_disturbance,117,100,event_anchored,0.3614849530782544,0.2541634871504553,0.05799269659329034,0.46,0.06,0.06,0.09851504692174562,0.19416348715045528,0.002007303406709661,0.09822861249297019
process_disturbance_2.70,process_disturbance,118,100,event_anchored,0.4237345790413346,0.14587112992154916,0.0625377500123671,0.46,0.06,0.06,0.03626542095866542,0.08587112992154916,0.0025377500123670987,0.041558100297527226
process_disturbance_2.70,process_disturbance,119,100,event_anchored,0.1262784850467411,0.5475299068839178,0.020726956130157348,0.46,0.06,0.06,0.3337215149532589,0.4875299068839178,0.03927304386984265,0.28684148856900643
process_disturbance_2.70,process_disturbance,120,100,event_anchored,0.42675735653616853,0.13509331895091897,0.061999626350615025,0.46,0.06,0.06,0.03324264346383149,0.07509331895091897,0.0019996263506150275,0.036778529588455164
process_disturbance_2.70,process_disturbance,121,100,event_anchored,0.3476567760467426,0.28548632319997375,0.060018213093012245,0.46,0.06,0.06,0.11234322395325741,0.22548632319997375,1.8213093012246773e-05,0.11261592008208113
process_disturbance_2.70,process_disturbance,122,100,event_anchored,0.43213470035290685,0.12190659934517954,0.061854264492841676,0.46,0.06,0.06,0.027865299647093167,0.061906599345179544,0.0018542644928416785,0.03054205449503813
process_disturbance_2.70,process_disturbance,123,100,event_anchored,0.33116154911503365,0.3786997159570968,0.07004348629305186,0.46,0.06,0.06,0.12883845088496637,0.3186997159570968,0.010043486293051865,0.15252721771170502
process_disturbance_2.70,process_disturbance,124,100,event_anchored,0.2142030624043773,0.49191530112489557,0.04173899913353982,0.46,0.06,0.06,0.2457969375956227,0.43191530112489557,0.01826100086646018,0.23199107986232614
process_disturbance_2.70,process_disturbance,125,100,event_anchored,0.42771137471640663,0.1309295560916924,0.06079451069180606,0.46,0.06,0.06,0.032288625283593386,0.07092955609169241,0.0007945106918060621,0.03467089735569728
process_disturbance_2.70,process_disturbance,126,100,event_anchored,0.4183946958037545,0.15914793080584663,0.06298261245279567,0.46,0.06,0.06,0.04160530419624553,0.09914793080584663,0.0029826124527956716,0.04791194915162928
process_disturbance_2.70,process_disturbance,127,100,event_anchored,0.42994573829655236,0.1262711221960141,0.06198045075009105,0.46,0.06,0.06,0.03005426170344766,0.06627112219601411,0.0019804507500910534,0.03276861154985094
process_disturbance_2.70,process_disturbance,128,100,event_anchored,0.4058404139542156,0.1839814713301995,0.0604046984502257,0.46,0.06,0.06,0.054159586045784414,0.12398147133019949,0.00040469845022569895,0.059515251942069865
process_disturbance_2.70,process_disturbance,129,100,event_anchored,0.3475599067913529,0.28213846620763533,0.05810570785991389,0.46,0.06,0.06,0.11244009320864712,0.22213846620763533,0.0018942921400861082,0.1121576171854562
process_disturbance_2.70,process_disturbance,130,100,event_anchored,0.42631455048704453,0.1296483281036585,0.06323935405684733,0.46,0.06,0.06,0.03368544951295549,0.06964832810365851,0.0032393540568473322,0.03552437722448711
process_disturbance_2.70,process_disturbance,131,100,event_anchored,0.4329994611800386,0.11914223765076437,0.06196617481167823,0.46,0.06,0.06,0.027000538819961395,0.05914223765076437,0.0019661748116782327,0.029369650427468
process_disturbance_2.70,process_disturbance,132,100,event_anchored,0.40801680113423955,0.16194049607096409,0.05976268327197032,0.46,0.06,0.06,0.05198319886576047,0.10194049607096409,0.0002373167280296795,0.05138700388825141
process_disturbance_2.70,process_disturbance,133,100,event_anchored,0.42232923992138693,0.14364140939109502,0.06414491505455296,0.46,0.06,0.06,0.037670760078613086,0.08364140939109502,0.004144915054552958,0.041819028174753685
process_disturbance_2.70,process_disturbance,134,100,event_anchored,0.4250878779742627,0.13985712844222498,0.06171016181021631,0.46,0.06,0.06,0.03491212202573735,0.07985712844222498,0.0017101618102163124,0.03882647075939288
process_disturbance_2.70,process_disturbance,135,100,event_anchored,0.4090679069868728,0.16267951192751176,0.059693919371819525,0.46,0.06,0.06,0.05093209301312723,0.10267951192751176,0.00030608062818047316,0.05130589518960649
process_disturbance_2.70,process_disturbance,136,100,event_anchored,0.39502172255786816,0.1945764221923028,0.06119990338440896,0.46,0.06,0.06,0.06497827744213186,0.1345764221923028,0.0011999033844089652,0.06691820100628121
process_disturbance_2.70,process_disturbance,137,100,event_anchored,0.3365239355251302,0.35599065437827204,0.06750483671223291,0.46,0.06,0.06,0.1234760644748698,0.29599065437827204,0.007504836712232912,0.14232385185512492
process_disturbance_2.70,process_disturbance,138,100,event_anchored,0.33650923916997283,0.31522065586838927,0.06058451206815587,0.46,0.06,0.06,0.12349076083002719,0.25522065586838927,0.0005845120681558721,0.1264319762555241
process_disturbance_2.70,process_disturbance,139,100,event_anchored,0.3719455468090159,0.24287679623294517,0.06400256146067529,0.46,0.06,0.06,0.0880544531909841,0.18287679623294517,0.004002561460675291,0.09164460362820152
process_disturbance_2.70,process_disturbance,140,100,event_anchored,0.42833602922304526,0.1288824024812928,0.0634372460806284,0.46,0.06,0.06,0.031663970776954764,0.06888240248129279,0.0034372460806283978,0.03466120644629198
process_disturbance_2.70,process_disturbance,141,100,event_anchored,0.3599617559832695,0.2765480854028238,0.06619978090469546,0.46,0.06,0.06,0.1000382440167305,0.21654808540282378,0.006199780904695459,0.10759537010808325
process_disturbance_2.70,process_disturbance,142,100,event_anchored,0.41134571326348707,0.15868573433606037,0.06276568060179141,0.46,0.06,0.06,0.04865428673651295,0.09868573433606037,0.002765680601791415,0.050035233891454915
process_disturbance_2.70,process_disturbance,143,100,event_anchored,0.3958140044013034,0.21702700720793297,0.06346035958469146,0.46,0.06,0.06,0.06418599559869664,0.15702700720793297,0.003460359584691458,0.07489112079710702
process_disturbance_2.70,process_disturbance,144,100,event_anchored,0.4266983270142382,0.13269328004602665,0.06414568684736274,0.46,0.06,0.06,0.03330167298576181,0.07269328004602665,0.004145686847362745,0.036713546626383736
process_disturbance_2.70,process_disturbance,145,100,event_anchored,0.4084391256821463,0.17169566954320897,0.061587987747297075,0.46,0.06,0.06,0.05156087431785372,0.11169566954320898,0.0015879877472970774,0.054948177202786594
process_disturbance_2.70,process_disturbance,146,100,event_anchored,0.38924466137880376,0.20952473006359423,0.06062451834750369,0.46,0.06,0.06,0.07075533862119626,0.14952473006359424,0.00062451834750369,0.07363486234409806
process_disturbance_2.70,process_disturbance,147,100,event_anchored,0.3477194183619594,0.3167102416609605,0.0619991595741607,0.46,0.06,0.06,0.11228058163804061,0.2567102416609605,0.0019991595741607054,0.12366332762438728
process_disturbance_2.70,process_disturbance,148,100,event_anchored,0.32950931966973535,0.38107361515435895,0.0708046887636427,0.46,0.06,0.06,0.13049068033026467,0.32107361515435895,0.010804688763642697,0.1541229947494221
process_disturbance_2.70,process_disturbance,149,100,event_anchored,0.39970684545853186,0.2050174725854134,0.060979288182086214,0.46,0.06,0.06,0.060293154541468164,0.1450174725854134,0.000979288182086216,0.06876330510298925
process_disturbance_2.70,process_disturbance,150,100,event_anchored,0.4075780571506939,0.16928614088803629,0.06163824242260639,0.46,0.06,0.06,0.052421942849306125,0.10928614088803629,0.0016382424226063924,0.0544487753866496
process_disturbance_2.70,process_disturbance,151,100,event_anchored,0.3981348351961816,0.18389221994238425,0.06100808332779054,0.46,0.06,0.06,0.06186516480381843,0.12389221994238425,0.0010080833277905446,0.06225515602466441
process_disturbance_2.70,process_disturbance,152,100,event_anchored,0.4088299533602389,0.17422171475236886,0.060406629727042915,0.46,0.06,0.06,0.0511700466397611,0.11422171475236886,0.00040662972704291755,0.05526613037305763
process_disturbance_2.70,process_disturbance,153,100,event_anchored,0.2506197273652675,0.43318206076738763,0.046988972255100174,0.46,0.06,0.06,0.20938027263473252,0.37318206076738764,0.013011027744899824,0.19852445371567332
process_disturbance_2.70,process_disturbance,154,100,event_anchored,0.4253173305923957,0.13940371608443267,0.0636544126514508,0.46,0.06,0.06,0.03468266940760434,0.07940371608443267,0.0036544126514508057,0.03924693271449594
process_disturbance_2.70,process_disturbance,155,100,event_anchored,0.31414644364304417,0.352464486712161,0.05613576762598538,0.46,0.06,0.06,0.14585355635695585,0.292464486712161,0.00386423237401462,0.14739409181437715
process_disturbance_2.70,process_disturbance,156,100,event_anchored,0.3611307454659547,0.2936404758397007,0.06205695111918895,0.46,0.06,0.06,0.09886925453404533,0.2336404758397007,0.0020569511191889517,0.11152222716431166
process_disturbance_2.70,process_disturbance,157,100,event_anchored,0.3990974150763294,0.20476761513110703,0.06466491590018214,0.46,0.06,0.06,0.06090258492367062,0.14476761513110703,0.004664915900182143,0.07011170531831994
process_disturbance_2.70,process_disturbance,158,100,event_anchored,0.42085733489735505,0.15333620066017944,0.06264047299087294,0.46,0.06,0.06,0.03914266510264497,0.09333620066017945,0.002640472990872944,0.04503977958456579
process_disturbance_2.70,process_disturbance,159,100,event_anchored,0.4089645384805194,0.18247545681764138,0.061670048735125146,0.46,0.06,0.06,0.05103546151948063,0.12247545681764138,0.0016700487351251486,0.05839365569074905
process_disturbance_2.70,process_disturbance,160,100,event_anchored,0.40760371697786824,0.1830466649097381,0.06533815693531714,0.46,0.06,0.06,0.052396283022131784,0.12304666490973809,0.00533815693531714,0.06026036828906234
process_disturbance_2.70,process_disturbance,161,100,event_anchored,0.4151519021122078,0.16914464552332095,0.06269602264347211,0.46,0.06,0.06,0.044848097887792204,0.10914464552332095,0.002696022643472115,0.05222958868486176
process_disturbance_2.70,process_disturbance,162,100,event_anchored,0.42072399932757976,0.14056323710122245,0.06296512335433027,0.46,0.06,0.06,0.039276000672420264,0.08056323710122246,0.0029651233543302735,0.04093478704265766
process_disturbance_2.70,process_disturbance,163,100,event_anchored,0.42857872651964946,0.12397326924703607,0.06259966377847634,0.46,0.06,0.06,0.031421273480350564,0.06397326924703607,0.002599663778476341,0.032664735501954326
process_disturbance_2.70,process_disturbance,164,100,event_anchored,0.2959574849181329,0.3801121674071038,0.057174868948653146,0.46,0.06,0.06,0.16404251508186712,0.3201121674071038,0.002825131051346852,0.16232660451343925
process_disturbance_2.70,process_disturbance,165,100,event_anchored,0.3324368469951947,0.33046232846596846,0.05997575777651035,0.46,0.06,0.06,0.1275631530048053,0.27046232846596846,2.4242223489651105e-05,0.13268324123142114
process_disturbance_2.70,process_disturbance,166,100,event_anchored,0.3989756430062957,0.18319511575571604,0.06081152327290151,0.46,0.06,0.06,0.06102435699370434,0.12319511575571604,0.0008115232729015154,0.0616769986741073
process_disturbance_2.70,process_disturbance,167,100,event_anchored,0.37562614868298455,0.23231470692544776,0.05883356446034965,0.46,0.06,0.06,0.08437385131701547,0.17231470692544776,0.0011664355396503456,0.08595166459403786
process_disturbance_2.70,process_disturbance,168,100,event_anchored,0.3981022034102141,0.20929581027706765,0.06295910623585659,0.46,0.06,0.06,0.06189779658978595,0.14929581027706765,0.0029591062358565873,0.0713842377009034
process_disturbance_2.70,process_disturbance,169,100,event_anchored,0.2821135489271107,0.376516815444769,0.04880065513947978,0.46,0.06,0.06,0.1778864510728893,0.316516815444769,0.011199344860520218,0.16853420379272618
process_disturbance_2.70,process_disturbance,170,100,event_anchored,0.2134251872896,0.44262815171061287,0.03879532514339423,0.46,0.06,0.06,0.24657481271040002,0.3826281517106129,0.021204674856605765,0.21680254642587288
process_disturbance_2.70,process_disturbance,171,100,event_anchored,0.3713046103756976,0.24181169417894197,0.06041521968709779,0.46,0.06,0.06,0.0886953896243024,0.18181169417894197,0.0004152196870977898,0.09030743449678072
process_disturbance_2.70,process_disturbance,172,100,event_anchored,0.4265527191494382,0.13351207914850846,0.06115914481651169,0.46,0.06,0.06,0.03344728085056181,0.07351207914850846,0.0011591448165116924,0.03603950160519399
process_disturbance_2.70,process_disturbance,173,100,event_anchored,0.40474711566359184,0.1631138120410304,0.059285877106994345,0.46,0.06,0.06,0.05525288433640818,0.1031138120410304,0.0007141228930056531,0.053026939756814745
process_disturbance_2.70,process_disturbance,174,100,event_anchored,0.35294979762478224,0.312376323931299,0.07024272682971508,0.46,0.06,0.06,0.10705020237521778,0.252376323931299,0.010242726829715082,0.12322308437874395
process_disturbance_2.70,process_disturbance,175,100,event_anchored,0.2633658835307712,0.44937028672563195,0.07237432005562484,0.46,0.06,0.06,0.1966341164692288,0.38937028672563195,0.012374320055624846,0.19945957441682854
process_disturbance_2.70,process_disturbance,176,100,event_anchored,0.42023504346804336,0.14349472086294632,0.061418879775242845,0.46,0.06,0.06,0.03976495653195666,0.08349472086294632,0.001418879775242847,0.041559519056715274
process_disturbance_2.70,process_disturbance,177,100,event_anchored,0.2668700101555467,0.43670531628108844,0.05367313795138341,0.46,0.06,0.06,0.19312998984445334,0.37670531628108844,0.0063268620486165855,0.19205405605805279
process_disturbance_2.70,process_disturbance,178,100,event_anchored,0.4060962573803261,0.18597300801285152,0.06179714421120913,0.46,0.06,0.06,0.0539037426196739,0.12597300801285152,0.001797144211209134,0.06055796494791152
process_disturbance_2.70,process_disturbance,179,100,event_anchored,0.34487104205987,0.3141120498294724,0.06553433708726819,0.46,0.06,0.06,0.11512895794013,0.2541120498294724,0.005534337087268193,0.1249251149522902
process_disturbance_2.70,process_disturbance,180,100,event_anchored,0.41870031842855704,0.1591599265184351,0.06215301774238743,0.46,0.06,0.06,0.04129968157144298,0.09915992651843511,0.0021530177423874294,0.047537541944088504
process_disturbance_2.70,process_disturbance,181,100,event_anchored,0.3626123538038159,0.2713582414815457,0.06314664120396733,0.46,0.06,0.06,0.09738764619618412,0.2113582414815457,0.0031466412039673347,0.10396417629389905
process_disturbance_2.70,process_disturbance,182,100,event_anchored,0.42646897918238885,0.13265574377502978,0.061657904536989785,0.46,0.06,0.06,0.03353102081761117,0.07265574377502979,0.0016579045369897877,0.03594822304321025
process_disturbance_2.70,process_disturbance,183,100,event_anchored,0.42762713395630775,0.12765343762998388,0.061058313708907325,0.46,0.06,0.06,0.03237286604369227,0.06765343762998388,0.001058313708907327,0.03369487246086116
process_disturbance_2.70,process_disturbance,184,100,event_anchored,0.35398877860007,0.31856249888832755,0.062924078091468,0.46,0.06,0.06,0.10601122139993002,0.25856249888832755,0.0029240780914679965,0.12249926612657519
process_disturbance_2.70,process_disturbance,185,100,event_anchored,0.42443877774010075,0.1427428930019761,0.06256279294182389,0.46,0.06,0.06,0.03556122225989927,0.0827428930019761,0.002562792941823891,0.04028896940123309
process_disturbance_2.70,process_disturbance,186,100,event_anchored,0.3398356664472052,0.33731545614473224,0.06344005335919109,0.46,0.06,0.06,0.12016433355279482,0.27731545614473224,0.003440053359191092,0.13363994768557272
process_disturbance_2.70,process_disturbance,187,100,event_anchored,0.405142806187785,0.19397060137178926,0.06257501888612,0.46,0.06,0.06,0.054857193812215044,0.13397060137178926,0.002575018886120009,0.06380093802337478
