regime,seed,true_class,predicted_class,measurement_noise_score,process_disturbance_score,parameter_mismatch_score,structural_change_score,classification_margin,correct
process_disturbance,57,process_disturbance,process_disturbance,0.0,2.979672216099737,1.0447333659755034,1.5794166840897836,1.4002555320099535,True
process_disturbance,58,process_disturbance,process_disturbance,0.0,3.71127045164808,0.5257812195817217,1.9679745214637734,1.7432959301843067,True
process_disturbance,59,process_disturbance,process_disturbance,0.125,2.1078660776885894,0.2486515283056447,1.112106041764517,0.9957600359240724,True
process_disturbance,60,process_disturbance,process_disturbance,0.25,4.423340802971778,0.23873707157943524,2.3688872447517064,2.054453558220071,True
process_disturbance,61,process_disturbance,process_disturbance,0.375,3.4660609128239903,0.13001004944878014,2.260788165479446,1.2052727473445444,True
process_disturbance,62,process_disturbance,process_disturbance,0.375,1.9796581075504318,0.2646577369683855,1.0810241526524604,0.8986339548979714,True
process_disturbance,63,process_disturbance,process_disturbance,0.625,1.465639429667728,0.30617762374225943,0.6053276014899598,0.840639429667728,True
process_disturbance,64,process_disturbance,process_disturbance,0.18445812520686883,1.5932393499021256,0.4640441561758571,0.6604945400953918,0.9327448098067338,True
process_disturbance,65,process_disturbance,parameter_mismatch,0.4970111976517208,0.3748431224830311,0.7553646460403993,0.18762819234353864,0.2583534483886785,False
process_disturbance,66,process_disturbance,process_disturbance,0.5351064726038918,5.443054663504856,0.2481638069791321,2.8629335042714805,2.580121159233375,True
process_disturbance,67,process_disturbance,process_disturbance,0.0662074647455897,7.781736000552814,0.7743893865566149,3.4455772188279137,4.336158781724901,True
process_disturbance,68,process_disturbance,structural_change,0.0,1.0540201832660854,0.5155832832871755,1.0542828188066915,0.0002626355406061265,False
process_disturbance,69,process_disturbance,process_disturbance,0.6663690105986376,1.1057285691420429,0.4566836065549409,0.7800922757974094,0.3256362933446335,True
process_disturbance,70,process_disturbance,process_disturbance,0.125,2.9414794153295936,0.450765692749733,1.66828992191981,1.2731894934097836,True
process_disturbance,71,process_disturbance,process_disturbance,0.125,11.05653105657634,0.778160090016168,5.122800785487963,5.933730271088376,True
process_disturbance,72,process_disturbance,process_disturbance,0.375,2.2881034340450555,0.36545576311923245,1.5392961699961125,0.7488072640489429,True
process_disturbance,73,process_disturbance,process_disturbance,0.25,3.1068471537310787,0.41553274198315676,1.7630463906240306,1.343800763107048,True
process_disturbance,74,process_disturbance,process_disturbance,0.0,5.335259540912243,0.43006185812924963,2.9204857268230575,2.4147738140891852,True
process_disturbance,75,process_disturbance,process_disturbance,0.014860068824347206,7.638728842943395,0.9561521389786999,3.89689545045494,3.741833392488455,True
process_disturbance,76,process_disturbance,process_disturbance,0.0,3.7827084521496666,1.0260753890597702,1.5352908492278163,2.24741760292185,True
process_disturbance,77,process_disturbance,process_disturbance,0.25,7.506690226970455,0.32380766186938437,3.8014608587011978,3.705229368269257,True
process_disturbance,78,process_disturbance,process_disturbance,0.625,8.02446310904223,0.4473121156766636,4.032032052277189,3.9924310567650414,True
process_disturbance,79,process_disturbance,process_disturbance,0.41514625297576846,6.1989824380068175,0.4960789338106375,2.8514790303410797,3.3475034076657377,True
process_disturbance,80,process_disturbance,process_disturbance,0.007133190291510161,3.420449913225783,0.8347619397454276,1.9540180501236046,1.4664318631021784,True
process_disturbance,81,process_disturbance,process_disturbance,0.517972546887479,11.367380124275483,0.5698873649548404,5.552282171369236,5.815097952906247,True
process_disturbance,82,process_disturbance,process_disturbance,0.0,8.545217063496455,0.9180405564368133,3.87103086388708,4.674186199609375,True
process_disturbance,83,process_disturbance,process_disturbance,0.375,6.2856468275963895,0.3798170360531969,3.7450107926932183,2.540636034903171,True
process_disturbance,84,process_disturbance,process_disturbance,0.5403300377489451,9.425677198400347,0.5891125553208711,4.705016872983177,4.72066032541717,True
