condition,true_class,seed,classification_correct,classification_margin,score_spread,delta_event_vs_pre_nis,delta_post_vs_pre_nis,recovery_ratio_nis,event_max_nis,post_longest_nis_run_above_1,delta_event_vs_pre_autocorrelation,delta_post_vs_pre_autocorrelation,parameter_shift_post_vs_pre,post_cumulative_abs_parameter_update,evidence_sufficient,operating_point_hard_accuracy,operating_point_coverage,operating_point_selective_accuracy
parameter_mismatch_0.45,parameter_mismatch,2021,True,0.8490041748643898,1.210292160510961,-0.0416456493131111,0.1790642799768719,1.309628169899799,3.3088635781293485,1,0.1308203814254485,0.10169781602612044,-0.004219252048141331,0.05382993192105997,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2022,True,0.5989532482762241,1.2441353660037027,0.3950435058336035,-0.39376956700064303,0.45590038028988267,4.295026439941904,2,0.5354178756071407,0.21031934888807757,0.00017858665980519106,0.04709822476122641,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2023,True,0.034721514383148355,0.21778437122347222,-0.4843340249428132,-0.22291642972768577,1.3953575276935315,1.6131220678418325,2,0.23761955910128235,0.18125893280849925,-0.003401633057259157,0.05751509784757037,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2024,False,0.20525230546711692,0.9408264249997565,0.17433382593225222,0.17337086793013312,0.9988434833538476,4.11820195305215,3,0.029732225882340625,-0.1894810850649012,-0.0009092274669685319,0.060519425112783194,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2025,False,0.08670231885611757,0.7915344436728169,-0.08346555632718311,-0.14597386685542735,0.9233580747639824,3.109629268158906,1,-0.0022848276919365113,-0.043384447461525824,0.0007011525541901209,0.052806741261588214,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2026,True,0.5174530573630152,0.9967997461627623,-0.020653311200252822,0.42744104968945984,1.5977400129461117,3.1453355328298036,1,-0.005447390217096733,-0.09382160725974695,-0.00027596331245027805,0.07249320215621108,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2027,True,0.35846755956098564,1.2025367352387581,-0.03093082432222749,-0.1935768733023262,0.7671687202059764,3.677293179741319,2,-0.31964889611475333,-0.36564261673837684,-0.0022105208367854123,0.04144694459915153,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2028,True,0.8523978808447213,1.221250243302828,-0.1311476375418933,-0.015029350124930785,1.1316592632122688,3.6448449206118463,2,-0.2119775986193828,0.2585884716040884,-0.0005436146246290408,0.06402775495097215,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2029,True,0.4900615810609369,0.6967298284800526,0.25382445976368184,-0.11012501542569386,0.6917294650716047,3.0093231849423394,2,0.05574648597555362,0.296795669894389,-0.0020298991447939008,0.05675303162622418,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2030,True,0.3425442590372104,0.6298646689582859,-0.4296896610986337,-0.07640657201064927,1.5031143849444812,2.5985343861267687,1,0.21159676987452486,0.6839305539249059,-0.0009105491906228336,0.06755369433022143,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2031,True,0.8659884167876889,1.1973060307856396,-0.16868238600204932,0.5151675053105923,2.392463213738594,2.5258754223195132,2,-0.21677774155624815,0.048138996680684935,-0.0015283917219304222,0.0634190468766275,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2032,True,0.0640488116679292,0.35693007342139266,0.45347958098983576,-0.5483320518285771,0.38965391067865623,8.80205856678506,2,-0.6551234442878486,-0.35841501520645513,-0.0028424523430755633,0.04726486456989701,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2033,True,0.32552046630062603,0.9699711789946723,0.1055492873059537,0.692725079249551,1.8393940881398563,3.0301141821646986,2,-0.9568900916407717,-0.3048004208900898,-0.0024325448756551404,0.06590711800779167,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2034,True,0.6781847195473825,0.9475860165603681,0.4671402007019174,0.10283813989167478,0.7055569095429817,4.3705309831820385,1,0.17751403462835147,-0.07000166037274892,0.0006175545650467518,0.05866820345107789,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2035,True,0.11693577361434548,0.7560128034561937,0.0754482990990224,-0.22751241382590437,0.7090011920172787,3.9323261184954603,1,0.04259646819259316,0.1046999649989947,-0.0008902246416829795,0.04724602412479033,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2036,True,0.33873558724177044,0.9339006246550969,-0.1548349625866735,-0.15316081414443905,1.0017778859668987,2.447704934723182,2,0.001118582579795288,0.12411226663885185,0.004654066085452047,0.0634552796167421,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2037,False,0.07342716329731092,0.25,0.6176107585563018,0.1918119678438306,0.6839824362045656,7.849202404005147,2,-0.18566258863992313,-0.780993440533025,0.0033177744526527997,0.06103910111943262,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2038,True,1.0185820485043315,1.1877593431252293,0.10012138776553925,0.5124335511148038,1.533513425733667,2.169887740109846,2,0.3732829273054534,0.697002598911119,-0.001499053131726713,0.06959811599318175,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2039,True,0.44999999999999996,0.6184476400722385,-0.33155235992776144,0.06277522148742176,1.4843896484283627,2.6357601256435172,3,-0.40856291197694905,-0.24973657212138495,0.0012987687806110815,0.07458729439338152,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2040,True,0.44873484170693717,0.5825917400798406,-0.385518310153779,-0.4879677060161207,0.8509921426771759,1.9078385483931228,1,-0.44797803287558374,-0.06910392498933318,-0.0032644051031086585,0.04734201856779976,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2041,True,0.7735082860973287,1.011091440119857,-0.0015174898361066669,-0.040216412710130656,0.9444739310542518,2.412948303513911,2,0.26615794473793797,-0.2675150075548933,-0.0006573235745716,0.04538500496084967,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2042,True,0.44882505758932645,0.901298137996982,-0.059557803319443936,0.024494915851126398,1.108856026236686,3.538461125621943,1,0.2676854791123538,-0.07241861068193199,-0.003714545354931653,0.05777981238588317,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2043,True,0.34051190313405766,0.5912735878264364,0.3742383153076213,0.4261244423842684,1.043071463220058,4.403830120512543,2,-0.29374473883671237,-0.48175409326709334,0.003146868549437909,0.07413661398591534,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2044,True,1.1637820341417315,1.286614877458136,-0.11750488461613073,-0.12071005327535611,0.9951241437593757,3.8502748887084484,2,0.26780806019655456,0.2398912439721758,-0.0010182235161362296,0.04374844620186899,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2045,True,0.470094429110671,0.8754505557671874,0.4631231280636423,-0.47530927798571193,0.30327437642953264,8.403738968706394,1,-0.03168170079127754,-0.3901770806669279,0.004394319282417292,0.036072961637776,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2046,True,0.0010340204250453011,0.35127743632929664,-0.1017205018313776,0.20027995125907472,1.4807276945108419,1.8167272093004887,1,0.5439215304894327,0.11605938869821411,0.008172210750350017,0.05326742728962041,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2047,True,0.5994150396633661,0.9732983538435918,0.1261166858197743,-0.05489561036836621,0.8063207320713143,2.3666446194140014,2,-0.8191640316699486,-0.5989179516342256,-0.0020775538838786467,0.05879263830742553,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2048,True,0.36168135587770267,1.108744834921998,-0.0029365209557047356,0.2681953673966191,1.401223054293706,2.2489626707632535,1,-0.011906613552511158,-0.0255164280613238,-0.007422898712526105,0.05829686754456877,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2049,True,0.40073621062689513,0.615257216145711,-0.4399237667141002,0.3252962933031892,2.613383245350492,1.4836770438487366,2,0.10024707961278922,-0.15353620391483824,0.0021348926645613497,0.07436572360859513,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2050,False,0.14298004619169724,0.5007509806639932,0.47972218871655836,0.3324652980673466,0.8745350340245404,4.223945872360972,2,0.5166561654619855,0.1302626225853492,-0.0017009274632809879,0.054480748463038756,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2051,True,0.6579976615124802,1.1005836762632506,-0.05741398524922958,0.039207627669998524,1.1220812800339397,5.837319801756403,3,-0.02578842414373151,-0.28922232822237914,-0.0017709470709624808,0.059365677353756245,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2052,True,0.15283181260179268,0.529689763862162,0.09635950127978371,0.3712585367464237,1.4656997279574024,1.706362382273768,4,0.30397049123991127,-0.06872917818753936,0.0033984929725080493,0.059904860861643074,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2053,True,0.18401280662948916,0.9524211701798487,0.5710101435654257,0.34561950978828826,0.8136230990969394,7.974317735799074,3,0.599152398447696,0.2755228141959971,0.002690720155830051,0.06848366161635151,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2054,True,0.08888241786451861,0.32056205262467263,-0.5552899544209328,-0.15984963504244953,2.1232841062345504,0.836844986396664,1,0.14387512999504135,0.22213653113444826,6.934559439941701e-05,0.051547580750354094,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2055,True,0.17101645332005722,0.706344361201498,1.115318550598524,0.2922722530586893,0.5424582682439133,4.053010996039634,3,-0.8277348695373936,-0.6007599722216632,0.0024052274308424826,0.07057331405640356,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2056,True,0.0820742766382927,0.55,0.268461499794476,0.5901292685507452,1.4432908377946527,4.331189913809548,2,0.5397329124597704,-0.11863213402336903,-0.0019060261385688282,0.0684294987223175,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2057,True,0.07782627395212938,0.21875231164737086,-0.21390431200662618,-0.6404891689278388,0.5504679743800969,5.231510411118444,2,0.47317182792183793,-0.09309601146720475,-0.003412527006695032,0.041691587412686075,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2058,True,1.8103948007229869,2.0526664927386298,0.2577283079843571,0.3447806594432449,1.102439085065001,3.827107123829303,1,-0.3860704376701995,0.30446883393080965,-0.0004766787495394942,0.058456218238120944,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2059,True,0.706636247107325,1.1602093735987271,0.046426873508597866,0.5918295309867094,1.8263687196022171,3.106983604704207,1,0.0013398219668267347,-0.45362942734971795,-0.0003319424834339335,0.06862865331821594,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2060,True,0.45823000952789217,0.8043587254897828,-0.40387128403810935,-0.30672986807540037,1.1408980008096856,1.8227338780666442,1,-0.09223445188354579,-0.4611859311528126,-0.0006414777074107425,0.05237179201387466,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2061,False,0.0012021485337574966,0.1485165492218537,0.6343503730071689,1.0692302423703666,1.491467030687483,7.166579532121382,3,-0.6504050048476127,0.017227788879190097,-0.0007475072929635784,0.06977323085314538,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2062,True,0.551762509475888,0.950708160287133,-0.6910148402050749,-0.29166321203164114,2.0762683731757807,1.0248222719794753,1,0.2891097345503707,0.22019253628166077,0.0009798996542663696,0.04903856020483892,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2063,True,0.4062013815577351,0.6374829502497177,-0.22714211149616848,-0.16298993042056353,1.092990746876034,4.567955539186185,2,0.32176001689592937,-0.018214255002659774,-0.0061827313133901995,0.0538134712120893,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2064,False,0.12978087045750653,0.6813367346660721,0.21494946154641892,-0.11888133326491368,0.7463801666887969,5.089027984460273,2,0.1261920341817962,0.3198546001083574,-0.0028097787992859002,0.05534874825880956,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2065,False,0.23506597575278465,0.779058778377183,0.5067752600845319,0.46022527200049757,0.9711239656930997,7.018331598679057,3,-0.08602480118383998,-0.3206099497464633,-0.0026445181764415127,0.09335178237786511,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2066,True,0.847683270215482,1.2627462436679302,-0.005550731758708682,-0.3485852190299936,0.7276179454432953,7.684743213042039,2,0.10116814578075815,0.13366760600525418,0.0027227313739893733,0.06271749879265437,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2067,True,0.5867533409415588,1.0333535266085168,-0.04896104837854476,-0.04982478987993344,0.9989210221366369,3.125802055186998,1,0.03701313679108137,0.38843787791626344,-0.0040717963545729985,0.05428502761321945,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2068,False,0.09862196851807736,0.375,0.5250669682648001,0.04758034951076662,0.614376898619714,5.1097529636462715,1,-0.6085296273490189,-0.11076120468250289,-0.0047570973631377855,0.05120642568649401,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2069,True,1.1999772506826618,1.6992808881021013,-0.3775102293589747,-0.2500188710021978,1.1436736445515674,5.1643081245731715,1,0.48431550572210025,0.09393340684451007,-4.3258687867475665e-05,0.0684793990419774,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2070,False,0.18066212728585596,0.6722278454834029,-0.8528357800114831,-0.20546445645514977,1.8849131850980152,4.389146901092782,2,0.6526894981180249,0.08849463131492968,0.0018549825077912585,0.07178123856501539,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2071,True,0.497770487622903,0.7200404272678516,0.5876187766350992,-0.27793929145350715,0.4446597250534968,6.023913859782616,2,-0.16918545632899604,0.15502719971558726,0.0013425590968507706,0.05254408861548646,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2072,True,0.12112049046325499,0.2559387452648425,0.7614288777829422,0.29939624429829736,0.6380467759877974,4.444700188754944,2,-0.654435215812306,-0.16313763318626257,0.0015253593764229523,0.05254253225078494,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2073,True,0.9175591908189126,1.325528613698964,0.09203057711994866,0.805840422038269,2.4250103895182735,2.2265230094067774,2,-0.2673618995705998,-0.146333787818662,-0.0030699039074768564,0.06615493626705005,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2074,True,0.16603947676934155,0.3461292883189311,0.5991170435642846,0.13195473747166175,0.6470319230883416,3.2530918093577132,3,-0.06834225586352155,-0.213508333126383,0.005106426633041061,0.05940634597654839,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2075,True,0.5372283864569648,0.7402104867868744,-0.4220178996700904,-0.15468553167738175,1.4773120570708813,2.0951224903687553,2,-0.25365099492822596,-0.15637063443933574,-0.0029464590429317816,0.05784301352195934,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2076,True,1.0477360388629022,1.2602866406113473,-0.2213945950194507,-0.06912167608293163,1.1924556022037025,2.6619376118140043,2,0.36580427507335667,0.35075063251302313,-0.00021021772139151462,0.061414559499469806,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2077,True,0.1874501279709312,1.0465648510065715,0.11128151194221336,-0.11521368543383226,0.7716488916288884,4.327848460777032,2,0.0705756809092849,-0.09769898532316071,-0.0051214894858923055,0.05010717654667572,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2078,True,0.023426173597956068,0.3337442335336943,-0.43968194006426176,-0.2554475021723719,1.2570004822056065,2.2607182160457553,2,-0.1082954085726203,-0.3049800823198995,0.0016144126657654523,0.054294113139615734,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2079,True,0.6318606563870582,0.7617468383480228,-0.696579105592948,-0.8390496792552836,0.8244099325047515,2.712893224111413,1,-0.3847288060525992,-0.11947804547540947,0.003372497567711741,0.04470810557421185,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2080,True,0.3393824512506768,0.6213876291880542,0.467526834268122,-0.13775583574543204,0.6289168928061688,10.074088865316456,2,0.11034065629749434,0.10986858091679086,-0.006241903969956941,0.0646174198661389,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2081,True,1.3917812118705206,1.8345149269421261,-0.05726628492839436,-0.08592788714289212,0.9585253520501871,1.9355434541533807,1,-0.31837334732366857,-0.12795198894387286,0.006129370506668841,0.04781537734391858,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2082,True,0.14333171614070928,0.640459738011783,0.12787197812892626,0.626693691456591,1.8242560547295166,2.22003151111768,2,-0.1402551734163821,-0.39391542997060747,0.0017163724343932651,0.06866924902605011,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2083,False,0.2221816746369133,0.4189136878877943,0.569796544769727,0.6074322014134498,1.0319725331042777,4.578851370118539,2,0.09362630897404528,-0.32270138428639783,0.0015674996077299497,0.07475419129826118,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2084,True,0.625780008061267,0.8065886753623379,-0.3191913326989291,0.018543122187207217,1.4577574976185308,3.5393474543410854,4,-0.1610299264465781,-0.02318280362731085,-0.003533877194286217,0.06494689771794274,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2085,True,1.4148908170869225,1.7058402695636756,-0.10065876441452737,-0.6038556298894576,0.500383009983665,2.654652908655491,1,-0.2703718706439079,0.3324035706098575,-0.005129212739472866,0.0375359036559885,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2086,True,0.8655657871779286,0.9923912169882085,0.33108559155788175,-0.055481985173082005,0.6681550382258731,3.697321785868205,2,0.13005170897308976,-0.27301984070104,0.0007281772093326033,0.056130942811813876,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2087,True,0.670936069527993,1.04344095462978,0.12749511489821297,0.5833756376441451,1.6572734403957479,2.7786247772865105,3,-0.5963797994889736,-0.6509172288138971,-0.005212709800491155,0.07314166599893962,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2088,True,0.7485727400895392,1.1268891906686167,0.12168354942092252,0.5884343013061866,1.6444005773097263,3.800761940234033,2,-0.962522277043588,-0.6795893498617818,-0.003664797196520908,0.0653425829596716,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2089,True,0.3480328083296955,0.5374122182299953,-0.47528349444656715,-0.45332038597344626,1.0213824080560299,3.4937688253218577,2,-0.5150365339999988,-0.6238407677517105,-0.004716684473401567,0.06638959810974047,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2090,True,0.5052038288567101,1.238819705390597,0.016384123466113176,-0.07812689207917412,0.854476296135463,1.7892872750953221,1,-0.4895659399903766,-0.2588835114104717,-0.003844954184375804,0.045372985215099325,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2091,True,0.5567460628069023,0.9219337930428164,-0.4461894010971774,-0.19374590275110704,1.3856318711862055,2.4591954866762618,2,0.25700819279706943,-0.22568713359528314,0.0036435443317791583,0.059133802180158644,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2092,True,0.06239949043706827,0.7750089749542078,-0.6571797925815918,-0.08028055709288107,1.963825520449625,4.662682637445872,2,0.5601326271841228,0.39265312943646596,0.0008997311488034843,0.07084004177368747,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2093,True,0.7750351523389359,1.3307846516167128,-0.5023917875155275,-0.8497947209927782,0.6931251413807253,2.592821455511368,3,0.39777132063584286,-0.35291218342858344,-0.004470518066670093,0.05216598092094644,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2094,True,0.488532012389552,0.9636309938264447,0.11613462494595495,0.412685269333257,1.2478335771900178,3.405087824429366,4,0.06231000646374979,-0.21749597274845325,-0.003567951605824682,0.08055372363862827,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2095,True,0.4124215814627975,0.9816985727943437,0.05572300866845381,0.07369804852999451,1.0214438719054237,4.888258094778742,1,-0.3505889250465631,-0.33897228373375343,-0.0022459721115737352,0.047943693369115484,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2096,True,0.2741584516175922,0.7018594167264778,0.011256888162388234,-0.22791911673991683,0.7070445650438228,2.798319456992195,2,0.8055995074180963,0.0681447631272441,-0.0016833311381163618,0.04532229793550234,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2097,True,1.140977558398094,1.4146842589945194,-0.22629329940357457,-0.032635368856166025,1.2321034801424764,2.3967648726915063,2,-0.040705641037714894,-0.07300608395196681,0.0029779460698228233,0.058051198154109356,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2098,True,1.1694355954731621,1.4507735816029959,0.11293565340650813,0.29005303759522216,1.2745342861143627,2.4307257236657374,1,0.2129284857401798,0.34283043846122346,0.008717857730110135,0.053490415763815524,False,0.84,0.64,1.0
parameter_mismatch_0.45,parameter_mismatch,2099,True,0.5516402017078974,0.7626300704117674,-0.20613841278987777,-0.5411743141860517,0.67252416647807,1.9285277121789244,3,0.09016554038075283,0.3497969493814514,-0.000911727734312584,0.04523144374913786,False,0.84,0.64,1.0
parameter_mismatch_0.40,parameter_mismatch,2000,True,0.19376024026277827,1.0546187867590902,-0.008920874639529508,-0.1548354438710916,0.8726607119382445,3.0087797302599166,2,0.13193836073915466,-0.025867674271870783,0.00021472273437450617,0.060036782913376406,True,0.96,0.83,1.0
parameter_mismatch_0.40,parameter_mismatch,2001,True,0.7610850128117617,0.9564018515170261,-0.08603634380083647,-0.4492020637499369,0.6383853561112062,4.248924190097123,3,0.497562394524532,0.6549215771118488,-0.0013176651836738218,0.04795305908790506,True,0.96,0.83,1.0
parameter_mismatch_0.40,parameter_mismatch,2002,True,1.0976428822798632,1.3879489715477962,-0.27533819787195446,0.7257029096280803,1.9919139510985624,4.8906058777129715,3,-0.30629024238120467,-0.20409691519912793,0.007281554556333614,0.10146371729596479,True,0.96,0.83,1.0
parameter_mismatch_0.40,parameter_mismatch,2003,True,1.520148062301291,1.64401577447218,-0.6550555209125974,-0.5724846289941823,1.1513983102955598,1.2893627662625633,2,-0.11932618046807819,0.05858663984534154,-0.0027783733039018488,0.045263616262033325,True,0.96,0.83,1.0
parameter_mismatch_0.40,parameter_mismatch,2004,True,0.7742642024300297,0.8898938656286719,-0.04799851114633402,-0.0197835288537056,1.0402294561184189,3.452502659972259,3,0.3669617550543909,-0.09823582010228996,0.00039834134831373547,0.05383141811618374,True,0.96,0.83,1.0
parameter_mismatch_0.40,parameter_mismatch,2005,True,1.2145840692360141,1.3674914030406256,-0.3470926661953887,-0.16273508687960359,1.2216673681891344,3.093812611205078,2,-0.6164643272214906,-0.6657918356745368,-0.0014893447763992818,0.06444363377006622,True,0.96,0.83,1.0
parameter_mismatch_0.40,parameter_mismatch,2006,True,0.15527857070680107,0.7110761609851085,-0.31920240972169256,-0.0831665832021582,1.2376341165874603,2.8689406395557357,2,-0.2281563503162791,-0.2476292257552347,-6.43395102437605e-05,0.07754236988433699,True,0.96,0.83,1.0
parameter_mismatch_0.40,parameter_mismatch,2007,True,0.5546489817124284,0.6767042942001348,0.3037441595932834,-0.05317637969977118,0.7101168426793961,7.037527062360843,1,0.16480037170851972,0.19153035691607284,-0.0002979809302060543,0.05804784694179266,True,0.96,0.83,1.0
parameter_mismatch_0.40,parameter_mismatch,2008,True,1.3482194139759613,1.507238719399241,0.3622426458498422,0.43736569289546456,1.0749364580064191,3.9310943506779275,2,-0.3775830901568643,0.1455509219629764,-0.0024161008792947802,0.06501304743587105,True,0.96,0.83,1.0
parameter_mismatch_0.40,parameter_mismatch,2009,True,0.8562285651323195,1.299182533216476,-1.013926087657588,-1.0332717274932013,0.9668185711963101,3.5050821840102113,1,0.3287529309866674,0.662804212505431,0.0019242791911204815,0.04555484340202162,True,0.96,0.83,1.0
parameter_mismatch_0.40,parameter_mismatch,2010,True,1.060215477593205,1.4126074408429532,-0.1476080367502518,-0.2374003993626791,0.8380366501123981,1.3042907392757528,2,-0.4065974880680976,-0.632904335071002,-0.004622057857037842,0.03894478725175101,True,0.96,0.83,1.0
parameter_mismatch_0.40,parameter_mismatch,2011,True,0.39484593531729917,0.9263833670606767,0.12227861485721536,0.4979684759322992,1.399744953264367,2.3842592819182897,2,0.11925445980343313,0.3313251613348785,-0.0028838133005032462,0.07818425713687036,True,0.96,0.83,1.0
parameter_mismatch_0.40,parameter_mismatch,2012,True,0.6291193104165924,0.9299323934137562,0.1991869170028362,0.57853334938416,1.4301100190553437,4.304601810619932,2,-0.08671975900219427,0.2743634978533811,0.0017060069551434465,0.07154337089099251,True,0.96,0.83,1.0
parameter_mismatch_0.40,parameter_mismatch,2013,False,0.012259868211138558,0.29262885314940446,0.7740861077647223,0.19952336388502312,0.6495252917417175,5.105274294868984,2,0.10393756410204225,0.30981736686531025,0.002146960002542775,0.06942083062606329,True,0.96,0.83,1.0
parameter_mismatch_0.40,parameter_mismatch,2014,True,1.0613390079672889,1.2927471130659651,0.5749119330074053,0.36567616181190876,0.8116445468721623,5.976592066142474,1,0.0954330510037466,0.20677359560445566,0.0023420327335887947,0.05393533064593209,True,0.96,0.83,1.0
parameter_mismatch_0.40,parameter_mismatch,2015,True,0.7416677125201995,1.1384853120312637,0.10318240048893579,0.207552185563454,1.1129054007684998,4.4037986863056595,3,-0.09435302057441353,-0.44669984581357947,0.007101443701622578,0.06913679450738032,True,0.96,0.83,1.0
parameter_mismatch_0.40,parameter_mismatch,2016,True,1.828863816988938,1.8849445090391506,0.23401256195692888,-0.2958574625282424,0.5407204029777799,2.8126215128649026,2,0.12744419694130113,-0.0572402131566323,0.0008071058102215867,0.04743985523964304,True,0.96,0.83,1.0
parameter_mismatch_0.40,parameter_mismatch,2017,True,0.4840901265438058,0.6279691392188684,-0.5460561744204939,-0.6307750976616116,0.9124017178526603,2.6235377868247034,3,-0.49493586463139966,-0.08654531935885912,-0.001833254073424051,0.06093998189698703,True,0.96,0.83,1.0
parameter_mismatch_0.40,parameter_mismatch,2018,True,1.1691403446558393,1.370394566833786,-0.12342761516736123,0.29754147023405675,1.536746105256828,2.73849116354946,2,0.17712246576354188,-0.13097312475053605,0.00022553788860624202,0.06782339459264329,True,0.96,0.83,1.0
parameter_mismatch_0.40,parameter_mismatch,2019,True,0.8267141039752481,0.9826063249669642,0.34410777900828393,0.06801784308247527,0.6901848551021292,2.6301680035338317,1,-0.45007147663121994,-0.1813102594813435,-0.0021255571871772183,0.044572683179047855,True,0.96,0.83,1.0
parameter_mismatch_0.40,parameter_mismatch,2020,True,1.3315698198482715,1.5783817429407048,-0.25318807690756684,-0.07970687811175958,1.2095440732671883,3.761574559784312,2,-0.1554571370096014,-0.4304056241032438,-0.0029337884095701483,0.06242598326735173,True,0.96,0.83,1.0
parameter_mismatch_0.40,parameter_mismatch,2021,True,1.4702891048912758,1.8397918549760446,-0.04352629731957147,0.17687624270849134,1.3090388449682417,3.3154580018782007,1,0.12175315837630353,0.09350879450856092,-0.004347775722580494,0.05383144608330849,True,0.96,0.83,1.0
parameter_mismatch_0.40,parameter_mismatch,2022,True,1.0089258649183046,1.6623614832338869,0.39857567493454193,-0.3902317376661699,0.45593205111507334,4.288997209723874,2,0.5396549289638054,0.21423847073059846,0.00011211361376939344,0.047099344241294284,True,0.96,0.83,1.0
