condition,true_class,run_index,evidence_time,scheme,detected_event_time,triggered,event_time_error,trigger_score,estimated_p_fail_A,estimated_p_fail_C,estimated_p_fail_S,target_p_fail_A,target_p_fail_C,target_p_fail_S,A_mae,C_mae,S_mae,marginal_mae
structural_change_delta_0.060,structural_change,113,100,oracle_event,73,True,23,4.6724561345647375,0.27330411732001025,0.36610051683600253,0.1642874024517891,0.28,0.34,0.18,0.006695882679989773,0.026100516836002507,0.015712597548210888,0.016169665688067724
structural_change_delta_0.060,structural_change,114,100,oracle_event,50,True,0,20.494891714787226,0.24962841566091623,0.40708088716688706,0.13572345094908952,0.28,0.34,0.18,0.030371584339083796,0.06708088716688704,0.04427654905091047,0.04724300685229377
structural_change_delta_0.060,structural_change,115,100,oracle_event,48,True,2,4.6200339164238455,0.27201947393023673,0.37199617028911447,0.16040775122260262,0.28,0.34,0.18,0.007980526069763294,0.031996170289114445,0.019592248777397375,0.019856315045425038
structural_change_delta_0.060,structural_change,116,100,oracle_event,37,True,13,5.130658063890543,0.2704991943455597,0.3704032914501132,0.15865578937976513,0.28,0.34,0.18,0.009500805654440336,0.030403291450113168,0.021344210620234866,0.020416102574929457
structural_change_delta_0.060,structural_change,117,100,oracle_event,51,True,1,5.973727597967447,0.2716354360209742,0.36827253809152743,0.15915201675606,0.28,0.34,0.18,0.008364563979025852,0.02827253809152741,0.020847983243939994,0.019161695104831084
structural_change_delta_0.060,structural_change,118,100,oracle_event,50,True,0,22.835066403621468,0.25758725537088045,0.39660868238770086,0.13849524066187996,0.28,0.34,0.18,0.022412744629119574,0.05660868238770084,0.041504759338120034,0.04017539545164681
structural_change_delta_0.060,structural_change,119,100,oracle_event,52,True,2,6.107178786431572,0.27626002566043656,0.37013786773174695,0.15792194920032504,0.28,0.34,0.18,0.0037399743395634677,0.030137867731746926,0.022078050799674953,0.01865196429032845
structural_change_delta_0.060,structural_change,120,100,oracle_event,92,True,42,9.709905011908447,0.2774677667978313,0.37580878682884555,0.15513117210412206,0.28,0.34,0.18,0.002532233202168721,0.03580878682884553,0.024868827895877937,0.021069949308964064
structural_change_delta_0.060,structural_change,121,100,oracle_event,43,True,7,10.314810739314558,0.27816902674716903,0.38362094993179374,0.1468536640774648,0.28,0.34,0.18,0.0018309732528309919,0.04362094993179372,0.033146335922535186,0.026199419702386633
structural_change_delta_0.060,structural_change,122,100,oracle_event,87,True,37,5.448543569331652,0.27288255510268017,0.37247945887099715,0.15943411122796464,0.28,0.34,0.18,0.007117444897319858,0.032479458870997124,0.020565888772035357,0.020054264180117447
structural_change_delta_0.060,structural_change,123,100,oracle_event,50,True,0,22.56608610138669,0.26083002698283514,0.39455019346180015,0.1451511633536723,0.28,0.34,0.18,0.019169973017164887,0.05455019346180012,0.03484883664632768,0.0361896677084309
structural_change_delta_0.060,structural_change,124,100,oracle_event,96,True,46,6.365004060474811,0.2769782903087883,0.3795523773621894,0.1526747287320986,0.28,0.34,0.18,0.003021709691211738,0.03955237736218936,0.02732527126790138,0.023299786107100828
structural_change_delta_0.060,structural_change,125,100,oracle_event,47,True,3,6.073011527566145,0.2731182992917528,0.372150100419141,0.15986791166087572,0.28,0.34,0.18,0.006881700708247229,0.03215010041914096,0.020132088339124277,0.019721296488837487
structural_change_delta_0.060,structural_change,126,100,oracle_event,40,True,10,4.774261267772808,0.27331274103510583,0.36475009695863525,0.15826122060511744,0.28,0.34,0.18,0.006687258964894194,0.024750096958635226,0.021738779394882557,0.017725378439470658
structural_change_delta_0.060,structural_change,127,100,oracle_event,38,True,12,5.607590808659181,0.2726536704288942,0.36121839899925867,0.165749729425163,0.28,0.34,0.18,0.007346329571105814,0.021218398999258647,0.014250270574836993,0.014271666381733819
structural_change_delta_0.060,structural_change,128,100,oracle_event,85,True,35,4.645257921834953,0.2782958394858712,0.3930884382094674,0.1410556094739513,0.28,0.34,0.18,0.0017041605141288052,0.05308843820946735,0.0389443905260487,0.031245663083214952
structural_change_delta_0.060,structural_change,129,100,oracle_event,45,True,5,5.385838511334013,0.27378573785783283,0.36800464560775026,0.1608831137342901,0.28,0.34,0.18,0.006214262142167193,0.028004645607750234,0.019116886265709898,0.017778598005209107
structural_change_delta_0.060,structural_change,130,100,oracle_event,57,True,7,14.685697740778819,0.27039505755389576,0.36495174676217623,0.16130832836820155,0.28,0.34,0.18,0.00960494244610427,0.024951746762176208,0.01869167163179844,0.01774945361335964
structural_change_delta_0.060,structural_change,131,100,oracle_event,92,True,42,5.043590734564094,0.274068513120405,0.37877283321115174,0.15318379945421942,0.28,0.34,0.18,0.005931486879595049,0.038772833211151714,0.026816200545780572,0.023840173545509113
structural_change_delta_0.060,structural_change,132,100,oracle_event,49,True,1,6.661903189330497,0.2583261455357824,0.3849162421538318,0.15012611820346458,0.28,0.34,0.18,0.0216738544642176,0.044916242153831776,0.029873881796535412,0.03215465947152826
structural_change_delta_0.060,structural_change,133,100,oracle_event,41,True,9,9.50888670504446,0.27371959986551414,0.3629825774258777,0.16394186439828773,0.28,0.34,0.18,0.006280400134485886,0.02298257742587767,0.016058135601712265,0.01510703772069194
structural_change_delta_0.060,structural_change,134,100,oracle_event,42,True,8,6.527752721656942,0.25861058925692293,0.3914036361201691,0.14499201256087998,0.28,0.34,0.18,0.021389410743077097,0.05140363612016907,0.03500798743912001,0.03593367810078873
structural_change_delta_0.060,structural_change,135,100,oracle_event,50,True,0,5.745705529864675,0.25629554495948537,0.39653381007868466,0.14179202394904794,0.28,0.34,0.18,0.02370445504051466,0.05653381007868463,0.03820797605095205,0.039482080390050446
structural_change_delta_0.060,structural_change,136,100,oracle_event,52,True,2,13.770173489354608,0.2558322911660029,0.39718432738930154,0.1419944064207635,0.28,0.34,0.18,0.024167708833997104,0.057184327389301515,0.038005593579236496,0.03978587660084504
structural_change_delta_0.060,structural_change,137,100,oracle_event,43,True,7,5.704870951104867,0.2739432617753556,0.36271468348374036,0.164887790577955,0.28,0.34,0.18,0.00605673822464442,0.02271468348374034,0.015112209422044998,0.014627877043476586
structural_change_delta_0.060,structural_change,138,100,oracle_event,51,True,1,63.90246998285716,0.2977423593559791,0.356442009211767,0.1267331394768672,0.28,0.34,0.18,0.017742359355979065,0.016442009211766972,0.053266860523132786,0.029150409696959607
structural_change_delta_0.060,structural_change,139,100,oracle_event,46,True,4,7.933334852374438,0.26291099808130713,0.384357668073508,0.15217660937564043,0.28,0.34,0.18,0.017089001918692892,0.044357668073507994,0.027823390624359567,0.029756686872186817
structural_change_delta_0.060,structural_change,140,100,oracle_event,45,True,5,9.254310086698549,0.2744624460437584,0.3844185423000016,0.15229242976052487,0.28,0.34,0.18,0.005537553956241614,0.044418542300001584,0.02770757023947512,0.025887888831906108
structural_change_delta_0.060,structural_change,141,100,oracle_event,52,True,2,11.021674380741032,0.2683503332576849,0.3669699326820577,0.16138196698191698,0.28,0.34,0.18,0.011649666742315101,0.026969932682057662,0.018618033018083013,0.019079210814151926
structural_change_delta_0.060,structural_change,142,100,oracle_event,43,True,7,7.296390740835329,0.27268521427931,0.37427716934041433,0.1580449820071634,0.28,0.34,0.18,0.0073147857206900535,0.034277169340414304,0.021955017992836584,0.021182324351313647
structural_change_delta_0.060,structural_change,143,100,oracle_event,42,True,8,5.027423033631993,0.2734070728378531,0.38014387504409697,0.15582558281074865,0.28,0.34,0.18,0.006592927162146933,0.040143875044096944,0.02417441718925134,0.023637073131831738
structural_change_delta_0.060,structural_change,144,100,oracle_event,41,True,9,6.925309532301306,0.2764846697692106,0.37820974265005197,0.14540725090537804,0.28,0.34,0.18,0.0035153302307894263,0.03820974265005195,0.034592749094621955,0.02543927399182111
structural_change_delta_0.060,structural_change,145,100,oracle_event,52,True,2,7.9007742063554005,0.27345421332914466,0.3654678450737492,0.16223152434121044,0.28,0.34,0.18,0.006545786670855369,0.025467845073749162,0.017768475658789556,0.016594035801131363
structural_change_delta_0.060,structural_change,146,100,oracle_event,52,True,2,119.18625013924957,0.2560759314028548,0.41323566859125105,0.1290722208371052,0.28,0.34,0.18,0.023924068597145243,0.07323566859125102,0.05092777916289479,0.049362505450430354
structural_change_delta_0.060,structural_change,147,100,oracle_event,,False,,0.0,0.2723476175187694,0.3910049942182342,0.1498953791275109,0.28,0.34,0.18,0.007652382481230624,0.05100499421823418,0.03010462087248908,0.029587332523984627
structural_change_delta_0.060,structural_change,148,100,oracle_event,49,True,1,10.548364716489825,0.27329994706230304,0.3658604522730908,0.1599966708682667,0.28,0.34,0.18,0.0067000529376969875,0.02586045227309075,0.020003329131733305,0.017521278114173682
structural_change_delta_0.060,structural_change,149,100,oracle_event,48,True,2,12.855168478326428,0.26661725424982896,0.3752783203788783,0.1547910906167291,0.28,0.34,0.18,0.013382745750171066,0.03527832037887829,0.02520890938327089,0.024623325170773414
structural_change_delta_0.060,structural_change,150,100,oracle_event,33,True,17,6.849414766758678,0.2659146820620243,0.3724860279559727,0.15768778417501683,0.28,0.34,0.18,0.014085317937975739,0.03248602795597266,0.02231221582498316,0.022961187239643854
structural_change_delta_0.060,structural_change,151,100,oracle_event,51,True,1,7.339135689727852,0.27013460231863234,0.36750883224574615,0.16129130644093256,0.28,0.34,0.18,0.009865397681367682,0.02750883224574613,0.01870869355906743,0.01869430782872708
structural_change_delta_0.060,structural_change,152,100,oracle_event,51,True,1,11.662389351262323,0.2569347842788994,0.3921168867490806,0.14488113393862048,0.28,0.34,0.18,0.02306521572110065,0.05211688674908055,0.03511886606137951,0.03676698951052024
structural_change_delta_0.060,structural_change,153,100,oracle_event,43,True,7,5.2077644810771515,0.2782952269961226,0.3701900355956186,0.1574254480740373,0.28,0.34,0.18,0.0017047730038774467,0.03019003559561856,0.022574551925962694,0.018156453508486232
structural_change_delta_0.060,structural_change,154,100,oracle_event,51,True,1,8.124735934466296,0.27319849417146563,0.37001127854975546,0.15919320215486388,0.28,0.34,0.18,0.006801505828534393,0.030011278549755438,0.020806797845136116,0.01920652740780865
structural_change_delta_0.060,structural_change,155,100,oracle_event,36,True,14,4.632609868848855,0.2638722254261766,0.4429453741522895,0.10540412032958835,0.28,0.34,0.18,0.016127774573823417,0.10294537415228949,0.07459587967041165,0.06455634279884152
structural_change_delta_0.060,structural_change,156,100,oracle_event,45,True,5,6.452669191823517,0.27733180555077247,0.3672307055009299,0.15774880726456814,0.28,0.34,0.18,0.0026681944492275567,0.027230705500929875,0.022251192735431857,0.017383364228529763
structural_change_delta_0.060,structural_change,157,100,oracle_event,49,True,1,4.563963590707998,0.27264734390272705,0.3682419859209775,0.16146575469195723,0.28,0.34,0.18,0.00735265609727298,0.028241985920977486,0.018534245308042763,0.018042962442097743
structural_change_delta_0.060,structural_change,158,100,oracle_event,49,True,1,6.038439510386474,0.2712132990039653,0.375375449188075,0.15693182818060397,0.28,0.34,0.18,0.008786700996034735,0.035375449188075,0.02306817181939602,0.02241010733450192
structural_change_delta_0.060,structural_change,159,100,oracle_event,53,True,3,11.420904697160399,0.27539547563104116,0.39053384162773996,0.14432638448946855,0.28,0.34,0.18,0.004604524368958862,0.05053384162773994,0.03567361551053144,0.03027066050241008
structural_change_delta_0.060,structural_change,160,100,oracle_event,50,True,0,11.189387627842672,0.2703480143297584,0.36783825657202607,0.15997392964199017,0.28,0.34,0.18,0.009651985670241614,0.027838256572026043,0.020026070358009823,0.019172104200092493
structural_change_delta_0.060,structural_change,161,100,oracle_event,50,True,0,9.134518284300736,0.26781820620614694,0.3705442776316191,0.16042650593899088,0.28,0.34,0.18,0.01218179379385309,0.0305442776316191,0.01957349406100911,0.0207665218288271
structural_change_delta_0.060,structural_change,162,100,oracle_event,38,True,12,4.721700073564612,0.27317371314359257,0.36402362457625387,0.16479861517827185,0.28,0.34,0.18,0.00682628685640746,0.024023624576253844,0.015201384821728142,0.015350432084796481
structural_change_delta_0.060,structural_change,163,100,oracle_event,77,True,27,8.481517092291233,0.2705309395299666,0.3677564729563373,0.16075144017751583,0.28,0.34,0.18,0.00946906047003343,0.027756472956337264,0.019248559822484163,0.018824697749618285
structural_change_delta_0.060,structural_change,164,100,oracle_event,53,True,3,9.301217267172529,0.27537454679259904,0.36550848485161913,0.16081905609674552,0.28,0.34,0.18,0.004625453207400987,0.025508484851619107,0.019180943903254477,0.016438293987424857
structural_change_delta_0.060,structural_change,165,100,oracle_event,52,True,2,7.565019063894209,0.2706164512464918,0.37088421470678773,0.15924727949095577,0.28,0.34,0.18,0.00938354875350822,0.030884214706787705,0.020752720509044226,0.020340161323113382
structural_change_delta_0.060,structural_change,166,100,oracle_event,51,True,1,6.022297087194421,0.2665639846285275,0.36926778238593827,0.1615705301803625,0.28,0.34,0.18,0.013436015371472543,0.029267782385938246,0.0184294698196375,0.020377755859016095
structural_change_delta_0.060,structural_change,167,100,oracle_event,43,True,7,6.900547085139703,0.28003174477141857,0.39004960265987587,0.14494850109704757,0.28,0.34,0.18,3.1744771418540374e-05,0.05004960265987585,0.03505149890295242,0.028377615444748937
structural_change_delta_0.060,structural_change,168,100,oracle_event,85,True,35,5.106727284920989,0.2691465721344431,0.38216406970943734,0.153295399829529,0.28,0.34,0.18,0.01085342786555693,0.04216406970943731,0.026704600170470993,0.026574032581821744
structural_change_delta_0.060,structural_change,169,100,oracle_event,52,True,2,5.9308634182833,0.2641455028504206,0.3825919372666506,0.15304427493304276,0.28,0.34,0.18,0.015854497149579427,0.04259193726665056,0.02695572506695723,0.02846738649439574
structural_change_delta_0.060,structural_change,170,100,oracle_event,50,True,0,37.959937213910074,0.27021423877215545,0.368024851333625,0.16076309377251896,0.28,0.34,0.18,0.00978576122784458,0.02802485133362498,0.019236906227481032,0.019015839596316864
structural_change_delta_0.060,structural_change,171,100,oracle_event,50,True,0,4.71102386740206,0.26752616873945184,0.36920516762069433,0.1607725806141915,0.28,0.34,0.18,0.012473831260548185,0.029205167620694306,0.019227419385808492,0.02030213942235033
structural_change_delta_0.060,structural_change,172,100,oracle_event,48,True,2,5.341042726630769,0.2703383867562204,0.36671577462295346,0.16367701065760726,0.28,0.34,0.18,0.009661613243779621,0.026715774622953437,0.016322989342392735,0.01756679240304193
structural_change_delta_0.060,structural_change,173,100,oracle_event,45,True,5,5.9435636762148185,0.2754909308001153,0.3657886750315721,0.15748635149785548,0.28,0.34,0.18,0.004509069199884752,0.02578867503157206,0.022513648502144518,0.01760379757786711
structural_change_delta_0.060,structural_change,174,100,oracle_event,40,True,10,5.9851464954787135,0.2733485989079347,0.37032908981283036,0.155532105208515,0.28,0.34,0.18,0.006651401092065301,0.030329089812830334,0.024467894791485006,0.020482795232126882
structural_change_delta_0.060,structural_change,175,100,oracle_event,79,True,29,6.328463884059431,0.27185698822523874,0.39063420846393765,0.14920659436950043,0.28,0.34,0.18,0.008143011774761288,0.050634208463937624,0.030793405630499565,0.029856875289732826
structural_change_delta_0.060,structural_change,176,100,oracle_event,48,True,2,16.860072121756385,0.2745858090218515,0.3650051445581298,0.16180946418175268,0.28,0.34,0.18,0.0054141909781485476,0.0250051445581298,0.01819053581824731,0.01620329045150855
structural_change_delta_0.060,structural_change,177,100,oracle_event,52,True,2,13.661111581047148,0.2698733046651044,0.36869678288255453,0.1606667726999348,0.28,0.34,0.18,0.01012669533489563,0.028696782882554506,0.019333227300065203,0.019385568505838446
structural_change_delta_0.060,structural_change,178,100,oracle_event,53,True,3,8.702524091932737,0.2703481255742183,0.3661556605411521,0.16275327133419112,0.28,0.34,0.18,0.009651874425781748,0.026155660541152093,0.01724672866580887,0.01768475454424757
structural_change_delta_0.060,structural_change,179,100,oracle_event,41,True,9,5.5796179097666805,0.2700363098401771,0.3646873529232514,0.16371979746567616,0.28,0.34,0.18,0.009963690159822902,0.02468735292325136,0.01628020253432383,0.01697708187246603
structural_change_delta_0.060,structural_change,180,100,oracle_event,48,True,2,14.86892623086562,0.25310218303738885,0.3948061774783409,0.14273544759467774,0.28,0.34,0.18,0.026897816962611176,0.05480617747834088,0.037264552405322254,0.03965618228209144
structural_change_delta_0.060,structural_change,181,100,oracle_event,71,True,21,8.493688016473765,0.2737734760433343,0.3641293700908261,0.16475404244235112,0.28,0.34,0.18,0.0062265239566657304,0.024129370090826052,0.015245957557648876,0.015200617201713553
structural_change_delta_0.060,structural_change,182,100,oracle_event,52,True,2,4.865116402452442,0.26363170186561086,0.37690161628461005,0.1568997857965032,0.28,0.34,0.18,0.01636829813438917,0.03690161628461003,0.023100214203496783,0.025456709540831995
structural_change_delta_0.060,structural_change,183,100,oracle_event,48,True,2,6.523571508165656,0.2693655911826902,0.36769901501565305,0.16195200470546992,0.28,0.34,0.18,0.010634408817309815,0.027699015015653028,0.018047995294530078,0.018793806375830974
structural_change_delta_0.060,structural_change,184,100,oracle_event,96,True,46,23.80925513628509,0.2751276814352391,0.3624493365292441,0.16655787648231463,0.28,0.34,0.18,0.004872318564760947,0.02244933652924408,0.013442123517685367,0.013587926203896797
structural_change_delta_0.060,structural_change,185,100,oracle_event,52,True,2,9.595131415115056,0.24410178716808298,0.40485382344453125,0.13475130306121655,0.28,0.34,0.18,0.03589821283191705,0.06485382344453122,0.045248696938783445,0.0486669110717439
structural_change_delta_0.060,structural_change,186,100,oracle_event,50,True,0,10.03435293436684,0.2745890391778855,0.38372450518973256,0.1534511404628602,0.28,0.34,0.18,0.005410960822114508,0.04372450518973253,0.026548859537139785,0.02522810851632894
structural_change_delta_0.060,structural_change,187,100,oracle_event,51,True,1,10.865723987408488,0.2658892400631061,0.3784858830189229,0.15448647660791226,0.28,0.34,0.18,0.014110759936893924,0.03848588301892286,0.025513523392087734,0.026036722115968174
structural_change_delta_0.060,structural_change,188,100,oracle_event,39,True,11,8.002999507774636,0.2723240486944406,0.36396817521786584,0.16541085803972902,0.28,0.34,0.18,0.007675951305559425,0.023968175217865817,0.014589141960270974,0.015411089494565405
structural_change_delta_0.060,structural_change,189,100,oracle_event,51,True,1,9.6495048602478,0.27377243425798187,0.3697663788824787,0.159986343314814,0.28,0.34,0.18,0.00622756574201816,0.029766378882478683,0.020013656685185982,0.01866920043656094
structural_change_delta_0.060,structural_change,190,100,oracle_event,46,True,4,10.173622827646232,0.2744088174064271,0.37786576863861887,0.15649607990534647,0.28,0.34,0.18,0.005591182593572941,0.037865768638618846,0.02350392009465352,0.02232029044228177
structural_change_delta_0.060,structural_change,191,100,oracle_event,50,True,0,11.44281161119978,0.27208954840256583,0.3777302672259308,0.15496320027471366,0.28,0.34,0.18,0.007910451597434198,0.03773026722593076,0.02503679972528633,0.02355917284955043
structural_change_delta_0.060,structural_change,192,100,oracle_event,,False,,0.0,0.27381393154107814,0.3885317445854538,0.14884586322254,0.28,0.34,0.18,0.0061860684589218895,0.048531744585453784,0.031154136777459984,0.02862398327394522
structural_change_delta_0.060,structural_change,193,100,oracle_event,47,True,3,6.078824558991261,0.27416111484005784,0.3797059866554777,0.15110434570621567,0.28,0.34,0.18,0.0058388851599421865,0.0397059866554777,0.028895654293784323,0.02481350870306807
structural_change_delta_0.060,structural_change,194,100,oracle_event,39,True,11,8.86884651489224,0.2755509850771985,0.3845854070348184,0.1493095480463793,0.28,0.34,0.18,0.004449014922801531,0.04458540703481839,0.03069045195362069,0.026574957970413537
structural_change_delta_0.060,structural_change,195,100,oracle_event,47,True,3,10.213952806503068,0.2705723639945585,0.37146415904882735,0.15989703222252497,0.28,0.34,0.18,0.009427636005441553,0.03146415904882732,0.020102967777475028,0.020331587610581302
structural_change_delta_0.060,structural_change,196,100,oracle_event,51,True,1,5.398578142628743,0.27470167121813693,0.3843542059697378,0.15391235459289232,0.28,0.34,0.18,0.005298328781863093,0.04435420596973777,0.026087645407107674,0.025246726719569512
structural_change_delta_0.060,structural_change,197,100,oracle_event,50,True,0,7.027216311910861,0.2730782608691497,0.36879184679585014,0.15952180084170325,0.28,0.34,0.18,0.006921739130850313,0.028791846795850118,0.02047819915829674,0.01873059502833239
structural_change_delta_0.060,structural_change,198,100,oracle_event,53,True,3,4.985949488769274,0.27490059984083337,0.3753423479700083,0.15912245611220485,0.28,0.34,0.18,0.005099400159166656,0.03534234797000829,0.02087754388779514,0.020439764005656696
structural_change_delta_0.060,structural_change,199,100,oracle_event,81,True,31,8.997793440459205,0.26750436507343617,0.39844191683925556,0.1449604615094293,0.28,0.34,0.18,0.012495634926563859,0.05844191683925554,0.035039538490570704,0.035325696752130036
measurement_noise_0.850,measurement_noise,100,100,persistent_trigger,47,True,3,9.269394552975303,0.21835804727806174,0.6343164138998294,0.05817029206143637,0.22,0.8,0.06,0.0016419527219382613,0.16568358610017064,0.0018297079385636295,0.05638508225355751
measurement_noise_0.850,measurement_noise,101,100,persistent_trigger,42,True,8,10.250992757637025,0.24895089725897923,0.6585398490332721,0.06503603562386245,0.22,0.8,0.06,0.02895089725897923,0.14146015096672793,0.005036035623862456,0.05848236128318987
measurement_noise_0.850,measurement_noise,102,100,persistent_trigger,43,True,7,10.322594017004386,0.22673797862525713,0.6237196627239222,0.0562161017616634,0.22,0.8,0.06,0.006737978625257129,0.17628033727607784,0.0037838982383365943,0.06226740471322385
measurement_noise_0.850,measurement_noise,103,100,persistent_trigger,25,True,25,4.7881678114426425,0.25884928987361944,0.6165601566490195,0.07203107047475293,0.22,0.8,0.06,0.038849289873619436,0.1834398433509805,0.012031070474752936,0.07810673456645097
measurement_noise_0.850,measurement_noise,104,100,persistent_trigger,38,True,12,7.802605629405268,0.17818050789660905,0.5636666518861972,0.047859472408726574,0.22,0.8,0.06,0.04181949210339095,0.2363333481138028,0.012140527591273424,0.09676445593615572
measurement_noise_0.850,measurement_noise,105,100,persistent_trigger,32,True,18,4.585563055344746,0.23827171471368588,0.6912427421947983,0.06315258956157888,0.22,0.8,0.06,0.018271714713685883,0.10875725780520173,0.003152589561578878,0.043393854026822165
measurement_noise_0.850,measurement_noise,106,100,persistent_trigger,40,True,10,19.97849898752784,0.19588965668539343,0.5965546813261671,0.05092303586706358,0.22,0.8,0.06,0.02411034331460657,0.20344531867383298,0.009076964132936419,0.07887754204045866
measurement_noise_0.850,measurement_noise,107,100,persistent_trigger,52,True,2,4.5663500029080915,0.1818392961151027,0.5849368105606599,0.04785558741866314,0.22,0.8,0.06,0.03816070388489731,0.2150631894393401,0.01214441258133686,0.08845610196852476
measurement_noise_0.850,measurement_noise,108,100,persistent_trigger,75,True,25,9.257342817377214,0.23486981238848081,0.6342135711939706,0.06166550951406295,0.22,0.8,0.06,0.014869812388480813,0.16578642880602945,0.0016655095140629544,0.06077391690285774
measurement_noise_0.850,measurement_noise,109,100,persistent_trigger,45,True,5,5.409411313336083,0.22002617566241955,0.6232483727980415,0.05977454311052168,0.22,0.8,0.06,2.6175662419553047e-05,0.17675162720195858,0.00022545688947831627,0.05900108658461882
measurement_noise_0.850,measurement_noise,110,100,persistent_trigger,39,True,11,4.883972883892004,0.22950045710851694,0.6605120883660206,0.05824892037656086,0.22,0.8,0.06,0.009500457108516935,0.13948791163397944,0.0017510796234391363,0.05024648278864517
measurement_noise_0.850,measurement_noise,111,100,persistent_trigger,44,True,6,4.89373843123992,0.22506031479390343,0.6641413206293434,0.05913000636626021,0.22,0.8,0.06,0.005060314793903425,0.13585867937065665,0.0008699936337397893,0.04726299593276662
measurement_noise_0.850,measurement_noise,112,100,persistent_trigger,39,True,11,7.11950734600614,0.2422810754599186,0.658515552208827,0.0640524594454217,0.22,0.8,0.06,0.022281075459918587,0.14148444779117308,0.004052459445421708,0.05593932756550446
measurement_noise_0.850,measurement_noise,113,100,persistent_trigger,82,True,32,10.059039787303758,0.23310973317501374,0.5525341228007765,0.05842320842162411,0.22,0.8,0.06,0.013109733175013738,0.24746587719922353,0.0015767915783758898,0.08738413398420439
measurement_noise_0.850,measurement_noise,114,100,persistent_trigger,48,True,2,5.3095971765409935,0.20123356202414436,0.5955547611587851,0.051163172740479865,0.22,0.8,0.06,0.018766437975855643,0.2044452388412149,0.008836827259520133,0.07734950135886356
measurement_noise_0.850,measurement_noise,115,100,persistent_trigger,31,True,19,6.095633097677139,0.21752773550525423,0.6289194406125813,0.056802711072277925,0.22,0.8,0.06,0.002472264494745774,0.17108055938741873,0.0031972889277220723,0.05891670426996219
measurement_noise_0.850,measurement_noise,116,100,persistent_trigger,52,True,2,5.555405807002365,0.25774052182317747,0.6205304554865038,0.06796513704474762,0.22,0.8,0.06,0.03774052182317747,0.17946954451349628,0.00796513704474762,0.07505840112714046
measurement_noise_0.850,measurement_noise,117,100,persistent_trigger,41,True,9,11.415308518927546,0.16209667523231444,0.5554308441794069,0.03819167368416857,0.22,0.8,0.06,0.05790332476768556,0.24456915582059313,0.021808326315831426,0.10809360230137004
measurement_noise_0.850,measurement_noise,118,100,persistent_trigger,49,True,1,587.2550598001928,0.15107241075030547,0.5521727327506566,0.03726614926091229,0.22,0.8,0.06,0.06892758924969453,0.24782726724934345,0.022733850739087708,0.11316290241270856
measurement_noise_0.850,measurement_noise,119,100,persistent_trigger,28,True,22,5.325726687359783,0.25358670558219787,0.6452041675124819,0.06685241620736243,0.22,0.8,0.06,0.03358670558219787,0.15479583248751816,0.006852416207362433,0.06507831809235949
measurement_noise_0.850,measurement_noise,120,100,persistent_trigger,51,True,1,13.02615612700317,0.2093627557863815,0.5994405593062208,0.05428729794170885,0.22,0.8,0.06,0.010637244213618502,0.2005594406937793,0.00571270205829115,0.07230312898856298
measurement_noise_0.850,measurement_noise,121,100,persistent_trigger,62,True,12,6.274178461009219,0.2335296085809595,0.6354456948875988,0.05820794151901679,0.22,0.8,0.06,0.013529608580959501,0.1645543051124012,0.0017920584809832107,0.05995865739144798
measurement_noise_0.850,measurement_noise,122,100,persistent_trigger,42,True,8,5.527562331595927,0.22948318132244822,0.6362341136529653,0.06388254586384585,0.22,0.8,0.06,0.009483181322448214,0.1637658863470347,0.003882545863845857,0.05904387117777626
measurement_noise_0.850,measurement_noise,123,100,persistent_trigger,39,True,11,7.530425007107972,0.18817053129661845,0.6064391285558511,0.049367604055733996,0.22,0.8,0.06,0.03182946870338155,0.1935608714441489,0.010632395944266002,0.07867424536393215
measurement_noise_0.850,measurement_noise,124,100,persistent_trigger,29,True,21,5.438498257298434,0.23391087934207894,0.6087664588840975,0.07172754213526693,0.22,0.8,0.06,0.013910879342078936,0.19123354111590252,0.01172754213526693,0.07229065419774947
measurement_noise_0.850,measurement_noise,125,100,persistent_trigger,49,True,1,5.960857524453711,0.20853071297778017,0.6214373007622441,0.05459391818106393,0.22,0.8,0.06,0.011469287022219832,0.17856269923775592,0.005406081818936065,0.06514602269297061
measurement_noise_0.850,measurement_noise,126,100,persistent_trigger,33,True,17,6.1680184650597045,0.22113611104509362,0.6706412502345467,0.06032624646994346,0.22,0.8,0.06,0.0011361110450936185,0.12935874976545336,0.0003262464699434614,0.04360703576016348
measurement_noise_0.850,measurement_noise,127,100,persistent_trigger,83,True,33,7.391003581742787,0.23887175496297922,0.6877398286129408,0.06272239552021519,0.22,0.8,0.06,0.018871754962979215,0.11226017138705924,0.002722395520215193,0.04461810729008455
measurement_noise_0.850,measurement_noise,128,100,persistent_trigger,80,True,30,9.382550529593685,0.24478581523712653,0.64078766074116,0.06263169668727894,0.22,0.8,0.06,0.02478581523712653,0.15921233925884004,0.002631696687278945,0.062209950394415174
measurement_noise_0.850,measurement_noise,129,100,persistent_trigger,72,True,22,5.3376886760776365,0.1923507962527288,0.5943728273694922,0.04814876191058304,0.22,0.8,0.06,0.0276492037472712,0.2056271726305079,0.01185123808941696,0.08170920482239868
measurement_noise_0.850,measurement_noise,130,100,persistent_trigger,38,True,12,11.233853068875245,0.25001522638458334,0.6409626813531564,0.06327099680429998,0.22,0.8,0.06,0.030015226384583343,0.15903731864684367,0.003270996804299986,0.06410784727857567
