block,generation_seed,test_index,predicted_risk,predicted_loss_k1,predicted_loss_k2,predicted_loss_k3,predicted_loss_spread,true_loss_k1,true_loss_k2,true_loss_k3,true_best_loss,true_loss_spread,true_best_action,true_responsive_action,true_safe_action_count,primary_safe_action_count,support_safe_action_count,primary_action,support_action,primary_regret,support_regret,support_under,support_over,support_distance_k1,support_distance_k2,support_distance_k3,support_distance_selected,safety_score_selected,downside_score_selected,context_benefit_probability,context_release_probability,context_anchor_age,context_trigger_score,context_feature_distance,context_current_mismatch_indicator,context_current_parameter_estimate
block_089,44039,58,0.0005852115259933098,0.13164272158865503,0.1546102822176872,0.18917696204954612,0.05753424046089109,0.05991667023517781,0.05991667023517781,0.05991667023517781,0.05991667023517781,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,1.9233315057732185,1.9233315057732185,1.9233315057732185,1.9233315057732185,0.8365276939323087,3.626406986309606e-05,0.7048596676817998,0.21465264856297908,34.0,5.491487455901677,0.9615083206844073,0.010568392561994563,0.920485502006491
block_089,44039,59,0.006700750269801574,0.07856847011885616,0.1725579147397643,0.2443260951017469,0.16575762498289076,0.025430835050245473,0.025430835050245473,0.025430835050245473,0.025430835050245473,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,2.6955245121006364,2.6955245121006364,2.6955245121006364,2.6955245121006364,0.9660580840680586,0.0,0.6556261458573992,0.43033799697887815,54.0,5.491487455901677,0.7440990893355297,0.34185944803343543,0.9218292053966237
block_089,44039,60,0.00036299813778952844,0.18286510529532862,0.2261934536513042,0.24299947801376318,0.06013437271843455,0.23348832237794215,0.23348832237794215,0.23348832237794215,0.23348832237794215,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,1.5924784267597754,1.5924784267597754,1.5924784267597754,1.5924784267597754,0.9564594838032334,0.0,0.7992204239574193,0.203308579371218,3.0,4.573310731251885,1.208927815200747,0.35208186256624663,0.9160795392398486
block_089,44039,61,0.00048756626694214996,0.14279946766555054,0.1646444498565421,0.17656204605037792,0.03376257838482738,0.14257025735396536,0.14257025735396536,0.14257025735396536,0.14257025735396536,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,1.7760389384354425,1.7760389384354425,1.7760389384354425,1.7760389384354425,0.5581728392433645,0.0001459691605372165,0.7943760246944132,0.19304958341659514,13.0,4.573310731251885,1.0783163174997457,0.008594037244655364,0.9197970447099736
block_089,44039,62,0.00038697797622305144,0.24634688146961803,0.2673339794164343,0.2867805179330041,0.04043363646338605,0.08833198839685785,0.08833198839685785,0.08833198839685785,0.08833198839685785,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,2.032873763631433,2.032873763631433,2.032873763631433,2.032873763631433,0.6748604497818466,7.139645737753407e-05,0.7659861419582827,0.19904767309164043,23.0,4.573310731251885,0.9496707486152065,1.0800102624138348,0.9283664498852865
block_089,44039,63,0.0010613113370458822,0.05450056068347768,0.16413487898160845,0.2376709155240949,0.18317035484061722,0.044064276406707535,0.044064276406707535,0.044064276406707535,0.044064276406707535,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,2.1783259830070407,2.1783259830070407,2.1783259830070407,2.1783259830070407,0.9644194783974197,9.066017465774015e-06,0.7001037820513567,0.3351065466634975,43.0,4.573310731251885,0.7432359979302855,0.012806625506335245,0.9219709485579847
block_089,44039,64,0.004074189512502112,0.3615638520371112,0.42512706529509575,0.51391897641239,0.15235512437527882,0.19671322553729914,0.16673608450926197,0.16673608450926197,0.16673608450926197,0.02997714102803717,2,1,1,1,1,1,1,0.02997714102803717,0.02997714102803717,1,0,1.9924194514468685,1.9924194514468685,1.9924194514468685,1.9924194514468685,0.9944513888888887,0.0,0.7245460980560213,0.32062362219760165,10.0,9.007481951895482,0.6262210834094892,0.9911926610886628,0.9172112615749947
block_089,44039,65,0.021477042383982042,0.12134612039239487,0.15393712751827265,0.2217295205037616,0.10038340011136673,0.11726471278226407,0.08728757175422688,0.08728757175422688,0.08728757175422688,0.029977141028037183,2,1,1,1,1,1,1,0.029977141028037183,0.029977141028037183,1,0,2.0755174751627017,2.0755174751627017,2.0755174751627017,2.0755174751627017,0.9156918536369765,0.0027694172538783326,0.5985378452129576,0.636782228729772,30.0,9.007481951895482,0.46048062036115245,0.18421405788797252,0.9198767453100716
block_089,44039,66,0.00030900276948725235,0.2668797932644861,0.29027826423438174,0.299412444994341,0.03253265172985492,0.3223693834202517,0.2559608317845238,0.2559608317845238,0.2559608317845238,0.0664085516357279,2,1,1,1,1,1,1,0.0664085516357279,0.0664085516357279,1,0,2.245766241528913,2.245766241528913,2.245766241528913,2.245766241528913,0.8091472994597992,0.00014809084395081863,0.8264825747974827,0.1768389173905909,10.0,5.416766825340382,1.2510127484990181,0.921262009291077,0.9319247193681006
block_089,44039,67,0.0001946763574895407,0.2108359878894506,0.23450391236549012,0.2513322866086134,0.0404962987191628,0.21322048771813132,0.14681193608240345,0.14681193608240345,0.14681193608240345,0.06640855163572787,2,1,1,1,1,1,1,0.06640855163572787,0.06640855163572787,1,0,1.833731202657535,1.833731202657535,1.833731202657535,1.833731202657535,0.7415640932532379,7.139645737753407e-05,0.8451064196011333,0.13632052541492629,20.0,5.416766825340382,1.0768399794525971,0.533440822787545,0.9226607097655608
block_089,44039,68,0.0003216286819302591,0.14327751706741754,0.1988756512687606,0.2128951947546629,0.06961767768724536,0.15884240935331198,0.09243385771758413,0.09243385771758413,0.09243385771758413,0.06640855163572786,2,1,1,1,1,1,1,0.06640855163572786,0.06640855163572786,1,0,1.966984481151742,1.966984481151742,1.966984481151742,1.966984481151742,0.9442376916384267,0.0,0.7625561805713655,0.15680925233750792,30.0,5.416766825340382,0.9267562062010625,0.20773306882130982,0.9235775641353009
block_089,44039,69,0.016211796327128422,0.09338556056758512,0.17420918826292586,0.2550231863637477,0.1616376257961626,0.11126583480238252,0.04485728316665465,0.04485728316665465,0.04485728316665465,0.06640855163572787,2,1,1,1,1,1,1,0.06640855163572787,0.06640855163572787,1,0,2.140013621388742,2.140013621388742,2.140013621388742,2.140013621388742,0.931500509697984,0.0009205863726766217,0.6090559717972023,0.543361191383705,50.0,5.416766825340382,0.6239398745056709,0.6062276528434573,0.9182375335711684
block_089,44039,70,0.0004213610715079995,0.3150635387800056,0.35340906519512283,0.37661227345638415,0.06154873467637856,0.43340812281629615,0.4504965639717732,0.4504965639717732,0.43340812281629615,0.01708844115547703,1,1,1,1,1,1,1,0.0,0.0,0,0,2.3111285907506227,2.3111285907506227,2.3111285907506227,2.3111285907506227,0.9748097943722942,2.1912681878081312e-05,0.7215533718699003,0.2510214889501685,11.0,4.5195816768491,0.910933290343802,1.1808731717242538,0.9262609988039746
block_089,44039,71,0.007837276053782437,0.18781239459496574,0.2620816525841265,0.30433535895199615,0.11652296435703041,0.3204789396883159,0.33756738084379295,0.33756738084379295,0.3204789396883159,0.01708844115547703,1,1,1,1,1,1,1,0.0,0.0,0,0,2.7519158062764317,2.7519158062764317,2.7519158062764317,2.7519158062764317,0.9789165163540163,0.0,0.6207731497938033,0.45123538595721896,21.0,4.5195816768491,0.7396361723614883,0.06225060441701618,0.914673589236035
block_089,44039,72,0.01135196521811476,0.1884749528823305,0.2762167699283944,0.31991297552454023,0.13143802264220975,0.21849639982505298,0.23558484098053,0.23558484098053,0.21849639982505298,0.01708844115547703,1,1,1,1,1,1,1,0.0,0.0,0,0,2.7328927148287425,2.7328927148287425,2.7328927148287425,2.7328927148287425,0.9705194371349262,0.0,0.6250025891828612,0.4569794899856201,31.0,4.5195816768491,0.635268280277788,0.12243159778235022,0.9246934868487623
block_089,44039,73,0.00922463916566132,0.06276957428629162,0.11838054284549096,0.1405087596641637,0.07773918537787208,0.1066455981070785,0.12373403926255552,0.12373403926255552,0.1066455981070785,0.01708844115547703,1,1,1,1,1,1,1,0.0,0.0,0,0,2.2548045876251885,2.2548045876251885,2.2548045876251885,2.2548045876251885,0.8513440331842277,0.0004026854154405898,0.4912061670183903,0.7857524034595883,51.0,4.5195816768491,0.4232726450786976,0.032315356425834926,0.9148807975802716
block_089,44039,74,0.0002791884613702568,0.2360812339769665,0.32549739873548184,0.37227718378827485,0.13619594981130834,0.31819355253089254,0.29514520004712064,0.29514520004712064,0.29514520004712064,0.023048352483771906,2,1,1,1,1,1,1,0.023048352483771906,0.023048352483771906,1,0,2.0873467034907813,2.0873467034907813,2.0873467034907813,2.0873467034907813,0.996568376068376,0.0,0.6749905461720394,0.28807232908333263,17.0,5.642647683896675,0.8910579173276544,0.17387239695389184,0.9177613132513469
block_089,44039,75,0.010415436179481277,0.21619948981843962,0.33235146461711107,0.36095913929176676,0.14475964947332715,0.23811949933067314,0.2150711468469013,0.2150711468469013,0.2150711468469013,0.02304835248377185,2,1,1,1,1,1,1,0.02304835248377185,0.02304835248377185,1,0,3.298062762610909,3.298062762610909,3.298062762610909,3.298062762610909,0.9708597281487369,0.0,0.6145801426763154,0.42677587212426793,27.0,5.642647683896675,0.6918634589563368,0.18973971091357117,0.9298830643817101
block_089,44039,76,0.013168705359220984,0.15103204222731975,0.2072236816048588,0.2937768682981471,0.14274482607082734,0.18116079668930696,0.1581124442055351,0.1581124442055351,0.1581124442055351,0.02304835248377185,2,1,1,1,1,1,1,0.02304835248377185,0.02304835248377185,1,0,2.3838767468613495,2.3838767468613495,2.3838767468613495,2.3838767468613495,0.9383220783343066,7.291373962675131e-05,0.6063256450378971,0.4839345729452601,37.0,5.642647683896675,0.6018300935217948,0.6739635888540138,0.924759234781824
block_089,44039,77,0.009222357613209707,0.0984567574009255,0.15424282018549768,0.19116099740592568,0.09270424000500019,0.10793707680531675,0.0848887243215449,0.0848887243215449,0.0848887243215449,0.02304835248377185,2,1,1,1,1,1,1,0.02304835248377185,0.02304835248377185,1,0,2.6697269901288125,2.6697269901288125,2.6697269901288125,2.6697269901288125,0.9450280237287878,7.026477502887605e-05,0.49782899701873845,0.6673610706310681,57.0,5.642647683896675,0.4852023334029038,0.7040875832678659,0.9276036744670805
block_089,44039,78,0.0003134852839631931,0.25004942202411207,0.26360193588678454,0.32033809734911356,0.07028867532500149,0.10986864696163785,0.10986864696163785,0.10986864696163785,0.10986864696163785,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,1.8304576792863976,1.8304576792863976,1.8304576792863976,1.8304576792863976,0.9586091165778666,0.0001972141369027318,0.8477070362022895,0.1755354366127518,3.0,9.920887917563924,1.3081601060891779,0.22849514725200426,0.9230133849020162
block_089,44039,79,0.0002962487071449931,0.21438847084546847,0.24862364899720987,0.32135428681717676,0.10696581597170829,0.06032761010095393,0.06032761010095393,0.06032761010095393,0.06032761010095393,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,1.4181664692351925,1.4181664692351925,1.4181664692351925,1.4181664692351925,0.9947725885225885,0.0,0.8291082811467453,0.16052957829025483,13.0,9.920887917563924,1.1238718406027342,0.6651552621497373,0.9182226537908978
block_089,44039,80,0.0007841446758795531,0.15011961684731207,0.23918599062066861,0.3447381623738941,0.19461854552658203,0.029115579767548135,0.029115579767548135,0.029115579767548135,0.029115579767548135,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,2.2890624945798654,2.2890624945798654,2.2890624945798654,2.2890624945798654,0.9991666666666668,0.0,0.7049849497341383,0.23051579610179287,33.0,9.920887917563924,0.9525437261552017,0.802242248355586,0.9139083265573282
block_089,44039,81,0.007575235996575374,0.22975309378543124,0.2978900115601336,0.35985960880393336,0.13010651501850212,0.017388956219245418,0.0624557060366992,0.0624557060366992,0.017388956219245418,0.04506674981745378,1,1,1,1,1,1,1,0.0,0.0,0,0,12.945129504541615,12.945129504541615,12.945129504541615,12.945129504541615,0.982489433020683,6.044011643849342e-06,0.5933582455867463,0.5307545362829975,10.0,5.340034493964086,0.9053670930420451,0.3531818311566704,0.8531475496066327
block_089,44039,82,0.006164504698133756,0.10030707528264385,0.15879046786227521,0.20253503265737585,0.102227957374732,0.06466538708268145,0.06775859229388712,0.06957707123367474,0.06466538708268145,0.004911684150993287,1,1,1,1,1,1,1,0.0,0.0,0,0,10.648128496904008,10.648128496904008,10.648128496904008,10.648128496904008,0.9582470530565924,4.306672263155401e-05,0.558835431341842,0.5801263733765897,7.0,4.6724561345647375,0.4868249388039772,0.06446841568888412,0.866725676884558
block_089,44039,83,0.005479078427333303,0.10636554615435707,0.17804617494075353,0.203454292308072,0.09708874615371492,0.02693558827554114,0.02875406721532875,0.02875406721532875,0.02693558827554114,0.0018184789397876107,1,1,1,1,1,1,1,0.0,0.0,0,0,12.00635243165117,12.00635243165117,12.00635243165117,12.00635243165117,0.9511541577026772,3.4000705165779996e-05,0.47633126811916043,0.6258797682168215,27.0,4.6724561345647375,0.40191539334109583,0.06233366362246819,0.8602006852281875
block_089,44039,84,0.008313690056507284,0.2276962638783872,0.25030362202998235,0.3527739987771396,0.1250777348987524,0.02852288181879335,0.0325867229922295,0.0325867229922295,0.02852288181879335,0.0040638411734361495,1,1,1,1,1,1,1,0.0,0.0,0,0,11.461102573282687,11.461102573282687,11.461102573282687,11.461102573282687,0.9118272768289212,6.044011643849342e-06,0.5562017801461968,0.5669894427850101,4.0,6.365004060474811,0.5854745917637506,0.21273135949833283,0.8620145219885706
block_089,44039,85,0.021712595899565913,0.20122029644006453,0.2578097727360454,0.29397496540009155,0.09275466896002701,0.09084398266514188,0.07677967048889509,0.09242008940699108,0.07677967048889509,0.01564041891809599,2,1,1,1,1,1,1,0.01406431217624679,0.01406431217624679,1,0,14.695445722141764,14.695445722141764,14.695445722141764,14.695445722141764,0.7833716948493926,0.0028583987430278513,0.5858221098410714,0.5492034513987055,29.0,63.90246998285716,0.7590176119299227,1.2452584349564904,0.855920841349203
block_089,44039,86,0.022537642533319906,0.06254109704018272,0.09016684772663429,0.13405886788688112,0.0715177708466984,0.03722700123919437,0.05286742015729037,0.05286742015729037,0.03722700123919437,0.015640418918095998,1,1,1,1,1,1,1,0.0,0.0,0,0,12.840677869345376,12.840677869345376,12.840677869345376,12.840677869345376,0.642382551388225,0.004902219840385573,0.5885506464277596,0.5564186865722728,49.0,63.90246998285716,0.9755472636357665,0.08710270672872705,0.8681452616122507
block_089,44040,0,5.013210056707428e-05,0.1517917252229019,0.18117307868811355,0.21322887769122092,0.06143715246831902,0.06793525463225844,0.06793525463225844,0.06793525463225844,0.06793525463225844,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,1.326587794592503,1.326587794592503,1.326587794592503,1.326587794592503,0.9735706671800419,0.0,0.8119665953620848,0.17672918726983453,13.0,5.324709668908,0.9709328039130845,0.3453374779259618,0.9189241163800972
block_089,44040,1,0.00012895859239648542,0.1388775751360048,0.20082014513014743,0.22294251810156399,0.08406494296555919,0.03469549928477826,0.03469549928477826,0.03469549928477826,0.03469549928477826,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,1.8788093752009292,1.8788093752009292,1.8788093752009292,1.8788093752009292,0.988814484126984,0.0,0.7106269225594836,0.27867700289357733,33.0,5.324709668908,0.8364496508878823,0.016739713745882706,0.9149493107280069
block_089,44040,2,0.000978058891124368,0.24129354140712447,0.22728881274266138,0.23250961639212783,0.01400472866446309,0.3943390857399226,0.30954951768331496,0.30954951768331496,0.30954951768331496,0.08478956805660764,2,2,1,1,1,2,2,0.0,0.0,0,0,2.6427851759333714,2.6427851759333714,2.6427851759333714,2.6427851759333714,0.4207443550352314,7.497050127367617e-05,0.7716967671758459,0.19599262646747914,11.0,17.264514668744685,1.072719609867414,0.09640566040917425,0.9226870364093809
block_089,44040,3,0.000913572988171337,0.20995168603912262,0.1957202291710775,0.17739697396124535,0.032554712077877274,0.28027497365848153,0.19548540560187389,0.19548540560187389,0.19548540560187389,0.08478956805660764,2,3,1,1,1,3,3,0.0,0.0,0,1,3.1950141569409345,3.1950141569409345,3.1950141569409345,3.1950141569409345,0.7733062295319273,0.0,0.7272918252330307,0.2516527667957095,21.0,17.264514668744685,0.9451371134943631,1.3372876601253636,0.9147593637222398
block_089,44040,4,0.0011849239200966888,0.1558752447543447,0.17905343555981484,0.16282622030292945,0.02317819080547015,0.19670777206432177,0.11191820400771414,0.11191820400771414,0.11191820400771414,0.08478956805660763,2,1,1,1,1,1,1,0.08478956805660763,0.08478956805660763,1,0,3.4181465781157288,3.4181465781157288,3.4181465781157288,3.4181465781157288,0.4869191332134147,0.00425157175237996,0.7112762332321851,0.3287542553781074,31.0,17.264514668744685,0.8824885846093434,1.1041596676704568,0.9068832455793739
block_089,44040,5,0.039216896715398394,0.0860567017528891,0.15328677438807864,0.18212900930006046,0.09607230754717136,0.13452439894660292,0.04973483088999531,0.04973483088999531,0.04973483088999531,0.08478956805660762,2,1,1,1,1,1,1,0.08478956805660762,0.08478956805660762,1,0,4.04303306509121,4.04303306509121,4.04303306509121,4.04303306509121,0.7665000150389066,0.016274093573830112,0.6108203128465503,0.5456803544787246,51.0,17.264514668744685,0.5965706788143309,0.10722431842761071,0.9249978949202249
block_089,44040,6,0.0,0.17385892224411956,0.21361470098951732,0.29856289811430553,0.12470397587018597,0.32170761996534375,0.2794768726054936,0.2794768726054936,0.2794768726054936,0.04223074735985016,2,1,1,1,1,1,1,0.04223074735985016,0.04223074735985016,1,0,1.534288596876626,1.534288596876626,1.534288596876626,1.534288596876626,0.9936434121434121,0.0,0.7560657573836519,0.19957397489483958,13.0,7.811138833663312,1.062416197745245,0.2966733897956209,0.9164082414213001
block_089,44040,7,0.0,0.2526562600802719,0.3237950217371054,0.4291730134867075,0.17651675340643558,0.2296645152977738,0.18743376793792363,0.18743376793792363,0.18743376793792363,0.04223074735985016,2,1,1,1,1,1,1,0.04223074735985016,0.04223074735985016,1,0,1.8297178807134866,1.8297178807134866,1.8297178807134866,1.8297178807134866,0.9893577741702742,0.0,0.7938597726283015,0.15765175072615933,23.0,7.811138833663312,0.8972239212465734,0.6423916688551128,0.9254996922242533
block_089,44040,8,0.00013297356592357156,0.16406158691686237,0.2775755436627597,0.3892059822349623,0.2251443953180999,0.1777702716909661,0.13553952433111593,0.13553952433111593,0.13553952433111593,0.04223074735985016,2,1,1,1,1,1,1,0.04223074735985016,0.04223074735985016,1,0,2.368217162790661,2.368217162790661,2.368217162790661,2.368217162790661,0.9975595238095238,0.0,0.6634798290217474,0.3341901806481449,33.0,7.811138833663312,0.7290851221572033,0.17878894182186475,0.9178632790609365
block_089,44040,9,0.008235340886585417,0.10197636863662592,0.2217972576434612,0.31957941263369977,0.21760304399707386,0.11603964596084315,0.07380889860099299,0.07380889860099299,0.07380889860099299,0.04223074735985016,2,1,1,1,1,1,1,0.04223074735985016,0.04223074735985016,1,0,2.7795539187418745,2.7795539187418745,2.7795539187418745,2.7795539187418745,0.9866866685945633,0.0,0.5104359773992612,0.6508598842718067,53.0,7.811138833663312,0.5721406848124434,1.0965665858960296,0.9155767981967281
block_089,44040,10,2.9334990925955685e-05,0.23384977566480214,0.2625690627914397,0.29811322005791663,0.06426344439311449,0.21115637835355422,0.21115637835355422,0.21115637835355422,0.21115637835355422,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,2.4561963951218404,2.4561963951218404,2.4561963951218404,2.4561963951218404,0.9879339965589966,0.0,0.8117020329253651,0.15285906611373776,14.0,4.969481799948674,1.3633826398234639,0.5853616484784068,0.9299827671431841
block_089,44040,11,0.0,0.20024632985984364,0.1978729689685531,0.25436064324008445,0.05648767427153134,0.11807560979569227,0.11807560979569227,0.11807560979569227,0.11807560979569227,0.0,1,2,1,1,2,2,1,0.0,0.0,0,0,1.9718343744103115,1.9718343744103115,1.9718343744103115,1.9718343744103115,0.7738692046043053,0.004477951185374926,0.8175165079098579,0.1225801584347857,24.0,4.969481799948674,1.1873305081425287,0.3896915260294998,0.9229940121006078
block_089,44040,12,0.0,0.13323261371722303,0.16954045576017848,0.19264197739114478,0.059409363673921745,0.0712186505029585,0.0712186505029585,0.0712186505029585,0.0712186505029585,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,1.7411813885466532,1.7411813885466532,1.7411813885466532,1.7411813885466532,0.9683854895104892,0.0,0.7249331052758983,0.16835058291192778,34.0,4.969481799948674,0.9963117225837289,0.09904994058449842,0.9222754053978945
block_089,44040,13,0.0024737995894634334,0.06035990191277884,0.15157445155521088,0.2224217963318107,0.16206189441903185,0.03638482909389522,0.03638482909389522,0.03638482909389522,0.03638482909389522,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,2.9456354758626886,2.9456354758626886,2.9456354758626886,2.9456354758626886,0.9858021423021422,0.0,0.6439426630707626,0.49464498386497807,54.0,4.969481799948674,0.7776189367653781,0.06869742111987757,0.9124482293939533
block_089,44040,14,8.62013385111025e-05,0.19071674248814902,0.22988336435119272,0.2555286624613267,0.0648119199731777,0.13612764780576683,0.13612764780576683,0.13612764780576683,0.13612764780576683,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,1.4817202226429864,1.4817202226429864,1.4817202226429864,1.4817202226429864,0.9829378832972582,0.0,0.8244307207920174,0.18031687327899656,9.0,4.560355657254428,0.9808563135308641,0.6473552865114514,0.9193659029449621
block_089,44040,15,0.00012335827534889517,0.20960236611621336,0.26812653576547085,0.3155896802774394,0.10598731416122603,0.07325731497368101,0.07325731497368101,0.07325731497368101,0.07325731497368101,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,1.532678023127422,1.532678023127422,1.532678023127422,1.532678023127422,0.983841314935065,0.0,0.7394830131609337,0.22443370105438246,19.0,4.560355657254428,0.8641295026461938,0.0006321828969838392,0.9228336626039181
block_089,44040,16,0.00644400720613927,0.12303766125555374,0.18666390270274283,0.21332112761902636,0.09028346636347262,0.02971821162369272,0.02971821162369272,0.02971821162369272,0.02971821162369272,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,2.303526605895426,2.303526605895426,2.303526605895426,2.303526605895426,0.9878762290341239,0.0,0.6506181478875933,0.47163457154546284,39.0,4.560355657254428,0.57907553571351,0.2960889628364405,0.9164983673149463
block_089,44040,17,0.0001291242188829534,0.19046921778515966,0.22217821697114987,0.25427552748799276,0.0638063097028331,0.15877584777631343,0.15877584777631343,0.15877584777631343,0.15877584777631343,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,1.4440361111984372,1.4440361111984372,1.4440361111984372,1.4440361111984372,0.9849160579004328,0.0,0.8224797092263151,0.18423811149622432,8.0,5.602146552174002,0.982423012248462,0.48339738853582687,0.9198232329644309
block_089,44040,18,4.9300501633477235e-05,0.22569272334578325,0.25874538962812055,0.3222359045676019,0.09654318122181868,0.10314481852224304,0.10314481852224304,0.10314481852224304,0.10314481852224304,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,1.657567003825358,1.657567003825358,1.657567003825358,1.657567003825358,0.9853308982683981,0.0,0.8120677386015848,0.16446000275408923,18.0,5.602146552174002,0.8775631039329937,0.4383510551207277,0.9215055618057413
block_089,44040,19,0.006613281660836211,0.11903826786642964,0.195317536215788,0.24622252218991247,0.12718425432348285,0.051692057935199015,0.051692057935199015,0.051692057935199015,0.051692057935199015,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,2.46633357245066,2.46633357245066,2.46633357245066,2.46633357245066,0.9963888888888889,0.0,0.6715489852981077,0.4229705797932143,38.0,5.602146552174002,0.6227379113942703,0.29606457385768226,0.9141477131239919
block_089,44040,20,0.0010127301542852236,0.1927799543186593,0.21185419463620345,0.22253632689918154,0.029756372580522245,0.17220846619301983,0.17220846619301983,0.17220846619301983,0.17220846619301983,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,1.6159763340031355,1.6159763340031355,1.6159763340031355,1.6159763340031355,0.8596406460469148,0.0001708831090184871,0.7891880576819903,0.20268663798371378,10.0,10.79649297110075,1.0250217730869877,0.0582428845495889,0.9197006355662157
block_089,44040,21,0.00045370551158499235,0.20400083907844396,0.22713813442501735,0.22932860329374943,0.02532776421530547,0.11907851794462948,0.11907851794462948,0.11907851794462948,0.11907851794462948,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,2.1139592213296794,2.1139592213296794,2.1139592213296794,2.1139592213296794,0.8739359213734403,0.0002961973889653776,0.8008150394894159,0.16875441654172213,20.0,10.79649297110075,0.8748619811133934,0.2990751967996582,0.924256754574418
block_089,44040,22,0.022109941857811264,0.07527181485341132,0.10640846700643332,0.11316657597412381,0.037894761120712495,0.06396775117670524,0.06396775117670524,0.06396775117670524,0.06396775117670524,0.0,1,1,2,2,2,1,1,0.0,0.0,0,0,3.203656778482715,3.203656778482715,3.203656778482715,3.203656778482715,0.84532787848165,0.013265411634377965,0.6543742444203791,0.4641986253995518,40.0,10.79649297110075,0.5936269395125273,0.09015088490054679,0.9193327218548346
block_089,44040,23,0.009092976871842117,0.31071208080245327,0.31910928084517187,0.31913286918557204,0.008420788383118771,0.2862935004414794,0.19289012086751445,0.19289012086751445,0.19289012086751445,0.09340337957396494,2,3,1,2,2,1,1,0.09340337957396494,0.09340337957396494,1,0,3.3192705768072037,3.3192705768072037,3.3192705768072037,3.3192705768072037,0.1753776683334486,0.008885270685688883,0.6327144319392765,0.39103887193416903,7.0,14.705577450410473,0.7850338042126431,2.8476204982781286,0.9150566238105151
block_089,44040,24,0.0008599499446714249,0.3477128400777206,0.34571862097571376,0.304085596503433,0.0436272435742876,0.18163941861595342,0.08823603904198846,0.08823603904198846,0.08823603904198846,0.09340337957396497,2,3,1,1,1,3,3,0.0,0.0,0,1,3.183013551104475,3.183013551104475,3.183013551104475,3.183013551104475,0.825761746908362,0.0,0.7288847030655714,0.25971677203009746,17.0,14.705577450410473,0.7239698842264953,1.1201633928373742,0.9213237748599115
block_089,44040,25,0.03463450185480981,0.15254241073044142,0.18886376613564507,0.22284671621546043,0.07030430548501901,0.1322346509280574,0.03883127135409242,0.03883127135409242,0.03883127135409242,0.09340337957396497,2,1,1,1,1,1,1,0.09340337957396497,0.09340337957396497,1,0,3.231860861742627,3.231860861742627,3.231860861742627,3.231860861742627,0.7461360120827986,0.016370927335607254,0.6291410407750889,0.5106720257066308,37.0,14.705577450410473,0.5223841564419166,0.20407967046996892,0.9232944830198899
block_089,44040,26,0.0005159599534382492,0.2423562759957028,0.22734772144382737,0.22759660440242147,0.015008554551875442,0.12492467762619447,0.12492467762619447,0.12492467762619447,0.12492467762619447,0.0,1,2,2,2,2,2,2,0.0,0.0,0,1,2.8135366369014867,2.8135366369014867,2.8135366369014867,2.8135366369014867,0.43507762571786224,4.49823007642057e-05,0.850357084204137,0.16425539623804553,7.0,15.35241468980229,1.1374664711830187,0.6676232221339767,0.9252096588286339
block_089,44040,27,0.001129794415959266,0.14997125517424317,0.14101840692315734,0.1453389511355077,0.008952848251085832,0.06885377570023138,0.06885377570023138,0.06885377570023138,0.06885377570023138,0.0,1,2,1,1,1,2,2,0.0,0.0,0,1,2.5163092954902853,2.5163092954902853,2.5163092954902853,2.5163092954902853,0.4268077000692992,2.249115038210285e-05,0.8057617791207407,0.21266750314726093,17.0,15.35241468980229,0.982775491252913,0.2169064304004015,0.9117348780459343
block_089,44040,28,0.0010331557372423759,0.11866471229708084,0.13176535688672766,0.12118634698916667,0.013100644589646826,0.030644984582195302,0.030644984582195302,0.030644984582195302,0.030644984582195302,0.0,1,1,1,1,1,1,1,0.0,0.0,0,0,2.9634313447092495,2.9634313447092495,2.9634313447092495,2.9634313447092495,0.36230568179117817,0.004485112001371893,0.726244117362045,0.22060589420186527,37.0,15.35241468980229,0.7959243598845224,0.13662056769635716,0.9206039483718443
