generation_seed,test_index,outcome,primary_action,expanded_action,true_responsive_action,action_step,safety_score,downside_score,support_distance,predicted_under_risk,predicted_loss_k1,predicted_loss_k2,predicted_loss_k3,predicted_loss_k1_minus_k2,predicted_loss_k1_minus_k3,predicted_loss_k2_minus_k3,predicted_primary_regret,predicted_expanded_regret,predicted_regret_margin,primary_regret,expanded_regret,incremental_regret,context_benefit_probability,context_release_probability,context_anchor_age,context_trigger_score,context_feature_distance,context_current_mismatch_indicator,context_current_parameter_estimate
44081,29,beneficial,3,1,1,2,0.923985119047619,0.0015136843894507834,1.8825255405053212,0.012943733614491379,0.10331391023340374,0.1343859525908537,0.12434483455672302,-0.031072042357449967,-0.02103092432331928,0.010041118034130686,0.00044999064308434694,0.001116510028137882,0.000666519385053535,0.0,0.0,0.0,0.7296211621919374,0.24628005490441074,37.0,5.0890874308387355,0.9331069800243109,0.005080725001283871,0.9151827934084258
44081,40,beneficial,3,2,2,1,0.9368511904761904,6.7499230622775595e-06,1.835701232025119,0.024278865857405362,0.18976306703274032,0.15996173275238548,0.17669026949714495,0.029801334280354835,0.01307279753559537,-0.016728536744759465,0.0019814825827708976,0.0029410925613980866,0.000959609978627189,0.0,0.0,0.0,0.6905346465484725,0.33120336766690384,16.0,4.806755693104525,0.7034855632934344,0.4021527048890447,0.9205225658358677
44081,44,beneficial,3,1,1,2,0.9149375,0.0025865495330213333,2.0301652524524383,0.018197170333979853,0.10918714081084856,0.13761787740608103,0.13087982671717863,-0.028430736595232473,-0.02169268590633007,0.006738050688902403,0.00040273120692938495,0.0011487930503033578,0.0007460618433739728,0.0,0.0,0.0,0.7077346926080363,0.3156067116769066,35.0,4.799626694340233,0.8464688322446767,0.0066324676426336975,0.9140627280680249
44081,59,beneficial,3,1,1,2,0.6814613095238093,0.0020633807823654394,2.128773559236939,0.017897463605357877,0.11715169502135156,0.13926372581350133,0.1423494957121011,-0.022112030792149767,-0.025197800690749533,-0.003085769898599766,0.0018355339776564546,0.0024567873546026,0.0006212533769461455,0.0,0.0,0.0,0.6856969473406493,0.30814150165220594,40.0,7.367193504614618,0.7109873672903575,0.302275430740391,0.9217229118626464
44082,26,harmful,2,1,2,1,0.6768488455988454,0.0003367594536491941,2.4260036998081977,0.0008477695821138238,0.1291070148005214,0.12447890698813831,0.13288837508779008,0.004628107812383084,-0.0037813602872686924,-0.008409468099651776,0.007208632787191624,0.007208632787191624,0.0,0.05587401700730321,0.09189898610942182,0.03602496910211861,0.6694605232785851,0.3563819541371686,25.0,7.6383716892492926,0.9395477770410444,0.2450937446166119,0.9102313539127934
44084,14,beneficial,3,2,2,1,0.8701770833333332,4.605001284189475e-05,2.3158257723221096,0.019695236441439737,0.23040051526350516,0.20150098832006275,0.2191546971830561,0.028899526943442416,0.011245818080449055,-0.01765370886299336,0.0,0.0009940040540242115,0.0009940040540242115,0.0,0.0,0.0,0.7769736231637879,0.18181639048846426,17.0,5.0890874308387355,1.164085990291846,2.512411322714151e-05,0.9202846058532933
44084,15,beneficial,3,1,1,2,0.9376875000000002,0.0,1.827252551633616,0.021776470589717174,0.1492061535847183,0.18684156565660512,0.19169396146070813,-0.03763541207188681,-0.042487807875989825,-0.004852395804103016,0.0,0.0009940040540242115,0.0009940040540242115,0.0,0.0,0.0,0.7468714524052829,0.23367450324698943,37.0,5.0890874308387355,0.9331069800243109,0.005080725001283871,0.9151827934084258
44084,18,beneficial,3,1,1,2,0.8851666666666668,0.007099255209937698,1.7575765256847689,0.022787063871693488,0.17986052051243073,0.18465954053874037,0.20240434634583418,-0.004799020026309636,-0.022543825833403447,-0.01774480580709381,0.0,0.0009940040540242115,0.0009940040540242115,0.0,0.0,0.0,0.7406348737821145,0.2429980663069763,14.0,4.811280977798958,1.0214793499994494,0.0008353391484577535,0.9173379421895846
44084,24,beneficial,3,2,2,1,0.9042499999999998,2.0146880618328936e-05,2.324817610716782,0.028287978266478383,0.27230576562014497,0.25521044464343373,0.2617910304643439,0.017095320976711237,0.010514735155801092,-0.006580585820910145,0.0,0.0009982987275205311,0.0009982987275205311,0.0,0.0,0.0,0.7321700866839849,0.2144441679205265,23.0,4.830122287629284,0.8852716130645549,0.0014425063662738108,0.923558637842768
44084,26,beneficial,3,2,2,1,0.9267827380952381,0.0010044659051138276,1.8601191897993872,0.0379361372876275,0.19348412924765998,0.17619617247585342,0.19724607105741349,0.017287956771806556,-0.003761941809753505,-0.02104989858156006,0.0,0.0005435663736661582,0.0005435663736661582,0.0,0.0,0.0,0.6997418430727713,0.3054933075262716,16.0,4.806755693104525,0.7034855632934344,0.4021527048890447,0.9205225658358677
