generation_seed,test_index,primary_action,support_baseline_action,calibration_guard_action,support_changed_action,guard_changed_support_action,baseline_expansion_outcome,guarded_expansion_outcome,baseline_regret,guarded_regret,primary_regret,context_support_distance,calibration_probability_baseline_action,calibration_threshold,predicted_baseline_action_loss,realized_baseline_action_loss,baseline_action_loss_error,severe_underestimation,true_best_action,true_responsive_action,vetoed_actions
44098,28,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.5813234200065542,nan,0.468010308717,0.1402878291250786,0.13174468070456447,0.008543148420514124,0,1,1,
44098,29,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,2.3663403138328873,nan,0.468010308717,0.1464603999800679,0.06845687182364073,0.07800352815642718,0,1,2,3
44098,30,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.6431603253563685,nan,0.468010308717,0.09203825749844237,0.02763892595045191,0.06439933154799046,0,1,1,
44098,31,3,2,3,1,1,beneficial,neutral,0.0,0.0,0.0,2.0016642906476436,0.7253482481006598,0.468010308717,0.15097729620963335,0.13258066209744168,0.018396634112191668,0,1,1,2
44098,32,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.279897253594202,nan,0.468010308717,0.17688998242101034,0.07316239991142576,0.10372758250958458,0,1,2,
44098,33,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.703938664753319,nan,0.468010308717,0.10291895282193679,0.030330606008959624,0.07258834681297717,0,1,1,
44098,34,1,1,1,0,0,neutral,neutral,0.06177989341816713,0.06177989341816713,0.06177989341816713,3.073520100890922,nan,0.468010308717,0.1621933918979603,0.1866917125890634,-0.02449832069110308,0,2,1,
44098,35,1,1,1,0,0,neutral,neutral,0.06177989341816713,0.06177989341816713,0.06177989341816713,3.471688355863686,nan,0.468010308717,0.0987074468930614,0.12972722068137865,-0.031019773788317245,0,2,1,
44098,36,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.3831482607556076,nan,0.468010308717,0.08422511476629699,0.028709324870146265,0.05551578989615072,0,2,2,
44098,37,2,2,2,0,0,neutral,neutral,0.07965756131753177,0.07965756131753177,0.07965756131753177,3.3575325901906012,nan,0.468010308717,0.1112816551871861,0.3780571227055203,-0.2667754675183342,0,3,2,
44098,38,1,1,1,0,0,neutral,neutral,0.1803814868199553,0.1803814868199553,0.1803814868199553,3.5542768071445594,nan,0.468010308717,0.12348146155297693,0.30072673510196474,-0.1772452735489878,0,3,1,
44098,39,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,2.023068475397637,nan,0.468010308717,0.14151380485844953,0.1577751379793899,-0.016261333120940386,0,1,2,3
44098,40,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.2013726721004923,nan,0.468010308717,0.13372484337346516,0.09904929221511206,0.03467555115835309,0,1,2,
44098,41,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.322687016939239,nan,0.468010308717,0.07164212011573483,0.04760169412923951,0.02404042598649532,0,1,2,
44098,42,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,1.9778163826835722,nan,0.468010308717,0.11704745690687171,0.1358931477654226,-0.018845690858550895,0,1,3,
44098,43,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.4666806554109115,nan,0.468010308717,0.13038152273108355,0.07593315560981945,0.05444836712126411,0,1,1,
44098,44,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.902291934957735,nan,0.468010308717,0.0453713199542043,0.033358583759811225,0.012012736194393074,0,1,3,
44098,45,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,1.284374768930296,nan,0.468010308717,0.09957212481573809,0.13982314508770638,-0.040251020271968294,0,1,3,
44098,46,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,1.8909205795271036,nan,0.468010308717,0.1319052719691694,0.08303783346889942,0.04886743850026998,0,1,3,
44098,47,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,4.111911154772128,nan,0.468010308717,0.05573395693780425,0.04376333465462605,0.011970622283178203,0,1,2,
44098,48,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.915136796271876,nan,0.468010308717,0.15645970366994913,0.1295016128523544,0.026958090817594732,0,1,3,
44098,49,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.046209301566301,nan,0.468010308717,0.16656493182737253,0.07173729514372906,0.09482763668364347,0,1,3,
44098,50,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.2979783513484575,nan,0.468010308717,0.09310626650635608,0.03144000211578168,0.0616662643905744,0,1,1,
44098,51,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,13.128661946372393,nan,0.468010308717,0.13600230876706593,0.11619853695952788,0.019803771807538048,0,1,1,
44098,52,3,3,3,0,0,neutral,neutral,0.02605127276118682,0.02605127276118682,0.02605127276118682,17.71987843812645,nan,0.468010308717,0.13587499354684504,0.049306483437024685,0.08656851010982036,0,1,1,
44098,53,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,17.361477528383297,nan,0.468010308717,0.0521353065734647,0.10120102741255341,-0.04906572083908871,0,1,1,
44098,54,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,13.721684412401487,nan,0.468010308717,0.05247129876543827,0.03844768842462196,0.014023610340816305,0,1,1,
44098,55,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,16.01389775763826,nan,0.468010308717,0.1156033645893681,0.05366434047526766,0.06193902411410043,0,1,1,
44098,56,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,14.591582627260703,nan,0.468010308717,0.10901034898035708,0.0327101837711099,0.07630016520924718,0,2,2,
44098,57,3,3,3,0,0,neutral,neutral,0.05607128292793598,0.05607128292793598,0.05607128292793598,19.236521561780712,nan,0.468010308717,0.14891179376494307,0.07751037250247496,0.07140142126246811,0,1,1,
44099,0,3,2,3,1,1,beneficial,neutral,0.0,0.0,0.0,2.0152715331890843,0.6312835577963383,0.468010308717,0.14018191537849137,0.027368740121470916,0.11281317525702045,0,1,2,2
44099,1,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,1.5995990135953257,nan,0.468010308717,0.12322783920780939,0.13680048209007428,-0.013572642882264896,0,2,3,
44099,2,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.24135932313398,nan,0.468010308717,0.26521455190767096,0.08443566294709492,0.18077888896057603,0,2,3,
44099,3,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.428482291970493,nan,0.468010308717,0.0705969332296186,0.04318089995215054,0.027416033277468062,0,2,2,
44099,4,3,2,3,1,1,beneficial,neutral,0.0,0.0,0.0,2.300333604587956,0.7178047929148498,0.468010308717,0.1653211879719513,0.11397574710286565,0.05134544086908566,0,1,2,2
44099,5,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.63988181675614,nan,0.468010308717,0.1470190506137338,0.06188037727938455,0.08513867333434924,0,1,2,
44099,6,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.647630486596873,nan,0.468010308717,0.17349198098316604,0.02457682079384154,0.1489151601893245,0,1,1,
44099,7,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.676186603664976,nan,0.468010308717,0.25751982949872093,0.1697415266301678,0.08777830286855312,0,1,3,
44099,8,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.132564974524938,nan,0.468010308717,0.19059681505176204,0.11600351396047259,0.07459330109128945,0,1,1,
44099,9,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.278840926229782,nan,0.468010308717,0.19991334481227988,0.04181749053387992,0.15809585427839995,0,1,1,
44099,10,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,1.4554605077032867,nan,0.468010308717,0.12597707613561274,0.13991473667854187,-0.013937660542929137,0,2,3,
44099,11,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.090747044596016,nan,0.468010308717,0.10069516270844693,0.08073167657670988,0.019963486131737054,0,2,3,
44099,12,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.259442701964685,nan,0.468010308717,0.07823392538411565,0.03595246117737293,0.042281464206742725,0,2,2,
44099,13,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.717110932796589,nan,0.468010308717,0.19540190936419238,0.2656550073864358,-0.07025309802224344,0,2,2,
44099,14,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.458247241149194,nan,0.468010308717,0.15766615566357303,0.19303655609152892,-0.03537040042795589,0,2,3,
44099,15,1,1,1,0,0,neutral,neutral,0.0034397651888179864,0.0034397651888179864,0.0034397651888179864,3.0214833842192776,nan,0.468010308717,0.10585689104880104,0.10171509371231545,0.004141797336485592,0,2,1,
44099,16,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.564787690795596,nan,0.468010308717,0.12797688493884873,0.11932665088509961,0.008650234053749123,0,2,3,
44099,17,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.706071649427353,nan,0.468010308717,0.13235181916097008,0.06167772486964322,0.07067409429132686,0,2,3,
44099,18,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,4.209484385149198,nan,0.468010308717,0.1685375320121128,0.025271194072101565,0.14326633794001123,0,2,3,
44099,19,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.772582602902225,nan,0.468010308717,0.15496521594363352,0.22942568079712333,-0.07446046485348981,0,3,3,
44099,20,1,1,1,0,0,neutral,neutral,0.15809049314351895,0.15809049314351895,0.15809049314351895,4.2299139306277045,nan,0.468010308717,0.0832295618067441,0.3050445842430647,-0.2218150224363206,0,3,1,
44099,21,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.762512774187036,nan,0.468010308717,0.1642725902029351,0.028287439197593533,0.1359851510053416,0,1,1,
44099,22,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.0275690238494795,nan,0.468010308717,0.17490408425642412,0.11538320407155073,0.05952088018487339,0,2,3,
44099,23,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,2.5635115577800414,nan,0.468010308717,0.21066943303281063,0.06667422818115647,0.14399520485165418,0,2,2,
44099,24,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.899486846693269,nan,0.468010308717,0.06883839230100615,0.027510093800273555,0.041328298500732594,0,2,2,
44099,25,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.7636247191553047,nan,0.468010308717,0.14903953186876343,0.027525207421534192,0.12151432444722923,0,1,3,
44099,26,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,4.397744066046853,nan,0.468010308717,0.1339587106282715,0.12910348977684727,0.00485522085142423,0,1,3,
44099,27,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,4.396641225209629,nan,0.468010308717,0.14172985671100832,0.0670569825511371,0.07467287415987123,0,1,3,
44099,28,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,4.320992250822415,nan,0.468010308717,0.13299711442077042,0.02712595734625596,0.10587115707451446,0,1,1,
44099,29,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.291955499661333,nan,0.468010308717,0.16048477460325877,0.13009854469578028,0.030386229907478496,0,1,3,
44099,30,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.540667276466821,nan,0.468010308717,0.18139009105787599,0.07185046035185794,0.10953963070601805,0,1,3,
44099,31,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.9811368336407384,nan,0.468010308717,0.1642598915176186,0.029804176397403927,0.13445571512021467,0,1,1,
44099,32,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.9402507028986102,nan,0.468010308717,0.2292821129147813,0.12295076200434532,0.10633135091043597,0,2,2,
44099,33,1,1,1,0,0,neutral,neutral,0.06303766899882805,0.06303766899882805,0.06303766899882805,2.9390282559563468,nan,0.468010308717,0.15631385631799394,0.12978459395141984,0.026529262366574102,0,2,1,
44099,34,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.3403701836658257,nan,0.468010308717,0.095295294089348,0.028149936240128386,0.06714535784921961,0,2,2,
44099,35,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.686080740913088,nan,0.468010308717,0.1332691878899084,0.2939412482947923,-0.16067206040488388,0,3,3,
44099,36,1,1,1,0,0,neutral,neutral,0.18002558727269677,0.18002558727269677,0.18002558727269677,2.8068404909847113,nan,0.468010308717,0.12206430787290366,0.29800039925949695,-0.17593609138659327,0,3,1,
44099,37,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.1580284187764494,nan,0.468010308717,0.1621609322019173,0.1550621269229351,0.007098805278982184,0,1,2,
44099,38,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.617975338832028,nan,0.468010308717,0.13844395814050198,0.0973254252003401,0.04111853294016188,0,1,2,
44099,39,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.365673449934684,nan,0.468010308717,0.08727729598974833,0.04686805734271427,0.04040923864703406,0,1,2,
44099,40,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,1.9850364218305123,nan,0.468010308717,0.11476086560951551,0.13333528579745213,-0.01857442018793662,0,1,3,
44099,41,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.157420322271425,nan,0.468010308717,0.2029480620695352,0.07452915221300663,0.12841890985652857,0,1,1,
44099,42,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.8552840123172603,nan,0.468010308717,0.0577835491727535,0.0328064295887062,0.024977119584047303,0,1,3,
44099,43,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,1.0414999027362306,nan,0.468010308717,0.10072980888597399,0.13750080286590774,-0.03677099397993375,0,1,3,
44099,44,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.00945394018346,nan,0.468010308717,0.125100534764515,0.08181795102806577,0.04328258373644922,0,1,3,
44099,45,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,4.307270619268931,nan,0.468010308717,0.06749256775713128,0.04316695281253177,0.024325614944599505,0,1,2,
44099,46,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,5.463870556149191,nan,0.468010308717,0.13987460254159795,0.12698635763636212,0.012888244905235824,0,1,3,
44099,47,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,5.301576696003199,nan,0.468010308717,0.1706966031415354,0.07038567195997439,0.10031093118156101,0,1,3,
44099,48,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,5.175914146239122,nan,0.468010308717,0.12372013362256265,0.030797881297049703,0.09292225232551295,0,1,1,
44099,49,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.3048006652640978,nan,0.468010308717,0.14502704597903482,0.13571018914909178,0.009316856829943043,0,2,2,
44099,50,1,1,1,0,0,neutral,neutral,0.10542431885516307,0.10542431885516307,0.10542431885516307,3.5392859994737274,nan,0.468010308717,0.1840311190615062,0.1871124465633689,-0.003081327501862685,0,2,1,
44099,51,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.870405547339169,nan,0.468010308717,0.08593458890382155,0.04400631223494737,0.04192827666887418,0,2,2,
44099,52,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,12.817039798331137,nan,0.468010308717,0.13404056652290827,0.11670217747026337,0.017338389052644898,0,1,1,
44099,53,3,3,3,0,0,neutral,neutral,0.026098152576352927,0.026098152576352927,0.026098152576352927,17.293347717143018,nan,0.468010308717,0.13420075782303378,0.0494653071546425,0.08473545066839128,0,1,1,
44099,54,2,2,2,0,0,neutral,neutral,0.04354229557571952,0.04354229557571952,0.04354229557571952,15.654050490666819,nan,0.468010308717,0.1180743459152673,0.09752779657239474,0.02054654934287256,0,1,1,
44099,55,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,14.365307978990447,nan,0.468010308717,0.12322102416385997,0.032572795086700364,0.09064822907715961,0,2,3,
44099,56,3,3,3,0,0,neutral,neutral,0.05671713277818928,0.05671713277818928,0.05671713277818928,22.64149859331825,nan,0.468010308717,0.149627386791035,0.07820130109647881,0.07142608569455618,0,1,1,
44100,0,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.4745460593717334,nan,0.468010308717,0.17488962545907868,0.11354999489197298,0.0613396305671057,0,1,1,
44100,1,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.8971965348567403,nan,0.468010308717,0.15846591719276618,0.06197214904118972,0.09649376815157645,0,1,1,
44100,2,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.3073449322040416,nan,0.468010308717,0.11949887299522408,0.024740693226245603,0.09475817976897848,0,1,1,
44100,3,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.5546559907899704,nan,0.468010308717,0.23470873206256632,0.1688652264274558,0.06584350563511052,0,1,3,
44100,4,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.215916841504135,nan,0.468010308717,0.1476008053192626,0.11542849501913816,0.032172310300124435,0,1,1,
44100,5,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.0088062990121767,nan,0.468010308717,0.15776730605291747,0.04185351315061985,0.11591379290229761,0,1,1,
44100,6,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,1.7060096250952284,nan,0.468010308717,0.13677552257491232,0.14034200868516222,-0.0035664861102499,0,2,3,
44100,7,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.0698016226788134,nan,0.468010308717,0.11017099934181683,0.08132613294178384,0.02884486640003299,0,2,3,
44100,8,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.802761313334613,nan,0.468010308717,0.07811597694767143,0.03666655355670021,0.04144942339097122,0,2,2,
44100,9,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.923197702815175,nan,0.468010308717,0.19318337032148916,0.2659495673750416,-0.07276619705355244,0,2,2,
44100,10,1,1,1,0,0,neutral,neutral,0.0031176347005661686,0.0031176347005661686,0.0031176347005661686,3.4384410280687825,nan,0.468010308717,0.11374574874360209,0.19671181677697278,-0.08296606803337069,0,2,1,
44100,11,1,1,1,0,0,neutral,neutral,0.0031176347005661686,0.0031176347005661686,0.0031176347005661686,3.354194437954269,nan,0.468010308717,0.1205642728876269,0.10205255803755814,0.018511714850068764,0,2,1,
44100,12,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.7286300223518865,nan,0.468010308717,0.1368054841036942,0.11921392960153344,0.017591554502160753,0,2,2,
44100,13,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.8186448730606153,nan,0.468010308717,0.1432311093987398,0.061930497026000536,0.08130061237273925,0,2,2,
44100,14,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,4.228215852928864,nan,0.468010308717,0.1359090766578356,0.025556676965688165,0.11035239969214744,0,2,3,
44100,15,2,2,2,0,0,neutral,neutral,0.08155249851548918,0.08155249851548918,0.08155249851548918,3.470709602906408,nan,0.468010308717,0.15371856566063807,0.3099721482461274,-0.15625358258548933,0,3,3,
44100,16,1,1,1,0,0,neutral,neutral,0.15680481765297763,0.15680481765297763,0.15680481765297763,4.418201314988391,nan,0.468010308717,0.08817843414493888,0.3033398583931666,-0.2151614242482277,0,3,1,
44100,17,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,4.009458890167662,nan,0.468010308717,0.13389222277575064,0.028455416788598805,0.10543680598715183,0,1,1,
44100,18,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,2.0957690292052047,nan,0.468010308717,0.16854488849378557,0.115524175170179,0.05302071332360657,0,2,2,
44100,19,1,1,1,0,0,neutral,neutral,0.09487257463052443,0.09487257463052443,0.09487257463052443,2.9804576163016288,nan,0.468010308717,0.15669215876383466,0.1622539762181274,-0.005561817454292739,0,2,1,
44100,20,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.1561462903967117,nan,0.468010308717,0.07869737682727206,0.028318841538153883,0.050378535289118176,0,2,2,
44100,21,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.184425488674876,nan,0.468010308717,0.13902231114289976,0.027780760049842874,0.11124155109305689,0,1,1,
44100,22,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,4.635032208700461,nan,0.468010308717,0.13579830603087795,0.12844854355834967,0.007349762472528276,0,1,2,
44100,23,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,4.597880157019494,nan,0.468010308717,0.14648537722335944,0.06708581992810297,0.07939955729525647,0,1,3,
44100,24,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,4.666721888796265,nan,0.468010308717,0.10850031382026497,0.027424521988969244,0.08107579183129572,0,1,1,
44100,25,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.658533953171202,nan,0.468010308717,0.14638404731344207,0.12884467514969594,0.017539372163746125,0,1,1,
44100,26,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.660653212460218,nan,0.468010308717,0.19264571078147477,0.07137887310427844,0.12126683767719633,0,1,2,
44100,27,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.286845274345432,nan,0.468010308717,0.11733113606843713,0.029825125838905366,0.08750601022953176,0,1,1,
44100,28,1,1,1,0,0,neutral,neutral,0.06400805392779998,0.06400805392779998,0.06400805392779998,3.0963445360656134,nan,0.468010308717,0.18310902193180434,0.18640419430902944,-0.0032951723772250974,0,2,1,
44100,29,1,1,1,0,0,neutral,neutral,0.06400805392779997,0.06400805392779997,0.06400805392779997,3.3516993121642096,nan,0.468010308717,0.12033386177399037,0.13089055245694398,-0.010556690682953604,0,2,1,
44100,30,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.004553040056783,nan,0.468010308717,0.09833922261815933,0.02863641156680273,0.0697028110513566,0,2,2,
44100,31,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.1529864753761534,nan,0.468010308717,0.13041881933586402,0.2930724449638206,-0.1626536256279566,0,3,3,
44100,32,1,1,1,0,0,neutral,neutral,0.17981973496563203,0.17981973496563203,0.17981973496563203,3.0957905535621797,nan,0.468010308717,0.11777854095709142,0.2977728255734511,-0.17999428461635966,0,3,1,
44100,33,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,2.286082428331756,nan,0.468010308717,0.1687448296303616,0.15476124816087977,0.013983581469481837,0,1,2,
44100,34,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.794060127888639,nan,0.468010308717,0.14645506873454214,0.09708845740519635,0.04936661132934579,0,1,1,
44100,35,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.503273444177176,nan,0.468010308717,0.06684627496663417,0.046760916638398146,0.020085358328236026,0,1,2,
44100,36,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.017188576422945,nan,0.468010308717,0.12221437783667835,0.1320729072830243,-0.009858529446345937,0,1,3,
44100,37,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.794608507474699,nan,0.468010308717,0.12673436483815925,0.07404000539789253,0.05269435944026672,0,1,1,
44100,38,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.663401510827883,nan,0.468010308717,0.06242383204430568,0.032710342891052915,0.029713489153252767,0,1,3,
44100,39,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,1.172914704636487,nan,0.468010308717,0.12286781813795489,0.13658364321170463,-0.013715825073749743,0,1,2,
44100,40,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,2.084492966651509,nan,0.468010308717,0.15407292131005865,0.08161658905957717,0.07245633225048148,0,1,2,
