bootstrap,primary_auc,action_only_auc,difference
785,0.8287943056085397,0.7833375666926936,0.04545673891584612
786,0.8276747165018599,0.7789621700081648,0.04871254649369505
787,0.8198502029200171,0.7656131659495065,0.05423703697051063
788,0.8218973179900528,0.7694329289246358,0.05246438906541706
789,0.8261011190645493,0.7790568215823146,0.04704429748223471
790,0.8305011948846689,0.7777552230170373,0.052745971867631636
791,0.8266928549844792,0.7692796991700928,0.05741315581438644
792,0.834984532485583,0.7816159226985537,0.053368609787029286
793,0.8328710041018639,0.7808127621142933,0.052058241987570586
794,0.8382404649623563,0.7957265381539396,0.0425139268084167
795,0.8341029075837126,0.7896903325178024,0.04441257506591023
796,0.8320968185852659,0.7861918118924567,0.04590500669280917
797,0.8253779439033591,0.7782640571101345,0.04711388679322459
798,0.8349751526250384,0.7862344665247666,0.048740686100271824
799,0.8244494081577161,0.7759811637721976,0.048468244385518444
800,0.8213688761625563,0.7768407731247124,0.044528103037843825
801,0.8285924752010332,0.7812370135587251,0.04735546164230808
802,0.8336784962728873,0.7865687181349879,0.047109778137899405
803,0.8429897170278183,0.7947277501065355,0.04826196692128282
804,0.8408123001872904,0.7923817936321269,0.048430506555163455
805,0.8293929227187556,0.7794932270668804,0.04989969565187524
806,0.8339895054233395,0.7891194749732233,0.04487003045011617
807,0.8245269329848668,0.7845804960882601,0.03994643689660671
808,0.8233449519849164,0.7786767438596924,0.044668208125223985
809,0.835015075504206,0.7863543461369549,0.04866072936725108
810,0.8336292075599021,0.7830216035957663,0.05060760396413577
811,0.826053779646583,0.7724800846969105,0.05357369494967246
812,0.8274036856916469,0.7825319132034195,0.04487177248822738
813,0.8324113358491199,0.789729673834896,0.04268166201422385
814,0.8236542843653288,0.7802407079555651,0.04341357640976373
815,0.8284493464932523,0.7828198412132208,0.04562950528003151
816,0.8316837407948692,0.7858745406302765,0.04580920016459267
817,0.8231419453843156,0.7727995257058615,0.0503424196784541
818,0.8283364440946138,0.7826050713487009,0.04573137274591288
819,0.823681185978195,0.7839836147044363,0.039697571273758614
820,0.8424881491759475,0.7877139748563635,0.05477417431958398
821,0.8257925936690133,0.7796576695563573,0.04613492411265596
822,0.8361798261123526,0.7929663978513866,0.04321342826096608
823,0.8281170346204524,0.7788767484277817,0.049240286192670735
824,0.8258814470188451,0.7734685089253277,0.052412938093517436
825,0.8384192701585781,0.788126460015814,0.0502928101427641
826,0.8323925889795889,0.7788182205820549,0.053574368397534045
827,0.8431942338540095,0.7999012849322736,0.04329294892173585
828,0.8333520362902662,0.7872703524084838,0.046081683881782465
829,0.837679575804281,0.7887298824016558,0.04894969340262523
830,0.8219710266274116,0.7718496819138804,0.050121344713531246
831,0.8334441884219779,0.7864812219398056,0.04696296648217224
832,0.8245637310297094,0.778309604939712,0.04625412608999735
833,0.8272870171484508,0.7790417403383787,0.04824527681007207
834,0.8303486421998542,0.7778626849277728,0.052485957272081385
835,0.8342443224149245,0.7876970126635114,0.04654730975141308
836,0.8290428962725056,0.7812130823554035,0.04782981391710206
837,0.8310606086569374,0.7757308646998728,0.05532974395706458
838,0.8357789476687474,0.7938200624667586,0.04195888520198876
839,0.825857804964501,0.7744499253498889,0.05140787961461213
840,0.8287326397459991,0.7803225038480822,0.04841013589791687
841,0.8198761212318338,0.767963402768626,0.051912718463207885
842,0.8295144745249512,0.7796481674428243,0.049866307082126915
843,0.8188945506220106,0.7766685306852817,0.04222601993672881
844,0.8297471152262615,0.7819404251213775,0.04780669010488403
845,0.8451801803859671,0.7919873636169477,0.053192816769019435
846,0.8286104663580286,0.7772085346042018,0.05140193175382679
847,0.8342254463320892,0.78202273006159,0.052202716270499216
848,0.8291991882162271,0.7832709435910675,0.04592824462515954
849,0.8354152308168017,0.7843802367821039,0.0510349940346978
850,0.8245078381818384,0.7772188825105184,0.047288955671319965
851,0.8260060026390019,0.7805540391009479,0.04545196353805403
852,0.8175009710187047,0.7717622871434247,0.04573868387528002
853,0.8380461351874327,0.7922475601754543,0.04579857501197837
854,0.8270153306489929,0.7768086179925381,0.05020671265645482
855,0.8291937687679887,0.775097873509673,0.05409589525831571
856,0.8298515653365469,0.778398737085063,0.051452828251483895
857,0.8261333340108608,0.7771832474567315,0.048950086554129246
858,0.8257825749803225,0.7749026023396413,0.050879972640681226
859,0.8288463052014969,0.775344413872794,0.05350189132870298
860,0.8280019741683281,0.7864610894629656,0.041540884705362546
861,0.8182119944678238,0.77275368915324,0.045458305314583725
862,0.8253880356454157,0.7727386857583455,0.05264934988707026
863,0.8277383302947455,0.7738312834384107,0.05390704685633485
864,0.8275061972338225,0.781883103577458,0.04562309365636441
865,0.840870365240113,0.7973543605476379,0.043516004692475185
866,0.819278291682703,0.7700779041526762,0.04920038753002687
867,0.8348901867705893,0.7860825076180012,0.0488076791525881
868,0.8195745232844727,0.7730176394417096,0.04655688384276302
869,0.8308493755356836,0.7789738145584522,0.05187556097723145
870,0.8299119691057072,0.7801286036185733,0.04978336548713391
871,0.8411357002664666,0.78971027560429,0.05142542466217659
872,0.8358884069408561,0.7872340919870886,0.048654314953767486
873,0.8244616169766887,0.7791222467795973,0.045339370197091444
874,0.8292652157180247,0.785986672223899,0.04327854349412574
875,0.8278316937032345,0.7774337734502119,0.05039792025302259
876,0.8290541981375792,0.7774315540425747,0.0516226440950045
877,0.8398318330320287,0.7986839858733598,0.041147847158668927
878,0.8339419907712591,0.7854142414339612,0.048527749337297865
879,0.822592316640532,0.7704725327074694,0.0521197839330626
880,0.8240335637538025,0.777337559429477,0.046696004324325524
881,0.8342050247028605,0.7831469720765469,0.05105805262631358
882,0.8252399223895046,0.7784651107545517,0.046774811634952895
883,0.822141079816773,0.7698748754250702,0.05226620439170282
884,0.8254444010033914,0.7834227344393567,0.04202166656403472
885,0.8226318742198347,0.7739091712366233,0.04872270298321146
886,0.8285994461687242,0.7825853315301197,0.0460141146386045
887,0.822253606076585,0.7751778833181372,0.04707572275844785
888,0.8250032133231582,0.7813433016477576,0.04365991167540062
889,0.837391793671016,0.7949977284629897,0.042394065208026355
890,0.8297515839548801,0.7913107098270239,0.03844087412785624
891,0.8297523545335163,0.7895870739982297,0.04016528053528656
892,0.831112132882857,0.7860852945585369,0.045026838324320084
893,0.8250774380885998,0.7764417578339555,0.048635680254644265
894,0.8391819047882201,0.7863921902649816,0.05278971452323844
895,0.8268474812815845,0.7835548981085945,0.04329258317299001
896,0.8333135121040709,0.793150606725036,0.040162905379034886
897,0.823709785494783,0.7798596672973486,0.04385011819743445
898,0.8352547850795299,0.7868617220165603,0.04839306306296953
899,0.82848118356902,0.7790875282145995,0.04939365535442053
900,0.8301417220426236,0.7821401705150856,0.048001551527538044
901,0.8297626062036987,0.7837917310230383,0.04597087518066034
902,0.8351631972818943,0.7869814719286314,0.048181725353262816
903,0.826267868395055,0.7793658613036099,0.0469020070914451
904,0.8201507864744138,0.7701748873255745,0.049975899148839265
905,0.8238325597147178,0.7715552094465425,0.05227735026817526
906,0.8317517510154016,0.7827431919817489,0.04900855903365264
907,0.8262158255900183,0.7860348080213639,0.04018101756865433
908,0.8374468833293269,0.7925305649176486,0.04491631841167831
909,0.8216084667573735,0.7693366162143778,0.05227185054299577
910,0.8309276107969055,0.7815512367028435,0.049376374094061926
911,0.828416135269887,0.7782772242471154,0.05013891102277157
912,0.8255840829370241,0.7752823488117606,0.05030173412526351
913,0.8339795170475153,0.7891516333905508,0.04482788365696444
914,0.8237437052669191,0.7798786274969574,0.043865077769961736
915,0.8241002378184332,0.7750458560664484,0.049054381751984844
916,0.8317991637089648,0.785024692122924,0.046774471586040756
917,0.8259675914154314,0.7743601493022034,0.051607442113227986
918,0.8353788356680931,0.7880533028941876,0.0473255327739055
919,0.8273595521174847,0.7769780333575439,0.05038151875994079
920,0.8228835500156525,0.7762827610602978,0.04660078895535469
921,0.8226611404967231,0.7795709426639609,0.043090197832762245
922,0.8334717201878918,0.7870335446243036,0.0464381755635882
923,0.8371130220214893,0.7813099739313485,0.055803048090140805
924,0.8362305139216965,0.7878095218918204,0.04842099202987604
925,0.8338034669267855,0.7900834054559649,0.04372006147082064
926,0.8336377367824492,0.7835970436399174,0.05004069314253179
927,0.8341990543177086,0.7792093029025089,0.054989751415199684
928,0.8268073892979422,0.7763059808311099,0.050501408466832265
929,0.8301698672259668,0.77769027828013,0.05247958894583671
930,0.8239808464344485,0.7663498294500675,0.057631016984381
931,0.8293534507515674,0.7782399619113811,0.051113488840186294
932,0.8259844591583028,0.7785570504868751,0.047427408671427695
933,0.8279716807682855,0.7799276055110215,0.04804407525726406
934,0.8320651448030962,0.7801899104740566,0.05187523432903962
935,0.8272212101298891,0.7779364702743902,0.04928473985549897
936,0.8390444897345185,0.7863035790782258,0.05274091065629272
937,0.826481124244168,0.7788171287343527,0.04766399550981526
938,0.8343014359191445,0.7920196320183434,0.04228180390080116
939,0.8196048557130602,0.7744916284120702,0.04511322730098999
940,0.8382591512462145,0.7920668470317438,0.046192304214470736
941,0.8326348984691762,0.7830098000501133,0.04962509841906282
942,0.8330369091050503,0.7797673382369082,0.0532695708681421
943,0.8250403085752696,0.7802414405517437,0.04479886802352584
944,0.8253085425322076,0.7738103178838238,0.05149822464838383
945,0.8269032622401993,0.7790899603951233,0.04781330184507593
946,0.824887028469866,0.7761646731396428,0.04872235533022318
947,0.8322682476641667,0.7838775455846709,0.048390702079495806
948,0.8260617111044988,0.7734658079840295,0.052595903120469245
949,0.8299990417206438,0.7783741193590176,0.05162492236162619
950,0.8259609465070437,0.7766689096246029,0.04929203688244077
951,0.8263091759084352,0.7740627485622876,0.052246427346147595
952,0.8255156933799682,0.7743547158159988,0.05116097756396942
953,0.8401338933594207,0.786647029131889,0.05348686422753168
954,0.8354271739687827,0.7900940592378912,0.04533311473089152
955,0.8270312673256826,0.7895036581510686,0.03752760917461395
956,0.8319253585108344,0.7807598995873797,0.0511654589234547
957,0.8254605653421955,0.7771191845696298,0.04834138077256567
958,0.8331594636167488,0.781320140076082,0.05183932354066678
959,0.8281982755920883,0.7835095850426421,0.04468869054944613
960,0.8304888011338871,0.7858803933964361,0.044608407737451006
961,0.8215105969569544,0.7755253714599917,0.04598522549696271
962,0.8349461016972617,0.7918050781058149,0.04314102359144678
963,0.8345390814716696,0.7889800661237498,0.04555901534791973
964,0.8259275128574608,0.7801415984971273,0.045785914360333524
965,0.8238271727686536,0.7774555373171946,0.04637163545145895
966,0.8262633127503854,0.7789648173562801,0.047298495394105355
967,0.8249056276243203,0.7865204375064919,0.03838519011782837
968,0.8240093174584597,0.7807275671479904,0.043281750310469325
969,0.8326424793946383,0.7797420461897662,0.052900433204872144
970,0.8276937686658636,0.7763967528273714,0.05129701583849222
971,0.8299194738459579,0.7861688682040051,0.04375060564195277
972,0.8264747966197433,0.7757157033807621,0.0507590932389812
973,0.8374143784391579,0.7918212085407067,0.04559316989845119
974,0.825549458613083,0.7729588768714482,0.05259058174163489
975,0.8253889255592226,0.7792780344701136,0.04611089108910904
976,0.838567972150946,0.7904256718407445,0.0481423003102015
977,0.8443060902195518,0.7953073953073952,0.04899869491215658
978,0.8280429646706613,0.7816839912881345,0.046358973382526814
979,0.8342770417136128,0.7880035098175364,0.046273531896076414
980,0.8277300219621879,0.7793481355380736,0.04838188642411434
981,0.8219664094493124,0.7749119322766754,0.047054477172637
982,0.8238826004623858,0.7732760109208343,0.050606589541551505
983,0.8254001038583493,0.7785741587444732,0.046825945113876055
984,0.8230264318299769,0.7755526440903102,0.047473787739666706
985,0.8288372321147834,0.7778244890011126,0.05101274311367088
986,0.8293185272220636,0.7743403323975926,0.05497819482447097
987,0.8297103243129792,0.782156957614119,0.04755336669886023
988,0.824604673074209,0.7809515277095871,0.04365314536462195
989,0.8346749543341541,0.7888450529396267,0.04582990139452736
990,0.8264634373926592,0.7805303394268717,0.045933097965787484
991,0.8371838451175297,0.7808566538337991,0.05632719128373065
992,0.8219039185142507,0.7715397363947394,0.050364182119511325
993,0.831035215958377,0.7858257449028963,0.04520947105548079
994,0.8338119993983379,0.7836757440867897,0.050136255311548195
995,0.8229043440389381,0.7733833448099299,0.04952099922900821
996,0.822810775422407,0.7777954299960332,0.045015345426373754
997,0.829646782162649,0.7798872928230196,0.04975948933962937
998,0.8385684792859126,0.7951503108428737,0.04341816844303892
999,0.834832974619464,0.7809634817933334,0.05386949282613063
1000,0.8264652077621057,0.7797491039426523,0.04671610381945346
1001,0.838174141417411,0.7823252512338037,0.05584889018360728
1002,0.8286788199447419,0.7805694038512505,0.0481094160934914
1003,0.8247108103968407,0.7802731734604857,0.04443763693635494
1004,0.8265373546330144,0.7751534086725651,0.05138394596044926
1005,0.8277125317620337,0.778900783859553,0.04881174790248077
1006,0.8344546905232528,0.7878514650846367,0.04660322543861617
1007,0.8288999058282382,0.7752947599803139,0.05360514584792431
1008,0.8395757226003804,0.7966885358748252,0.04288718672555514
1009,0.834288914996198,0.7857296764859791,0.048559238510218816
1010,0.8336827287327297,0.7892193963406307,0.0444633323920991
1011,0.8267635400105988,0.7789780604133545,0.04778547959724433
1012,0.8260247636904721,0.7774179126203498,0.0486068510701223
1013,0.828195806761775,0.7831166271986301,0.04507917956314489
1014,0.8266750144334918,0.7816712047771631,0.045003809656328664
1015,0.8378318721982468,0.786996155366809,0.05083571683143784
1016,0.82981720425058,0.7823051561600864,0.047512048090493586
1017,0.8376403040595181,0.7859301163012954,0.05171018775822267
1018,0.8298720011853513,0.7801098033147416,0.04976219787060976
1019,0.8267590097737133,0.7707974655836329,0.05596154419008037
1020,0.8255732269144362,0.7850997990135046,0.04047342790093167
1021,0.8258562516142779,0.7766820030494228,0.04917424856485508
1022,0.8206470279778795,0.7704906449081598,0.0501563830697197
1023,0.8232948840180094,0.7788460189720317,0.04444886504597778
1024,0.82695222992204,0.7720542665126738,0.054897963409366146
1025,0.826969399862859,0.7850608359826452,0.0419085638802138
1026,0.8337148830063589,0.7837111761463189,0.050003706860039965
1027,0.8280883952094935,0.7815364068281505,0.046551988381343
1028,0.8214952890482408,0.7790481637935446,0.04244712525469618
1029,0.8305808590005785,0.7857928870847339,0.044787971915844604
1030,0.8239175502245305,0.7763180919874417,0.047599458237088776
1031,0.8319877083741842,0.7841455761436784,0.04784213223050582
1032,0.838282677144996,0.7858621417339076,0.05242053541108849
1033,0.8313186534476497,0.7840680574256387,0.04725059602201098
1034,0.8186372798673336,0.7732764751881545,0.045360804679179134
1035,0.8365025739863792,0.7911659855577196,0.04533658842865962
1036,0.8234545558364075,0.771583564022664,0.05187099181374344
1037,0.824986984553127,0.7740977129397462,0.05088927161338086
1038,0.8313699112110862,0.7859296971043017,0.04544021410678445
1039,0.8218146370414161,0.7742532154127355,0.0475614216286806
1040,0.824618976647876,0.7802419641329135,0.04437701251496251
1041,0.8322570279607626,0.7778357205766468,0.05442130738411577
1042,0.8285664268649184,0.7806805889081435,0.047885837956774924
1043,0.8286595273199815,0.7853025652326759,0.04335696208730555
1044,0.8301475604976265,0.7796630714067967,0.05048448909082981
1045,0.827592703942941,0.779021721758811,0.04857098218413003
1046,0.8369088169053085,0.7846965988011971,0.05221221810411136
1047,0.8247869418346172,0.7716653298368444,0.053121611997772766
1048,0.8265179330568385,0.7842419144865745,0.042276018570263973
1049,0.823016519654043,0.7672664243756984,0.055750095278344625
1050,0.8231191300664703,0.7746389173595029,0.04848021270696745
1051,0.8288998759586995,0.7797627491745138,0.04913712678418569
1052,0.8305287560890653,0.7840916982299406,0.046437057859124664
1053,0.8337220713322924,0.7880467755575631,0.045675295774729285
1054,0.8378142224355514,0.7906699498132044,0.047144272622346994
1055,0.819299594143182,0.7765785959405023,0.042720998202679716
1056,0.8376382995834022,0.7921706125278355,0.0454676870555667
1057,0.8165077656932379,0.7692613863181237,0.04724637937511422
1058,0.8226726197268119,0.7733779690151318,0.049294650711680155
1059,0.8399743621165199,0.7968802770366976,0.043094085079822264
1060,0.8228210817146685,0.7771736494445343,0.045647432270134236
1061,0.8244461428438082,0.7816824119516784,0.042763730892129814
1062,0.8361407052003613,0.7851146683300374,0.05102603687032392
1063,0.8245605905495368,0.7781582353641725,0.046402355185364286
1064,0.8281370806591634,0.7812474171752206,0.046889663483942745
1065,0.8232059981067115,0.7690495099522809,0.05415648815443053
1066,0.8259412988992292,0.7779645037034664,0.04797679519576281
1067,0.827007816223543,0.7773008502285186,0.049706965995024444
1068,0.83610917612211,0.7857043333120102,0.050404842810099826
1069,0.8362220232343093,0.7822969472558752,0.0539250759784341
1070,0.8328109413563376,0.7783183514722518,0.054492589884085785
1071,0.8257064289652344,0.7821958546185201,0.04351057434671424
1072,0.8188927097063647,0.7767368294484769,0.04215588025788786
1073,0.8398532743181439,0.7885430263736195,0.051310247944524434
1074,0.8312186870419354,0.7830698222351667,0.04814886480676861
1075,0.8217358671564418,0.7778168363487196,0.04391903080772219
1076,0.8293460389433215,0.779308780381905,0.0500372585614165
1077,0.8334662925627792,0.7839964042168217,0.04946988834595745
1078,0.8299705441658527,0.7843679098460558,0.04560263431979694
1079,0.8300482266572068,0.7801808441916436,0.049867382465563215
1080,0.8345253670799291,0.7818766782837228,0.05264868879620632
1081,0.8325970364815509,0.7909872377063978,0.04160979877515314
1082,0.8277369066648634,0.7797436084871541,0.047993298177709365
1083,0.8316219546371775,0.7838467420665962,0.04777521257058126
1084,0.8265517671537976,0.7724135512348745,0.054138215918923094
1085,0.8311008501748468,0.7800693670258887,0.05103148314895811
1086,0.8404901165485901,0.7973811972064144,0.043108919342175644
1087,0.8285363796544263,0.7811540324012061,0.047382347253220214
1088,0.8334226581723801,0.7913574004786463,0.042065257693733815
1089,0.8184116008219348,0.7733468683540012,0.04506473246793352
1090,0.8373152555803098,0.7942365747149126,0.043078680865397234
1091,0.8277948539860169,0.7776168590250143,0.050177994961002614
1092,0.8285407275132534,0.7845865344405614,0.043954193072691994
1093,0.820844311397237,0.775973829447228,0.04487048195000898
1094,0.8302627437091593,0.7824096046173212,0.04785313909183808
1095,0.8199786947385115,0.7765570281283157,0.04342166661019575
1096,0.8342378403075059,0.7823843908696065,0.05185344943789938
1097,0.8145920800500454,0.7684646378162835,0.04612744223376186
1098,0.8218717266940616,0.77813493612986,0.043736790564201655
1099,0.8298698759439052,0.7848240291262136,0.045045846817691526
1100,0.8375704462216097,0.7913871574539038,0.04618328876770594
1101,0.8262807055883569,0.7790083087286721,0.04727239685968476
1102,0.8290836439860415,0.7771137286661982,0.051969915319843296
1103,0.8353560801871742,0.7869648955389925,0.048391184648181707
1104,0.8220715919132094,0.7773310905897641,0.044740501323445314
1105,0.8227544329477388,0.7782209199153699,0.044533513032368854
1106,0.8371908732063588,0.7896136085819855,0.04757726462437328
1107,0.8190898766942504,0.7746911692239724,0.044398707470277965
1108,0.8371919688111262,0.7915067421813291,0.04568522662979713
1109,0.8310284387180844,0.7788912510869987,0.05213718763108566
1110,0.8282034483132763,0.7844158292596237,0.04378761905365258
1111,0.8254413727050544,0.7798256522492486,0.04561572045580575
1112,0.8275370892380202,0.7804221814552128,0.04711490778280736
1113,0.8275795115824237,0.7770701842903647,0.050509327292059036
1114,0.8413252702625301,0.794861711848481,0.046463558414049144
1115,0.8314830132623418,0.786454671193842,0.045028342068499705
1116,0.832648363261523,0.7784199417317059,0.054228421529817106
1117,0.8175634547214452,0.7714548202813032,0.046108634440142016
1118,0.8320525243490359,0.7876888292585966,0.04436369509043925
1119,0.8380199193308743,0.7863784364607084,0.0516414828701659
1120,0.8353677250505389,0.7894020114668308,0.045965713583708157
1121,0.8328174447777525,0.7845168863180618,0.04830055845969072
1122,0.817453035164484,0.7623298757252448,0.05512315943923918
1123,0.8376510866201002,0.7918543414423846,0.04579674517771559
1124,0.8350715221107464,0.7919309711991589,0.04314055091158753
1125,0.8279290733799152,0.7737402574127727,0.05418881596714242
1126,0.8232954754914465,0.7739407595063637,0.0493547159850829
1127,0.8271393486305888,0.7776151486805278,0.049524199950060965
1128,0.8251802912476632,0.7801249895687488,0.04505530167891447
1129,0.8252013730723458,0.7782825610304708,0.04691881204187498
1130,0.8326291461820009,0.7848185072888296,0.047810638893171276
1131,0.8262017573434989,0.7889701739142645,0.03723158342923438
1132,0.831641968247014,0.7835681474900646,0.048073820756949326
1133,0.8286565513570315,0.780375182692771,0.04828136866426058
1134,0.8295886321851097,0.7822685687679469,0.04732006341716277
1135,0.8348885258814946,0.7880366823993785,0.04685184348211613
1136,0.8307219273618188,0.7785691761600171,0.05215275120180174
1137,0.8304448090758574,0.7766765909107782,0.05376821816507915
1138,0.824813837162351,0.7737136147009855,0.051100222461365474
1139,0.8360913168789699,0.7913099673078385,0.044781349571131335
1140,0.8334573271631618,0.7774504075620036,0.05600691960115822
1141,0.8334107620830573,0.7887714452938187,0.0446393167892386
1142,0.8337652422655991,0.7806933392292026,0.05307190303639653
1143,0.8330338077964844,0.7843100212282894,0.04872378656819498
1144,0.8305369665426651,0.783257180156658,0.04727978638600705
1145,0.8387028862537274,0.7982276757240039,0.04047521052972347
1146,0.8267826624502159,0.7802235852789869,0.04655907717122898
1147,0.822423189568298,0.7749342278777891,0.04748896169050887
1148,0.8362985660685234,0.7870863204771958,0.04921224559132753
1149,0.8303842714361955,0.7836412713879053,0.04674300004829024
1150,0.8345464504758148,0.7875670866173019,0.04697936385851287
1151,0.8294919694508142,0.7800031619035381,0.049488807547276026
1152,0.8331982956191419,0.7788329003560381,0.0543653952631038
1153,0.820008986171698,0.778682727214683,0.04132625895701503
1154,0.8302931862226248,0.7842914063507651,0.046001779871859716
1155,0.8301778203301566,0.7833968541228379,0.04678096620731875
1156,0.827430645227661,0.7817390827248494,0.04569156250281159
1157,0.8297339274196001,0.7811906450190479,0.04854328240055217
1158,0.8224483737232949,0.7771022789507889,0.04534609477250606
1159,0.8265886201991466,0.7710881934566145,0.05550042674253208
1160,0.8244025159570711,0.7763377102743207,0.0480648056827504
1161,0.8268431240327753,0.7754932169721795,0.05134990706059572
1162,0.8343419155949908,0.7799747741337848,0.054367141461206026
1163,0.8328317905496248,0.7824236826745443,0.05040810787508043
1164,0.8297632513742534,0.7809383478342221,0.04882490354003133
1165,0.8261055768792116,0.7816614534229558,0.04444412345625581
1166,0.8275650247957711,0.7757227364330126,0.051842288362758504
1167,0.8284336408205779,0.7786905952003256,0.049743045620252335
1168,0.8137463488514658,0.7730655968510621,0.040680752000403664
1169,0.8243328534090164,0.7798472528648719,0.04448560054414452
1170,0.8266395751736189,0.7708389179287853,0.05580065724483352
1171,0.8289004841657005,0.7809431797130684,0.04795730445263213
1172,0.8225691289201825,0.7733488354773268,0.04922029344285572
1173,0.8260395847212969,0.7822038394156982,0.04383574530559875
1174,0.8374165038951765,0.7832994415857266,0.054117062309449904
1175,0.8294662008388841,0.7811032046423534,0.04836299619653073
1176,0.8377156548051921,0.7926065385618808,0.045109116243311265
1177,0.8432472976850575,0.7946140828348307,0.04863321485022676
1178,0.8238566417376538,0.780832136909369,0.04302450482828479
1179,0.8198961386489656,0.7711126613425228,0.048783477306442835
1180,0.826958486635887,0.7776512504576751,0.049307236178211866
1181,0.8265767211543134,0.7733642757254504,0.05321244542886294
1182,0.835280530062402,0.7888483374659152,0.04643219259648679
1183,0.8322789030016476,0.7844456713604668,0.04783323164118081
1184,0.8277400470648111,0.7838858982213931,0.043854148843417984
1185,0.8250981913687101,0.772805616904435,0.05229257446427504
1186,0.8305530514372175,0.7771022080298824,0.05345084340733508
1187,0.8339420632650634,0.7860258902191369,0.047916173045926436
1188,0.8310952850861175,0.7824838676412587,0.04861141744485886
1189,0.8364882888769105,0.7916880402800152,0.04480024859689535
1190,0.8164485371240446,0.7802313363491575,0.036217200774887104
1191,0.8275917830453228,0.7748572582916242,0.05273452475369855
1192,0.81930615918492,0.7756937911192648,0.04361236806565516
1193,0.8306898337545501,0.7832942799851385,0.047395553769411625
1194,0.8226978037817455,0.7788674295222715,0.043830374259474
1195,0.8293711677047808,0.7841040991927382,0.04526706851204265
1196,0.8265143711429874,0.7777382822018652,0.048776088941122175
1197,0.8362436289628276,0.7934597416183904,0.042783887344437166
1198,0.8241880074596062,0.7721034711637741,0.052084536295832096
1199,0.8265675215891917,0.7784656456642004,0.048101875924991266
1200,0.8260166732436758,0.7746944982722568,0.051322174971419
1201,0.8344364794733091,0.7809332370589358,0.05350324241437332
1202,0.8307039995699897,0.7855744050745814,0.04512959449540832
1203,0.8400486275536467,0.7846167659621501,0.0554318615914966
1204,0.8274682267444291,0.7756289864603159,0.05183924028411324
1205,0.8224055095682412,0.7742218005445747,0.04818370902366653
1206,0.8323101524645015,0.7868528941005024,0.045457258363999054
1207,0.8348252888785621,0.7879917714828377,0.04683351739572439
1208,0.8316499331063532,0.779711130789693,0.05193880231666015
1209,0.8268021068397496,0.7733378177393138,0.05346428910043588
1210,0.8304043750589849,0.7846832488800868,0.04572112617889812
1211,0.8282385076312835,0.7809209947787044,0.047317512852579124
1212,0.8320794489402056,0.7831655835110451,0.04891386542916043
1213,0.8281062472623839,0.7737073897257315,0.05439885753665241
1214,0.8304984879771511,0.7815235398240656,0.04897494815308545
1215,0.8368421157484104,0.795335738011166,0.041506377737244415
1216,0.8309283374412942,0.7929379779658181,0.03799035947547613
1217,0.8273940593406703,0.7764609274066707,0.05093313193399962
1218,0.834710251022053,0.7845262190497142,0.05018403197233878
1219,0.8266690112788753,0.7779849671331769,0.04868404414569838
1220,0.8351966388776324,0.7890782572454105,0.04611838163222193
1221,0.8308199617572416,0.7918060093535781,0.039013952403663454
1222,0.8204785725191485,0.7695953305979486,0.05088324192119986
1223,0.8342972858084029,0.7861885552866894,0.048108730521713494
1224,0.8324764162238063,0.7807473121643591,0.051729104059447195
1225,0.8284335296379061,0.7847457481375429,0.04368778150036312
1226,0.8263736339182965,0.7751296658298366,0.05124396808845999
1227,0.8262058219061479,0.7787806060096769,0.047425215896470974
1228,0.8304580311954257,0.7825275313726827,0.047930499822743
1229,0.8279503260655656,0.7790026244522744,0.048947701613291206
1230,0.8261844501965296,0.7814185526868874,0.044765897509642216
1231,0.8317974628052426,0.7830042374844892,0.048793225320753364
1232,0.8306267209312502,0.7835706096013304,0.047056111329919825
1233,0.8243327560062592,0.7724963360799688,0.0518364199262904
1234,0.8336650745933749,0.7848851563013897,0.04877991829198525
1235,0.8317162559552091,0.7888718077602543,0.04284444819495481
1236,0.8363591649380527,0.7851070646036411,0.05125210033441163
1237,0.8260864297809656,0.7840875862163912,0.041998843564574395
1238,0.834551916435542,0.793394695657839,0.04115722077770301
1239,0.8267032676109916,0.7772438712124263,0.049459396398565225
1240,0.8276768247873925,0.7770123758723815,0.050664448915010984
1241,0.8204348157241392,0.7782477353273205,0.04218708039681873
1242,0.8241267372475272,0.7742997261849591,0.04982701106256804
1243,0.8353168622350668,0.7886457676389034,0.046671094596163476
1244,0.8322113779748531,0.7878786844886458,0.044332693486207275
1245,0.8229488687669178,0.7733163822592031,0.04963248650771468
1246,0.8240873377149327,0.7804406924257183,0.04364664528921436
1247,0.8310119444378318,0.7884549003737473,0.04255704406408445
1248,0.8215833886577584,0.7735987268278552,0.04798466182990313
1249,0.8179796165079967,0.7710587336379702,0.04692088287002649
1250,0.8231418070408736,0.7772375155944611,0.045904291446412504
1251,0.8315264943896311,0.7810860168031584,0.05044047758647274
1252,0.8294703205051341,0.7825629615509307,0.04690735895420339
1253,0.8273313384138212,0.773710178968892,0.05362115944492918
1254,0.8240435786372394,0.7745450700543232,0.04949850858291627
1255,0.8213898900447704,0.7751769333684921,0.04621295667627823
1256,0.8391613543280227,0.7918745312642372,0.04728682306378551
1257,0.8304320112074249,0.7900178268102618,0.040414184397163155
1258,0.8351685794731804,0.7868139265653809,0.0483546529077995
1259,0.8263937201498286,0.773211065988137,0.053182654161691545
1260,0.8264805694974875,0.7784979642344971,0.04798260526299036
