generation_seed,test_index,action,predicted_action_loss,realized_action_loss,calibration_error,severe_underestimation,local_mean_error,local_median_error,local_error_std,local_underestimate_fraction,local_severe_underestimate_fraction,local_neighbor_distance,local_min_error
44001,15,1,0.1766874419540679,0.15867012842220307,0.018017313531864837,0,0.01503020348995339,0.0176480261650917,0.04828899369030523,0.42857142857142855,0.0,1.5503355299697408,-0.04874292253347251
44001,15,2,0.18244094221889826,0.06375884804035464,0.11868209417854361,0,0.04773232490232133,0.041417765257158234,0.04189898165626791,0.14285714285714285,0.0,1.610446159009434,-0.014824450157507857
44001,15,3,0.18349528191853764,0.06375884804035464,0.119736433878183,0,0.04911382784614837,0.04075798333273187,0.04263690849366162,0.14285714285714285,0.0,1.5984153223236284,-0.01180676359832769
44001,16,1,0.11594303186202161,0.12389719573811273,-0.007954163876091117,0,-0.017001580319526928,-0.026503568807774824,0.027427920933017377,0.7142857142857143,0.0,2.1800288511320027,-0.04759612518581913
44001,16,2,0.10883105354054574,0.028985915356264276,0.07984513818428146,0,0.03969204178379222,0.039961655634847645,0.01224688363547044,0.0,0.0,2.0945088815659023,0.018821569314188193
44001,16,3,0.11211644029730448,0.028985915356264276,0.0831305249410402,0,0.043331886964310735,0.03998967891433615,0.01779101378004112,0.0,0.0,2.1306474823661814,0.019027817200012488
44001,17,1,0.17073325421268584,0.21204430409263908,-0.04131104987995324,0,-0.0036923234658638665,-0.018010141930366763,0.04314294075900005,0.5714285714285714,0.0,1.187168687787873,-0.04874292253347251
44001,17,2,0.17030190432365952,0.1610338889122055,0.009268015411454028,0,0.04398421443959165,0.04204808938637633,0.022182687699029743,0.0,0.0,1.1955877187610162,0.016019493097434195
44001,17,3,0.17012446312733023,0.1610338889122055,0.009090574215124742,0,0.0457094202324002,0.04216532480238977,0.024197800290719534,0.0,0.0,1.206840141511965,0.013687031114630793
44001,18,1,0.16012096280580287,0.15325060303342544,0.006870359772377432,0,0.008668441488434087,0.014436549124426434,0.03581562567514108,0.42857142857142855,0.0,1.9991239290086118,-0.04874292253347251
44001,18,2,0.13340672300769504,0.10224018785299188,0.031166535154703162,0,0.04472747667007215,0.04524658413040207,0.017451191654367877,0.0,0.0,1.6733075274613287,0.016019493097434195
44001,18,3,0.12760431826040763,0.10224018785299188,0.025364130407415753,0,0.05040819759795961,0.04216532480238977,0.02152076015640249,0.0,0.0,1.7983285164039569,0.013687031114630793
44001,19,1,0.06335856751097925,0.09888740002783893,-0.035528832516859676,0,-0.022694021160296344,-0.03144594348542583,0.026088309114711893,0.7142857142857143,0.0,2.496784871949432,-0.04806769557357303
44001,19,2,0.07962218954343882,0.04787698484740536,0.03174520469603346,0,0.03499828310192382,0.03325451991682833,0.00839926809252344,0.0,0.0,2.5047994168585292,0.018821569314188193
44001,19,3,0.08087651977360685,0.04787698484740536,0.032999534926201494,0,0.036037454790567434,0.03491849655762347,0.008783192438957987,0.0,0.0,2.5053171403714134,0.019027817200012488
44001,20,1,0.20580245536028619,0.20362097842356036,0.0021814769367258235,0,-0.024724125165527692,-0.017118495450188065,0.05564986143204514,0.7142857142857143,0.14285714285714285,2.6131883211236557,-0.14587478703685527
44001,20,2,0.20455511109009447,0.20362097842356036,0.0009341326665341099,0,0.03078034922105813,0.025483379766616854,0.0482583401490538,0.42857142857142855,0.0,2.718820562529575,-0.023430913778278634
44001,20,3,0.20776556798544368,0.20362097842356036,0.004144589561883322,0,0.03231785349018552,0.025728027210454474,0.05136677555969197,0.42857142857142855,0.0,2.702471973540995,-0.028371684071984593
44001,21,1,0.1560799960201855,0.11203024040485726,0.04404975561532823,0,0.03600947105984621,0.03830759266413333,0.03899565192029055,0.14285714285714285,0.0,1.3145756773130406,-0.04268902007217587
44001,21,2,0.15928154782753273,0.11203024040485726,0.04725130742267547,0,0.06164633950972075,0.07090743340268671,0.031675944429610844,0.0,0.0,1.3898575970236497,0.022972588931808507
44001,21,3,0.15794522183487172,0.11203024040485726,0.04591498143001446,0,0.06120536066484206,0.06245121664167427,0.0316280771631671,0.0,0.0,1.372493903012064,0.023932263368531576
44001,22,1,0.14643587151145226,0.06462990111389619,0.08180597039755608,0,0.07308058971822155,0.07812268458829727,0.041697483759979705,0.14285714285714285,0.0,2.0979390308449584,-0.007567096826981284
44001,22,2,0.10982159866390623,0.06462990111389619,0.04519169755001004,0,0.05010256701201505,0.050783882346946946,0.040936084769979314,0.14285714285714285,0.0,1.878242832585015,-0.014824450157507857
44001,22,3,0.13130473150234617,0.06462990111389619,0.06667483038844998,0,0.06140700615802636,0.07184694644574385,0.03887948712118462,0.14285714285714285,0.0,1.9810984618060403,-0.01180676359832769
44001,23,1,0.06481957856826552,0.03127719755841285,0.03354238100985267,0,0.021883198870248803,0.03132112509920989,0.02869503490146624,0.14285714285714285,0.0,2.1976977949119103,-0.04759612518581913
44001,23,2,0.06255731848168963,0.03127719755841285,0.03128012092327678,0,0.03130041653026531,0.03282246587994296,0.006119069991348829,0.0,0.0,2.20605943211459,0.018821569314188193
44001,23,3,0.060918718777917796,0.03127719755841285,0.029641521219504946,0,0.03175250059709029,0.0320581046787136,0.006378249755821422,0.0,0.0,2.2138832639064985,0.019027817200012488
44001,24,1,0.2984395811088507,0.2086689478523731,0.0897706332564776,0,-0.031402250366928786,-0.04670971928187456,0.08434470121653911,0.7142857142857143,0.42857142857142855,4.130527555666402,-0.14587478703685527
44001,24,2,0.24556057231436978,0.2086689478523731,0.036891624461996675,0,0.03322858017887628,-0.00894573205334484,0.09367073011621782,0.5714285714285714,0.0,3.5146885446610754,-0.029775740016261626
44001,24,3,0.2526084443889018,0.2086689478523731,0.04393949653652868,0,0.055423790066361764,0.015324634395871006,0.09415941683962355,0.42857142857142855,0.0,3.417758699669473,-0.03277301272326563
44001,25,1,0.16619797017770643,0.12425171166697284,0.041946258510733594,0,0.023424142351930473,0.02825880692014543,0.048736182192718205,0.2857142857142857,0.0,1.3345099545829435,-0.04874292253347251
44001,25,2,0.15169474586260248,0.12425171166697284,0.027443034195629643,0,0.04253815881764127,0.04204808938637633,0.02182649962754144,0.0,0.0,1.2731907605585877,0.016019493097434195
44001,25,3,0.15361607353477913,0.12425171166697284,0.02936436186780629,0,0.04372945628144419,0.04216532480238977,0.023469429373299176,0.0,0.0,1.2743314738803722,0.013687031114630793
44001,26,1,0.094098925609207,0.07471103456335867,0.01938789104584833,0,0.029015501004212237,0.03461761786621153,0.03469508872400468,0.14285714285714285,0.0,2.181680075147612,-0.04759612518581913
44001,26,2,0.11040389890933554,0.07471103456335867,0.03569286434597686,0,0.038866690875058243,0.03374461189450529,0.016097025479364615,0.0,0.0,2.2407217615817623,0.018821569314188193
44001,26,3,0.10984831844633844,0.07471103456335867,0.035137283882979764,0,0.03889967780714255,0.03345410509003751,0.017849414725741537,0.0,0.0,2.238551523359175,0.019027817200012488
44001,27,1,0.1094614529948245,0.03469033959361294,0.07477111340121156,0,-0.005907691088141804,-0.0002870205244001611,0.029978413538976244,0.5714285714285714,0.0,2.5687188120093745,-0.04759612518581913
44001,27,2,0.07042104921747588,0.03469033959361294,0.03573070962386295,0,0.03504653027417328,0.03325451991682833,0.008493004414435018,0.0,0.0,2.175359320638065,0.018821569314188193
44001,27,3,0.07222489275126075,0.03469033959361294,0.03753455315764781,0,0.03507568684781037,0.03491849655762347,0.008329827966429016,0.0,0.0,2.1655623971078493,0.019027817200012488
44001,28,1,0.1845662425140686,0.31097146682544585,-0.12640522431137724,1,-0.001405356053777691,-0.0002870205244001611,0.03552643318721128,0.5714285714285714,0.0,2.34878011556966,-0.04874292253347251
44001,28,2,0.1494599222336113,0.32062309320958116,-0.17116317097596986,1,0.04888482060909496,0.04524658413040207,0.02470743858754504,0.0,0.0,2.0639207095316223,0.016019493097434195
44001,28,3,0.18651370523546018,0.28757513451044403,-0.10106142927498385,1,0.05207055214912214,0.05624769524118495,0.05612347061861886,0.14285714285714285,0.14285714285714285,2.441249836047841,-0.057576028906518945
44001,29,1,0.09582869882330261,0.25406652132324903,-0.15823782249994642,1,-0.012733501809452217,-0.026503568807774824,0.03318921757955327,0.5714285714285714,0.0,1.8696237573411938,-0.04806769557357303
44001,29,2,0.08961040231457817,0.22101856262411196,-0.13140816030953378,1,0.03329740507052096,0.03300270770483581,0.007403067965029208,0.0,0.0,1.8601763855382896,0.018821569314188193
44001,29,3,0.10116494400384331,0.16686742736595378,-0.06570248336211047,1,0.03539830389301617,0.03491849655762347,0.008243242860379373,0.0,0.0,1.9002049497616136,0.019027817200012488
44001,30,1,0.24545211326205849,0.4284955814489184,-0.18304346818685993,1,0.0027492160201292165,-0.016753927785921857,0.07321594574411794,0.5714285714285714,0.2857142857142857,3.752081624713644,-0.08441826880791556
