trial,unsafe_recall,unsafe_precision,balanced_accuracy,true_positives,alert_coverage
1275,0.6288433382137628,0.23900946021146355,0.6400845961849029,859,0.390228013029316
1276,0.6215226939970717,0.2362270450751252,0.6357868441938443,849,0.390228013029316
1277,0.6281112737920937,0.2387312186978297,0.6396548209857971,858,0.390228013029316
1278,0.623718887262079,0.2370617696160267,0.6370761697911619,852,0.390228013029316
1279,0.6295754026354319,0.2392877017250974,0.6405143713840087,860,0.390228013029316
1280,0.6339677891654466,0.2409571508069004,0.6430930225786438,866,0.390228013029316
1281,0.6332357247437774,0.24067890929326655,0.642663247379538,865,0.390228013029316
1282,0.623718887262079,0.2370617696160267,0.6370761697911619,852,0.390228013029316
1283,0.6303074670571011,0.2395659432387312,0.6409441465831145,861,0.390228013029316
1284,0.6295754026354319,0.2392877017250974,0.6405143713840087,860,0.390228013029316
1285,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1286,0.6325036603221084,0.24040066777963273,0.642233472180432,864,0.390228013029316
1287,0.6303074670571011,0.2395659432387312,0.6409441465831145,861,0.390228013029316
1288,0.6310395314787701,0.23984418475236505,0.6413739217822203,862,0.390228013029316
1289,0.6390922401171303,0.24290484140233723,0.6461014489723846,873,0.390228013029316
1290,0.6434846266471449,0.24457429048414023,0.6486801001670197,879,0.390228013029316
1291,0.6346998535871157,0.24123539232053423,0.6435227977777496,867,0.390228013029316
1292,0.637628111273792,0.24234835837506957,0.6452418985741729,871,0.390228013029316
1293,0.6303074670571011,0.2395659432387312,0.6409441465831145,861,0.390228013029316
1294,0.6325036603221084,0.24040066777963273,0.642233472180432,864,0.390228013029316
1295,0.6310395314787701,0.23984418475236505,0.6413739217822203,862,0.390228013029316
1296,0.6281112737920937,0.2387312186978297,0.6396548209857971,858,0.390228013029316
1297,0.6354319180087847,0.24151363383416805,0.6439525729768554,868,0.390228013029316
1298,0.6251830161054173,0.2376182526432944,0.6379357201893736,854,0.390228013029316
1299,0.6325036603221084,0.24040066777963273,0.642233472180432,864,0.390228013029316
1300,0.6281112737920937,0.2387312186978297,0.6396548209857971,858,0.390228013029316
1301,0.6288433382137628,0.23900946021146355,0.6400845961849029,859,0.390228013029316
1302,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1303,0.6325036603221084,0.24040066777963273,0.642233472180432,864,0.390228013029316
1304,0.6295754026354319,0.2392877017250974,0.6405143713840087,860,0.390228013029316
1305,0.6346998535871157,0.24123539232053423,0.6435227977777496,867,0.390228013029316
1306,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1307,0.6281112737920937,0.2387312186978297,0.6396548209857971,858,0.390228013029316
1308,0.637628111273792,0.24234835837506957,0.6452418985741729,871,0.390228013029316
1309,0.6339677891654466,0.2409571508069004,0.6430930225786438,866,0.390228013029316
1310,0.6339677891654466,0.2409571508069004,0.6430930225786438,866,0.390228013029316
1311,0.6281112737920937,0.2387312186978297,0.6396548209857971,858,0.390228013029316
1312,0.6259150805270863,0.2378964941569282,0.6383654953884794,855,0.390228013029316
1313,0.6288433382137628,0.23900946021146355,0.6400845961849029,859,0.390228013029316
1314,0.6303074670571011,0.2395659432387312,0.6409441465831145,861,0.390228013029316
1315,0.6303074670571011,0.2395659432387312,0.6409441465831145,861,0.390228013029316
1316,0.6332357247437774,0.24067890929326655,0.642663247379538,865,0.390228013029316
1317,0.6361639824304539,0.2417918753478019,0.6443823481759613,869,0.390228013029316
1318,0.6325036603221084,0.24040066777963273,0.642233472180432,864,0.390228013029316
1319,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1320,0.6405563689604685,0.2434613244296049,0.6469609993705963,875,0.390228013029316
1321,0.6310395314787701,0.23984418475236505,0.6413739217822203,862,0.390228013029316
1322,0.6215226939970717,0.2362270450751252,0.6357868441938443,849,0.390228013029316
1323,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1324,0.6281112737920937,0.2387312186978297,0.6396548209857971,858,0.390228013029316
1325,0.6288433382137628,0.23900946021146355,0.6400845961849029,859,0.390228013029316
1326,0.6295754026354319,0.2392877017250974,0.6405143713840087,860,0.390228013029316
1327,0.6288433382137628,0.23900946021146355,0.6400845961849029,859,0.390228013029316
1328,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1329,0.6244509516837482,0.23734001112966055,0.6375059449902678,853,0.390228013029316
1330,0.6266471449487555,0.23817473567056205,0.6387952705875852,856,0.390228013029316
1331,0.636896046852123,0.24207011686143573,0.6448121233750671,870,0.390228013029316
1332,0.6266471449487555,0.23817473567056205,0.6387952705875852,856,0.390228013029316
1333,0.6354319180087847,0.24151363383416805,0.6439525729768554,868,0.390228013029316
1334,0.6346998535871157,0.24123539232053423,0.6435227977777496,867,0.390228013029316
1335,0.6332357247437774,0.24067890929326655,0.642663247379538,865,0.390228013029316
1336,0.6259150805270863,0.2378964941569282,0.6383654953884794,855,0.390228013029316
1337,0.6361639824304539,0.2417918753478019,0.6443823481759613,869,0.390228013029316
1338,0.6295754026354319,0.2392877017250974,0.6405143713840087,860,0.390228013029316
1339,0.6405563689604685,0.2434613244296049,0.6469609993705963,875,0.390228013029316
1340,0.637628111273792,0.24234835837506957,0.6452418985741729,871,0.390228013029316
1341,0.6251830161054173,0.2376182526432944,0.6379357201893736,854,0.390228013029316
1342,0.6346998535871157,0.24123539232053423,0.6435227977777496,867,0.390228013029316
1343,0.6288433382137628,0.23900946021146355,0.6400845961849029,859,0.390228013029316
1344,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1345,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1346,0.6295754026354319,0.2392877017250974,0.6405143713840087,860,0.390228013029316
1347,0.6295754026354319,0.2392877017250974,0.6405143713840087,860,0.390228013029316
1348,0.6332357247437774,0.24067890929326655,0.642663247379538,865,0.390228013029316
1349,0.6295754026354319,0.2392877017250974,0.6405143713840087,860,0.390228013029316
1350,0.6266471449487555,0.23817473567056205,0.6387952705875852,856,0.390228013029316
1351,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1352,0.637628111273792,0.24234835837506957,0.6452418985741729,871,0.390228013029316
1353,0.6266471449487555,0.23817473567056205,0.6387952705875852,856,0.390228013029316
1354,0.6281112737920937,0.2387312186978297,0.6396548209857971,858,0.390228013029316
1355,0.636896046852123,0.24207011686143573,0.6448121233750671,870,0.390228013029316
1356,0.6325036603221084,0.24040066777963273,0.642233472180432,864,0.390228013029316
1357,0.6325036603221084,0.24040066777963273,0.642233472180432,864,0.390228013029316
1358,0.6266471449487555,0.23817473567056205,0.6387952705875852,856,0.390228013029316
1359,0.6281112737920937,0.2387312186978297,0.6396548209857971,858,0.390228013029316
1360,0.6346998535871157,0.24123539232053423,0.6435227977777496,867,0.390228013029316
1361,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1362,0.6325036603221084,0.24040066777963273,0.642233472180432,864,0.390228013029316
1363,0.6295754026354319,0.2392877017250974,0.6405143713840087,860,0.390228013029316
1364,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1365,0.6273792093704246,0.2384529771841959,0.6392250457866911,857,0.390228013029316
1366,0.6325036603221084,0.24040066777963273,0.642233472180432,864,0.390228013029316
1367,0.6325036603221084,0.24040066777963273,0.642233472180432,864,0.390228013029316
1368,0.6310395314787701,0.23984418475236505,0.6413739217822203,862,0.390228013029316
1369,0.6339677891654466,0.2409571508069004,0.6430930225786438,866,0.390228013029316
1370,0.6346998535871157,0.24123539232053423,0.6435227977777496,867,0.390228013029316
1371,0.6325036603221084,0.24040066777963273,0.642233472180432,864,0.390228013029316
1372,0.6288433382137628,0.23900946021146355,0.6400845961849029,859,0.390228013029316
1373,0.6354319180087847,0.24151363383416805,0.6439525729768554,868,0.390228013029316
1374,0.6332357247437774,0.24067890929326655,0.642663247379538,865,0.390228013029316
1375,0.6295754026354319,0.2392877017250974,0.6405143713840087,860,0.390228013029316
1376,0.6295754026354319,0.2392877017250974,0.6405143713840087,860,0.390228013029316
1377,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1378,0.6244509516837482,0.23734001112966055,0.6375059449902678,853,0.390228013029316
1379,0.637628111273792,0.24234835837506957,0.6452418985741729,871,0.390228013029316
1380,0.6295754026354319,0.2392877017250974,0.6405143713840087,860,0.390228013029316
1381,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1382,0.6266471449487555,0.23817473567056205,0.6387952705875852,856,0.390228013029316
1383,0.6325036603221084,0.24040066777963273,0.642233472180432,864,0.390228013029316
1384,0.6303074670571011,0.2395659432387312,0.6409441465831145,861,0.390228013029316
1385,0.6339677891654466,0.2409571508069004,0.6430930225786438,866,0.390228013029316
1386,0.637628111273792,0.24234835837506957,0.6452418985741729,871,0.390228013029316
1387,0.6325036603221084,0.24040066777963273,0.642233472180432,864,0.390228013029316
1388,0.6325036603221084,0.24040066777963273,0.642233472180432,864,0.390228013029316
1389,0.6281112737920937,0.2387312186978297,0.6396548209857971,858,0.390228013029316
1390,0.6303074670571011,0.2395659432387312,0.6409441465831145,861,0.390228013029316
1391,0.6354319180087847,0.24151363383416805,0.6439525729768554,868,0.390228013029316
1392,0.6332357247437774,0.24067890929326655,0.642663247379538,865,0.390228013029316
1393,0.6303074670571011,0.2395659432387312,0.6409441465831145,861,0.390228013029316
1394,0.6354319180087847,0.24151363383416805,0.6439525729768554,868,0.390228013029316
1395,0.6354319180087847,0.24151363383416805,0.6439525729768554,868,0.390228013029316
1396,0.6339677891654466,0.2409571508069004,0.6430930225786438,866,0.390228013029316
1397,0.6281112737920937,0.2387312186978297,0.6396548209857971,858,0.390228013029316
1398,0.6346998535871157,0.24123539232053423,0.6435227977777496,867,0.390228013029316
1399,0.6332357247437774,0.24067890929326655,0.642663247379538,865,0.390228013029316
1400,0.6303074670571011,0.2395659432387312,0.6409441465831145,861,0.390228013029316
1401,0.637628111273792,0.24234835837506957,0.6452418985741729,871,0.390228013029316
1402,0.6354319180087847,0.24151363383416805,0.6439525729768554,868,0.390228013029316
1403,0.6303074670571011,0.2395659432387312,0.6409441465831145,861,0.390228013029316
1404,0.6259150805270863,0.2378964941569282,0.6383654953884794,855,0.390228013029316
1405,0.6332357247437774,0.24067890929326655,0.642663247379538,865,0.390228013029316
1406,0.6390922401171303,0.24290484140233723,0.6461014489723846,873,0.390228013029316
1407,0.6390922401171303,0.24290484140233723,0.6461014489723846,873,0.390228013029316
1408,0.6273792093704246,0.2384529771841959,0.6392250457866911,857,0.390228013029316
1409,0.6346998535871157,0.24123539232053423,0.6435227977777496,867,0.390228013029316
1410,0.6310395314787701,0.23984418475236505,0.6413739217822203,862,0.390228013029316
1411,0.6281112737920937,0.2387312186978297,0.6396548209857971,858,0.390228013029316
1412,0.636896046852123,0.24207011686143573,0.6448121233750671,870,0.390228013029316
1413,0.6354319180087847,0.24151363383416805,0.6439525729768554,868,0.390228013029316
1414,0.6325036603221084,0.24040066777963273,0.642233472180432,864,0.390228013029316
1415,0.6310395314787701,0.23984418475236505,0.6413739217822203,862,0.390228013029316
1416,0.6339677891654466,0.2409571508069004,0.6430930225786438,866,0.390228013029316
1417,0.62298682284041,0.23678352810239287,0.6366463945920561,851,0.390228013029316
1418,0.6273792093704246,0.2384529771841959,0.6392250457866911,857,0.390228013029316
1419,0.6251830161054173,0.2376182526432944,0.6379357201893736,854,0.390228013029316
1420,0.6244509516837482,0.23734001112966055,0.6375059449902678,853,0.390228013029316
1421,0.6273792093704246,0.2384529771841959,0.6392250457866911,857,0.390228013029316
1422,0.6251830161054173,0.2376182526432944,0.6379357201893736,854,0.390228013029316
1423,0.6383601756954612,0.2426265998887034,0.6456716737732788,872,0.390228013029316
1424,0.6354319180087847,0.24151363383416805,0.6439525729768554,868,0.390228013029316
1425,0.636896046852123,0.24207011686143573,0.6448121233750671,870,0.390228013029316
1426,0.6281112737920937,0.2387312186978297,0.6396548209857971,858,0.390228013029316
1427,0.637628111273792,0.24234835837506957,0.6452418985741729,871,0.390228013029316
1428,0.6346998535871157,0.24123539232053423,0.6435227977777496,867,0.390228013029316
1429,0.6200585651537335,0.23567056204785755,0.6349272937956327,847,0.390228013029316
1430,0.623718887262079,0.2370617696160267,0.6370761697911619,852,0.390228013029316
1431,0.637628111273792,0.24234835837506957,0.6452418985741729,871,0.390228013029316
1432,0.6281112737920937,0.2387312186978297,0.6396548209857971,858,0.390228013029316
1433,0.6295754026354319,0.2392877017250974,0.6405143713840087,860,0.390228013029316
1434,0.636896046852123,0.24207011686143573,0.6448121233750671,870,0.390228013029316
1435,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1436,0.636896046852123,0.24207011686143573,0.6448121233750671,870,0.390228013029316
1437,0.6244509516837482,0.23734001112966055,0.6375059449902678,853,0.390228013029316
1438,0.6303074670571011,0.2395659432387312,0.6409441465831145,861,0.390228013029316
1439,0.6325036603221084,0.24040066777963273,0.642233472180432,864,0.390228013029316
1440,0.6310395314787701,0.23984418475236505,0.6413739217822203,862,0.390228013029316
1441,0.6332357247437774,0.24067890929326655,0.642663247379538,865,0.390228013029316
1442,0.6390922401171303,0.24290484140233723,0.6461014489723846,873,0.390228013029316
1443,0.6207906295754027,0.23594880356149137,0.6353570689947385,848,0.390228013029316
1444,0.6427525622254758,0.2442960489705064,0.6482503249679139,878,0.390228013029316
1445,0.6383601756954612,0.2426265998887034,0.6456716737732788,872,0.390228013029316
1446,0.6339677891654466,0.2409571508069004,0.6430930225786438,866,0.390228013029316
1447,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1448,0.6295754026354319,0.2392877017250974,0.6405143713840087,860,0.390228013029316
1449,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1450,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1451,0.637628111273792,0.24234835837506957,0.6452418985741729,871,0.390228013029316
1452,0.6339677891654466,0.2409571508069004,0.6430930225786438,866,0.390228013029316
1453,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1454,0.6383601756954612,0.2426265998887034,0.6456716737732788,872,0.390228013029316
1455,0.62298682284041,0.23678352810239287,0.6366463945920561,851,0.390228013029316
1456,0.6354319180087847,0.24151363383416805,0.6439525729768554,868,0.390228013029316
1457,0.6288433382137628,0.23900946021146355,0.6400845961849029,859,0.390228013029316
1458,0.636896046852123,0.24207011686143573,0.6448121233750671,870,0.390228013029316
1459,0.6310395314787701,0.23984418475236505,0.6413739217822203,862,0.390228013029316
1460,0.6303074670571011,0.2395659432387312,0.6409441465831145,861,0.390228013029316
1461,0.6303074670571011,0.2395659432387312,0.6409441465831145,861,0.390228013029316
1462,0.6273792093704246,0.2384529771841959,0.6392250457866911,857,0.390228013029316
1463,0.6251830161054173,0.2376182526432944,0.6379357201893736,854,0.390228013029316
1464,0.6303074670571011,0.2395659432387312,0.6409441465831145,861,0.390228013029316
1465,0.6398243045387995,0.24318308291597107,0.6465312241714904,874,0.390228013029316
1466,0.637628111273792,0.24234835837506957,0.6452418985741729,871,0.390228013029316
1467,0.6332357247437774,0.24067890929326655,0.642663247379538,865,0.390228013029316
1468,0.6303074670571011,0.2395659432387312,0.6409441465831145,861,0.390228013029316
1469,0.6295754026354319,0.2392877017250974,0.6405143713840087,860,0.390228013029316
1470,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1471,0.6332357247437774,0.24067890929326655,0.642663247379538,865,0.390228013029316
1472,0.6266471449487555,0.23817473567056205,0.6387952705875852,856,0.390228013029316
1473,0.6295754026354319,0.2392877017250974,0.6405143713840087,860,0.390228013029316
1474,0.6215226939970717,0.2362270450751252,0.6357868441938443,849,0.390228013029316
1475,0.6325036603221084,0.24040066777963273,0.642233472180432,864,0.390228013029316
1476,0.6222547584187409,0.23650528658875905,0.6362166193929503,850,0.390228013029316
1477,0.6310395314787701,0.23984418475236505,0.6413739217822203,862,0.390228013029316
1478,0.6361639824304539,0.2417918753478019,0.6443823481759613,869,0.390228013029316
1479,0.6303074670571011,0.2395659432387312,0.6409441465831145,861,0.390228013029316
1480,0.6346998535871157,0.24123539232053423,0.6435227977777496,867,0.390228013029316
1481,0.637628111273792,0.24234835837506957,0.6452418985741729,871,0.390228013029316
1482,0.6354319180087847,0.24151363383416805,0.6439525729768554,868,0.390228013029316
1483,0.6346998535871157,0.24123539232053423,0.6435227977777496,867,0.390228013029316
1484,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1485,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1486,0.6361639824304539,0.2417918753478019,0.6443823481759613,869,0.390228013029316
1487,0.6259150805270863,0.2378964941569282,0.6383654953884794,855,0.390228013029316
1488,0.6288433382137628,0.23900946021146355,0.6400845961849029,859,0.390228013029316
1489,0.6398243045387995,0.24318308291597107,0.6465312241714904,874,0.390228013029316
1490,0.637628111273792,0.24234835837506957,0.6452418985741729,871,0.390228013029316
1491,0.6295754026354319,0.2392877017250974,0.6405143713840087,860,0.390228013029316
1492,0.6295754026354319,0.2392877017250974,0.6405143713840087,860,0.390228013029316
1493,0.6281112737920937,0.2387312186978297,0.6396548209857971,858,0.390228013029316
1494,0.6346998535871157,0.24123539232053423,0.6435227977777496,867,0.390228013029316
1495,0.6295754026354319,0.2392877017250974,0.6405143713840087,860,0.390228013029316
1496,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1497,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1498,0.6273792093704246,0.2384529771841959,0.6392250457866911,857,0.390228013029316
1499,0.6273792093704246,0.2384529771841959,0.6392250457866911,857,0.390228013029316
1500,0.6244509516837482,0.23734001112966055,0.6375059449902678,853,0.390228013029316
1501,0.6259150805270863,0.2378964941569282,0.6383654953884794,855,0.390228013029316
1502,0.6288433382137628,0.23900946021146355,0.6400845961849029,859,0.390228013029316
1503,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1504,0.6266471449487555,0.23817473567056205,0.6387952705875852,856,0.390228013029316
1505,0.636896046852123,0.24207011686143573,0.6448121233750671,870,0.390228013029316
1506,0.6346998535871157,0.24123539232053423,0.6435227977777496,867,0.390228013029316
1507,0.6281112737920937,0.2387312186978297,0.6396548209857971,858,0.390228013029316
1508,0.6288433382137628,0.23900946021146355,0.6400845961849029,859,0.390228013029316
1509,0.6412884333821376,0.24373956594323873,0.6473907745697021,876,0.390228013029316
1510,0.6295754026354319,0.2392877017250974,0.6405143713840087,860,0.390228013029316
1511,0.6346998535871157,0.24123539232053423,0.6435227977777496,867,0.390228013029316
1512,0.6346998535871157,0.24123539232053423,0.6435227977777496,867,0.390228013029316
1513,0.6325036603221084,0.24040066777963273,0.642233472180432,864,0.390228013029316
1514,0.636896046852123,0.24207011686143573,0.6448121233750671,870,0.390228013029316
1515,0.6303074670571011,0.2395659432387312,0.6409441465831145,861,0.390228013029316
1516,0.6325036603221084,0.24040066777963273,0.642233472180432,864,0.390228013029316
1517,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1518,0.6449487554904831,0.2451307735114079,0.6495396505652313,881,0.390228013029316
1519,0.6325036603221084,0.24040066777963273,0.642233472180432,864,0.390228013029316
1520,0.6295754026354319,0.2392877017250974,0.6405143713840087,860,0.390228013029316
1521,0.6383601756954612,0.2426265998887034,0.6456716737732788,872,0.390228013029316
1522,0.6434846266471449,0.24457429048414023,0.6486801001670197,879,0.390228013029316
1523,0.6346998535871157,0.24123539232053423,0.6435227977777496,867,0.390228013029316
1524,0.6332357247437774,0.24067890929326655,0.642663247379538,865,0.390228013029316
1525,0.6354319180087847,0.24151363383416805,0.6439525729768554,868,0.390228013029316
1526,0.6310395314787701,0.23984418475236505,0.6413739217822203,862,0.390228013029316
1527,0.6361639824304539,0.2417918753478019,0.6443823481759613,869,0.390228013029316
1528,0.6273792093704246,0.2384529771841959,0.6392250457866911,857,0.390228013029316
1529,0.6281112737920937,0.2387312186978297,0.6396548209857971,858,0.390228013029316
1530,0.6288433382137628,0.23900946021146355,0.6400845961849029,859,0.390228013029316
1531,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1532,0.6303074670571011,0.2395659432387312,0.6409441465831145,861,0.390228013029316
1533,0.6361639824304539,0.2417918753478019,0.6443823481759613,869,0.390228013029316
1534,0.62298682284041,0.23678352810239287,0.6366463945920561,851,0.390228013029316
1535,0.6215226939970717,0.2362270450751252,0.6357868441938443,849,0.390228013029316
1536,0.6259150805270863,0.2378964941569282,0.6383654953884794,855,0.390228013029316
1537,0.62298682284041,0.23678352810239287,0.6366463945920561,851,0.390228013029316
1538,0.6325036603221084,0.24040066777963273,0.642233472180432,864,0.390228013029316
1539,0.6332357247437774,0.24067890929326655,0.642663247379538,865,0.390228013029316
1540,0.6332357247437774,0.24067890929326655,0.642663247379538,865,0.390228013029316
1541,0.6259150805270863,0.2378964941569282,0.6383654953884794,855,0.390228013029316
1542,0.6310395314787701,0.23984418475236505,0.6413739217822203,862,0.390228013029316
1543,0.6266471449487555,0.23817473567056205,0.6387952705875852,856,0.390228013029316
1544,0.637628111273792,0.24234835837506957,0.6452418985741729,871,0.390228013029316
1545,0.6325036603221084,0.24040066777963273,0.642233472180432,864,0.390228013029316
1546,0.6332357247437774,0.24067890929326655,0.642663247379538,865,0.390228013029316
1547,0.636896046852123,0.24207011686143573,0.6448121233750671,870,0.390228013029316
1548,0.6288433382137628,0.23900946021146355,0.6400845961849029,859,0.390228013029316
1549,0.6303074670571011,0.2395659432387312,0.6409441465831145,861,0.390228013029316
1550,0.6332357247437774,0.24067890929326655,0.642663247379538,865,0.390228013029316
1551,0.6303074670571011,0.2395659432387312,0.6409441465831145,861,0.390228013029316
1552,0.637628111273792,0.24234835837506957,0.6452418985741729,871,0.390228013029316
1553,0.6339677891654466,0.2409571508069004,0.6430930225786438,866,0.390228013029316
1554,0.6244509516837482,0.23734001112966055,0.6375059449902678,853,0.390228013029316
1555,0.6325036603221084,0.24040066777963273,0.642233472180432,864,0.390228013029316
1556,0.6325036603221084,0.24040066777963273,0.642233472180432,864,0.390228013029316
1557,0.6288433382137628,0.23900946021146355,0.6400845961849029,859,0.390228013029316
1558,0.6346998535871157,0.24123539232053423,0.6435227977777496,867,0.390228013029316
1559,0.6346998535871157,0.24123539232053423,0.6435227977777496,867,0.390228013029316
1560,0.6273792093704246,0.2384529771841959,0.6392250457866911,857,0.390228013029316
1561,0.6303074670571011,0.2395659432387312,0.6409441465831145,861,0.390228013029316
1562,0.6332357247437774,0.24067890929326655,0.642663247379538,865,0.390228013029316
1563,0.6281112737920937,0.2387312186978297,0.6396548209857971,858,0.390228013029316
1564,0.6251830161054173,0.2376182526432944,0.6379357201893736,854,0.390228013029316
1565,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1566,0.623718887262079,0.2370617696160267,0.6370761697911619,852,0.390228013029316
1567,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1568,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1569,0.6332357247437774,0.24067890929326655,0.642663247379538,865,0.390228013029316
1570,0.6244509516837482,0.23734001112966055,0.6375059449902678,853,0.390228013029316
1571,0.6281112737920937,0.2387312186978297,0.6396548209857971,858,0.390228013029316
1572,0.6398243045387995,0.24318308291597107,0.6465312241714904,874,0.390228013029316
1573,0.6361639824304539,0.2417918753478019,0.6443823481759613,869,0.390228013029316
1574,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1575,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1576,0.6288433382137628,0.23900946021146355,0.6400845961849029,859,0.390228013029316
1577,0.6339677891654466,0.2409571508069004,0.6430930225786438,866,0.390228013029316
1578,0.6288433382137628,0.23900946021146355,0.6400845961849029,859,0.390228013029316
1579,0.6354319180087847,0.24151363383416805,0.6439525729768554,868,0.390228013029316
1580,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1581,0.6310395314787701,0.23984418475236505,0.6413739217822203,862,0.390228013029316
1582,0.637628111273792,0.24234835837506957,0.6452418985741729,871,0.390228013029316
1583,0.6383601756954612,0.2426265998887034,0.6456716737732788,872,0.390228013029316
1584,0.6383601756954612,0.2426265998887034,0.6456716737732788,872,0.390228013029316
1585,0.6361639824304539,0.2417918753478019,0.6443823481759613,869,0.390228013029316
1586,0.6339677891654466,0.2409571508069004,0.6430930225786438,866,0.390228013029316
1587,0.6266471449487555,0.23817473567056205,0.6387952705875852,856,0.390228013029316
1588,0.6251830161054173,0.2376182526432944,0.6379357201893736,854,0.390228013029316
1589,0.6346998535871157,0.24123539232053423,0.6435227977777496,867,0.390228013029316
1590,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1591,0.6325036603221084,0.24040066777963273,0.642233472180432,864,0.390228013029316
1592,0.6339677891654466,0.2409571508069004,0.6430930225786438,866,0.390228013029316
1593,0.6354319180087847,0.24151363383416805,0.6439525729768554,868,0.390228013029316
1594,0.6207906295754027,0.23594880356149137,0.6353570689947385,848,0.390228013029316
1595,0.6332357247437774,0.24067890929326655,0.642663247379538,865,0.390228013029316
1596,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1597,0.6288433382137628,0.23900946021146355,0.6400845961849029,859,0.390228013029316
1598,0.6317715959004392,0.2401224262659989,0.6418036969813261,863,0.390228013029316
1599,0.6288433382137628,0.23900946021146355,0.6400845961849029,859,0.390228013029316
1600,0.6273792093704246,0.2384529771841959,0.6392250457866911,857,0.390228013029316
1601,0.6332357247437774,0.24067890929326655,0.642663247379538,865,0.390228013029316
1602,0.6288433382137628,0.23900946021146355,0.6400845961849029,859,0.390228013029316
1603,0.6412884333821376,0.24373956594323873,0.6473907745697021,876,0.390228013029316
1604,0.6266471449487555,0.23817473567056205,0.6387952705875852,856,0.390228013029316
1605,0.636896046852123,0.24207011686143573,0.6448121233750671,870,0.390228013029316
1606,0.636896046852123,0.24207011686143573,0.6448121233750671,870,0.390228013029316
1607,0.6310395314787701,0.23984418475236505,0.6413739217822203,862,0.390228013029316
1608,0.6310395314787701,0.23984418475236505,0.6413739217822203,862,0.390228013029316
1609,0.6346998535871157,0.24123539232053423,0.6435227977777496,867,0.390228013029316
1610,0.6266471449487555,0.23817473567056205,0.6387952705875852,856,0.390228013029316
1611,0.6288433382137628,0.23900946021146355,0.6400845961849029,859,0.390228013029316
1612,0.6303074670571011,0.2395659432387312,0.6409441465831145,861,0.390228013029316
1613,0.6310395314787701,0.23984418475236505,0.6413739217822203,862,0.390228013029316
1614,0.6346998535871157,0.24123539232053423,0.6435227977777496,867,0.390228013029316
1615,0.6332357247437774,0.24067890929326655,0.642663247379538,865,0.390228013029316
1616,0.62298682284041,0.23678352810239287,0.6366463945920561,851,0.390228013029316
1617,0.6266471449487555,0.23817473567056205,0.6387952705875852,856,0.390228013029316
1618,0.6346998535871157,0.24123539232053423,0.6435227977777496,867,0.390228013029316
1619,0.6295754026354319,0.2392877017250974,0.6405143713840087,860,0.390228013029316
1620,0.6251830161054173,0.2376182526432944,0.6379357201893736,854,0.390228013029316
1621,0.6310395314787701,0.23984418475236505,0.6413739217822203,862,0.390228013029316
1622,0.6325036603221084,0.24040066777963273,0.642233472180432,864,0.390228013029316
1623,0.6332357247437774,0.24067890929326655,0.642663247379538,865,0.390228013029316
1624,0.6251830161054173,0.2376182526432944,0.6379357201893736,854,0.390228013029316
1625,0.6281112737920937,0.2387312186978297,0.6396548209857971,858,0.390228013029316
