condition,true_class,seed,policy,selected_action,parameter_learning_scale,process_uncertainty_scale,allow_commitment,allow_structural_intervention,reference_p_pass,reference_p_fail_A,reference_p_fail_C,reference_p_fail_S,post_event_state_rmse,post_event_parameter_rmse,final_parameter_error,cumulative_abs_parameter_update,mean_post_event_nis,recovered,recovery_time
parameter_mismatch_delta_0.520,parameter_mismatch,38291,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.2640041112571678,0.005001538288943513,1.6350931488773313e-06,0.7240394404917809,0.8618080760846878,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38291,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.257964429980595,0.005136885016652825,8.031032711408592e-05,0.7256513625649151,0.9017433514013856,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38292,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.20382454609085968,0.0038999017114247077,0.002822779221787086,0.7185787396756197,0.8809055749938379,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38292,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.20847996724114123,0.0038211757151897273,0.002551954572823867,0.7155188197551375,0.8492586625989539,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38292,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.20472855852261213,0.00388002758312455,0.0027672730455300387,0.7178762066013995,0.8735309147542655,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38293,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.2737324569607902,0.0050186540554108885,0.001982196949056547,0.7114019383997173,0.8322706783104533,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38293,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.2840869035980462,0.0048096394679314,0.0022369289246704227,0.706809576208083,0.7869685442790129,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38293,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.2764521482401137,0.004970082112861699,0.0020519969755677936,0.7103488829611637,0.822242497417446,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38294,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.22078823550701399,0.0038645211992014597,0.007277887396294758,0.7383225391758772,0.8465044171476781,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38294,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.23130791471692558,0.003797049373182337,0.007759340056483488,0.7377811018729162,0.8077576953043153,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38294,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.2232818997597088,0.0038514264913743173,0.007401532221068652,0.7381838536875289,0.8378265098382778,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38295,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.19359414092414481,0.0038656341825061046,0.004728078954862491,0.686183377763351,0.5877617128615445,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38295,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.1951967427583234,0.0036898877604457404,0.004854802612949349,0.6857291373150002,0.571528975291618,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38295,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.19386990849804978,0.003824444938717849,0.0047625661835891675,0.6860138265248289,0.5840536927029227,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38296,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.30866620376880083,0.0052528145131357,0.0006439339365866825,0.7301928785514475,0.8664448490087061,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38296,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.31534316588313605,0.005096078500801519,0.0009150616630958508,0.7252240321241992,0.8115977451100009,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38296,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.31012031557082653,0.005213551353342875,0.0006938813871316674,0.7289663135928033,0.8533367835535016,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38297,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.2344469637126774,0.0050815076255081035,0.0018531005026922731,0.7106808201856428,0.6489694721134981,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38297,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.23575926162934863,0.004951325620568472,0.0015168251706983993,0.706304161547284,0.6202760832175606,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38297,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.23469587227883937,0.005047398747279581,0.0017757559733241335,0.7096481887030103,0.6421556820503711,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38298,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.21211481192683604,0.004864895885582269,0.005521571446907014,0.6994103286735888,0.6743907810640952,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38298,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.21137438319440952,0.004796063348354081,0.005365425099086885,0.7026866356350567,0.6584102598468062,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38298,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.21174287759152474,0.004847689115161557,0.00548327497152612,0.7003112343681366,0.6708220210681989,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38299,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.27754947803876856,0.004132429540874732,0.0031813083996423686,0.6786061048769465,0.4769194370558426,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38299,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.2759409458278241,0.004074742761777937,0.0030417087869339943,0.6764213150667994,0.46400990518655033,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38299,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.277315222172232,0.004123809594361711,0.003147919158415058,0.6780368512528757,0.4741920982777981,True,0
structural_change_delta_0.060,structural_change,38300,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.3089780800086588,0.01872478926637748,0.013801191030980542,0.6997164725747288,0.9405677749461765,True,2
structural_change_delta_0.060,structural_change,38300,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.3010169682481944,0.018907035401174572,0.01406589344257092,0.6995739055104848,0.8599624386561577,True,2
structural_change_delta_0.060,structural_change,38300,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.30669432547203385,0.01877015145828069,0.013858437007594482,0.6998010905103597,0.9209625048142559,True,2
structural_change_delta_0.060,structural_change,38301,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.32585992911836514,0.018837686053113527,0.01733638484170119,0.7193454733530303,0.8000744770144276,True,3
structural_change_delta_0.060,structural_change,38301,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.3131042517203201,0.019092263380317498,0.01652938784926128,0.7160662581038699,0.7512569296867511,True,3
structural_change_delta_0.060,structural_change,38301,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.3226699954630495,0.01889913852505698,0.017147510819836898,0.7181071069108671,0.7884110327855258,True,3
structural_change_delta_0.060,structural_change,38302,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.3077938011180012,0.01656756152744437,0.00867458481418626,0.7934257482676624,1.1959679745647362,True,2
structural_change_delta_0.060,structural_change,38302,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.30662387140582587,0.016884760176858655,0.00938808802506863,0.7934429575858404,1.114447939926206,True,2
structural_change_delta_0.060,structural_change,38302,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.3071203433131772,0.01663490213738678,0.008846324783879478,0.7933448819735073,1.1770424160056037,True,2
structural_change_delta_0.060,structural_change,38303,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.35326809596244935,0.01788417076523577,0.0011381318591484613,0.7402582538458777,1.0990217475316821,True,3
structural_change_delta_0.060,structural_change,38303,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.35130025148794936,0.018212146300020163,0.0011508535805558884,0.7399493152889011,1.0262161847392777,True,3
structural_change_delta_0.060,structural_change,38303,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.35248608642025664,0.01794586364526315,0.0011501108050329112,0.7400694828748248,1.0812597137075526,True,3
structural_change_delta_0.060,structural_change,38304,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.3048238812152953,0.01616710870927594,0.0033101408411417843,0.7848879500293672,1.1847230412932601,True,1
structural_change_delta_0.060,structural_change,38304,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.31724401418557324,0.016547773507978758,0.0033625906611879364,0.7835626862623903,1.1049270305489596,True,1
structural_change_delta_0.060,structural_change,38304,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.3075005449889342,0.016255295657001765,0.003335356558252678,0.7845707672395733,1.1657994509320466,True,1
structural_change_delta_0.060,structural_change,38305,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.2777335593708667,0.016276488555269406,0.0011000208077901474,0.6990300076024643,1.0846742590822431,True,1
structural_change_delta_0.060,structural_change,38305,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.28400015578082566,0.016515667098057334,0.0011832113154867097,0.6954021411313746,1.0275509981943152,True,1
structural_change_delta_0.060,structural_change,38305,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.2788126491523988,0.01633116722800478,0.0011279361707375868,0.6980943390797996,1.070702258750582,True,1
structural_change_delta_0.060,structural_change,38306,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.24597352254020982,0.016241471379772124,0.0007416540853718567,0.7869446740386521,1.1834893793962113,True,2
structural_change_delta_0.060,structural_change,38306,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.25937378076273604,0.01626829064378808,0.001229312654897785,0.7839541631909528,1.1146396586581382,True,2
structural_change_delta_0.060,structural_change,38306,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.24861919903155047,0.01624746008478514,0.0008476790097224907,0.7860871617616317,1.1672369450579083,True,2
structural_change_delta_0.060,structural_change,38307,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.3770220097710843,0.016165657355796156,0.0075196034585642835,0.756331977596341,1.299131691908062,True,1
structural_change_delta_0.060,structural_change,38307,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.38108891563406516,0.016480123005592404,0.007057578107576679,0.7553731337747996,1.1959450682482804,True,1
structural_change_delta_0.060,structural_change,38307,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.3779609860474656,0.016235171737517932,0.0074097180397538764,0.755879416429973,1.2740194709374486,True,1
structural_change_delta_0.060,structural_change,38308,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.40474699684034354,0.01827396877631237,0.001524354671665118,0.7531019233965882,1.0986782374327055,True,3
structural_change_delta_0.060,structural_change,38308,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.3996306620527974,0.01832309587057045,0.0017671516857303837,0.7494893716714406,1.0306363465851425,True,3
structural_change_delta_0.060,structural_change,38308,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.4035389763107145,0.018282791910005196,0.0015684039531398408,0.7522320247444365,1.0826899905891225,True,3
structural_change_delta_0.060,structural_change,38309,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.30594483170003295,0.01685629075377726,0.003964587314147727,0.7229475082213147,1.0995301261259223,True,1
structural_change_delta_0.060,structural_change,38309,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.30743503017402035,0.017454025515926258,0.003617824839824091,0.7212308129042047,1.0543919425888524,True,1
structural_change_delta_0.060,structural_change,38309,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.3060641216098296,0.01699788333424192,0.003871246488330038,0.7222042523042931,1.088659640467709,True,1
structural_change_delta_0.060,structural_change,38310,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.362437329123325,0.016440698867973863,0.014930626440851302,0.7710300680151331,1.3244610136390953,True,2
structural_change_delta_0.060,structural_change,38310,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.3603842054436193,0.016661759767214596,0.01511230834494226,0.7681588818220513,1.2527208558637775,True,2
structural_change_delta_0.060,structural_change,38310,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.3617804200530032,0.016486283040619186,0.014973778856001041,0.7702962994850128,1.3070622129536256,True,2
structural_change_delta_0.060,structural_change,38311,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.3385448277264343,0.016140292335505263,0.000588992378654063,0.7348351421136552,0.9551563208041496,True,1
structural_change_delta_0.060,structural_change,38311,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.3406182240741395,0.016364521864127745,0.0009655483580127688,0.7284345561105049,0.8890483316304422,True,1
structural_change_delta_0.060,structural_change,38311,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.3388263963863416,0.016192800803492585,0.0006943158019326878,0.7332460793469346,0.9389383967369863,True,1
structural_change_delta_0.060,structural_change,38312,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.3472573910293276,0.01725049089078714,0.008865332252329328,0.758680124852165,1.216261450617476,True,2
structural_change_delta_0.060,structural_change,38312,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.34800833225252403,0.01763842033292324,0.008369258133169244,0.7583827027977466,1.116307719273885,True,2
structural_change_delta_0.060,structural_change,38312,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.3470597650021839,0.017340676424765535,0.00875405127740203,0.7585560194360103,1.1923536083834925,True,2
structural_change_delta_0.060,structural_change,38313,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.3399493244268464,0.015114516285860103,0.0028964143029446277,0.7763280121711702,1.148572231818667,True,0
structural_change_delta_0.060,structural_change,38313,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.34084417828553204,0.015331391640617094,0.0022720225860611842,0.7702357126272842,1.0668776100599737,True,0
structural_change_delta_0.060,structural_change,38313,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.3399857050030138,0.015164206872123413,0.0027565015039464624,0.7744826328919217,1.1293622356319517,True,0
structural_change_delta_0.060,structural_change,38314,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.3674415808039577,0.017137044180316807,0.007138324276270591,0.7344210544691087,1.1172245850622602,True,1
structural_change_delta_0.060,structural_change,38314,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.36846555933661407,0.017400967913875028,0.006618072236803552,0.7287149397710985,1.0234072836608306,True,1
structural_change_delta_0.060,structural_change,38314,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.3674405814187119,0.017199539904312475,0.007014577726535354,0.7330537836926585,1.094578463979955,True,1
structural_change_delta_0.060,structural_change,38315,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.3224601124514388,0.015653589834742396,0.0176297431546113,0.7252044468697486,1.0818359416808712,True,1
structural_change_delta_0.060,structural_change,38315,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.32540089627538704,0.01599982122395809,0.01682105089542618,0.7201405827328984,1.0024903149581608,True,1
structural_change_delta_0.060,structural_change,38315,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.32288964296883377,0.015730623250545594,0.017433522142051627,0.7239016729931084,1.0628402778817494,True,1
structural_change_delta_0.060,structural_change,38316,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.40748585329506604,0.01815816400944418,0.014769581866635795,0.7646919556457105,1.2028479670296206,True,2
structural_change_delta_0.060,structural_change,38316,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.4056572772906366,0.018295983200396635,0.013634665617867525,0.7598738181153291,1.1049200454095534,True,2
structural_change_delta_0.060,structural_change,38316,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.40685394333297253,0.018185993235388706,0.014504433435504227,0.7635123342268235,1.1792401563465484,True,2
structural_change_delta_0.060,structural_change,38317,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.30504602811327447,0.016156973322784898,0.0025784258915930724,0.7290530376163947,0.9000055677877152,True,1
structural_change_delta_0.060,structural_change,38317,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.31321364533167584,0.016643285670343386,0.0018935236676386191,0.7284753897454214,0.8459285689022938,True,1
structural_change_delta_0.060,structural_change,38317,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.30686188094243216,0.01627176333711407,0.0024134724098385796,0.7288502397064294,0.8870225575576628,True,1
structural_change_delta_0.060,structural_change,38318,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.33530423372148493,0.014889632374494532,0.005421996735291645,0.8316366465785676,1.201439238792201,True,0
structural_change_delta_0.060,structural_change,38318,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.3424639211953948,0.015175329577976036,0.005870719161469529,0.8322826719138235,1.1369153070892748,True,0
structural_change_delta_0.060,structural_change,38318,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.3369069218605816,0.014958878422200936,0.0055482905951727,0.8317605832962519,1.1863833932148729,True,0
structural_change_delta_0.060,structural_change,38319,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.44905039378934175,0.0191963348262669,0.008347218562837933,0.8325226904944535,1.666689565966146,True,2
structural_change_delta_0.060,structural_change,38319,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.46549638711313374,0.019524115154389857,0.007666044025634977,0.8331805717093586,1.5552904028067618,True,2
structural_change_delta_0.060,structural_change,38319,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.4529172481215975,0.01926943000586072,0.00819509848794886,0.8325705679706955,1.6399577627805078,True,2
structural_change_delta_0.060,structural_change,38320,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.4389243337933563,0.017418025666218362,0.009832841142513926,0.7791033780775497,1.3035989656640732,True,0
structural_change_delta_0.060,structural_change,38320,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.43871465291045836,0.017657501704630048,0.009652143181728134,0.7790823210822441,1.2262700617806888,True,0
structural_change_delta_0.060,structural_change,38320,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.4386781613892585,0.017472049640810165,0.009762831678449713,0.7790155746364865,1.285215051948576,True,0
structural_change_delta_0.060,structural_change,38321,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.3535616433099618,0.017905716921138584,0.0019888755088168786,0.7252120744586296,0.9430064147982054,True,1
structural_change_delta_0.060,structural_change,38321,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.356013222817105,0.01811009529453872,0.0006495885639176135,0.7251443121283503,0.8945729576843287,True,1
structural_change_delta_0.060,structural_change,38321,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.35390818383165057,0.01795881439121638,0.0016721428595907195,0.7252921072091458,0.9309844506579207,True,1
structural_change_delta_0.060,structural_change,38322,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.3700080516021366,0.01921594209886372,0.007463032392839519,0.7508684642580665,1.1731047060807294,True,1
structural_change_delta_0.060,structural_change,38322,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.3599239392243397,0.01940673839601419,0.006944001276071976,0.7461080747291603,1.0796410743195257,True,1
structural_change_delta_0.060,structural_change,38322,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.3672992351896535,0.01926447728280287,0.007325048692128244,0.7497895836523596,1.1506398014515882,True,1
structural_change_delta_0.060,structural_change,38323,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.35386837179062236,0.0163072337890044,0.016843530286741126,0.7545674123868514,1.147921272462882,True,2
structural_change_delta_0.060,structural_change,38323,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.35833271016977103,0.016464047512512087,0.01579741131754142,0.753951693891942,1.070941349959608,True,2
structural_change_delta_0.060,structural_change,38323,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.3545644975585471,0.016341607221816497,0.016587681227100304,0.7541493261594774,1.1288672084880265,True,2
structural_change_delta_0.060,structural_change,38324,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.3346505111199376,0.016197740751871664,0.00649000293482338,0.7798227776478065,1.284839688074114,True,1
structural_change_delta_0.060,structural_change,38324,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.34145905779608116,0.01641359534648902,0.005749717933066445,0.7811136882116241,1.2103858701711603,True,1
structural_change_delta_0.060,structural_change,38324,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.33615015918888697,0.016252637242210554,0.006308623859964002,0.7800394125047789,1.2673338658463709,True,1
structural_change_delta_0.060,structural_change,38325,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.2897685703778266,0.017779394942970293,0.021602472184657717,0.7894039261420728,1.1716234533200232,True,2
structural_change_delta_0.060,structural_change,38325,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.2964815416282566,0.018036928097294992,0.021423633627483563,0.7886077833076658,1.0985263893404604,True,2
structural_change_delta_0.060,structural_change,38325,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.29098843062426216,0.017834138025907015,0.02156021003976849,0.7891136307212111,1.1539122543293792,True,2
structural_change_delta_0.060,structural_change,38326,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.42319577997344854,0.01858214412090861,0.0017705134782234344,0.770186650980785,1.1908010132431734,True,2
structural_change_delta_0.060,structural_change,38326,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.4144798695298121,0.01864620693579601,0.002445234870553925,0.763864346038934,1.098198332253511,True,2
structural_change_delta_0.060,structural_change,38326,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.4212617488041194,0.01859652365421709,0.0019240884438518346,0.7685304864613552,1.168274379714386,True,2
structural_change_delta_0.060,structural_change,38327,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.32010223551260497,0.016743318656331583,0.000521926739705969,0.7569888943303251,1.2226331051778574,True,1
structural_change_delta_0.060,structural_change,38327,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.3241705202843706,0.01737609369546573,0.0010010958470528797,0.7589489250902441,1.1548357255946722,True,1
structural_change_delta_0.060,structural_change,38327,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.3207910512923258,0.01689069999800452,0.0006498983250506907,0.7574050973680831,1.206319316707674,True,1
structural_change_delta_0.060,structural_change,38328,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.3136972091252523,0.016419564322143292,0.007766388428888549,0.7798203377243041,1.2822713002999753,True,1
structural_change_delta_0.060,structural_change,38328,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.3141872333272333,0.016598353507448625,0.0077175946506964355,0.7782486383284195,1.2045129288672287,True,1
structural_change_delta_0.060,structural_change,38328,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.31360284109092207,0.01646025976383864,0.007760218887120973,0.7792126902481513,1.2637941179842793,True,1
structural_change_delta_0.060,structural_change,38329,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.33771628565680456,0.017443924472359176,0.010519680324468372,0.7662900338577404,1.179701206610681,True,2
structural_change_delta_0.060,structural_change,38329,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.34011782133960416,0.017577657897895296,0.011044594514018957,0.7657567357945748,1.1075393379841063,True,2
structural_change_delta_0.060,structural_change,38329,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.3380604759977381,0.017473729999209833,0.010645144215289948,0.7662131793850961,1.1625131790471366,True,2
structural_change_delta_0.060,structural_change,38330,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.36979643435786486,0.015786469913444012,0.02304623910034309,0.7721596191778903,1.3004699135733364,True,0
structural_change_delta_0.060,structural_change,38330,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.38273290560226897,0.016075671495974324,0.02199810429617788,0.7756210149454236,1.2221494183680621,True,0
structural_change_delta_0.060,structural_change,38330,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.3727525876119173,0.015851589006359818,0.022781767853215174,0.7730306085783184,1.2814556998408158,True,0
structural_change_delta_0.060,structural_change,38331,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.32484802076237373,0.015464546534098785,0.004103090691945144,0.7392740258130911,1.0616467480164828,True,1
structural_change_delta_0.060,structural_change,38331,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.3262204892304024,0.01568173223900497,0.0036129014716187458,0.7365074312620158,0.9966900678906147,True,1
structural_change_delta_0.060,structural_change,38331,failure_aware,coverage_wait,1.0,1.1,False,False,0.5,0.28,0.34,0.18,0.32499456735909366,0.015518287911281662,0.0039923182269338,0.7386386860850465,1.0463397325327521,True,1
structural_change_delta_0.060,structural_change,38332,baseline,normal,1.0,1.0,True,True,0.5,0.28,0.34,0.18,0.34709524753941084,0.017284202393519462,0.002248561268316962,0.7485054818810798,1.0585505717127264,True,0
structural_change_delta_0.060,structural_change,38332,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.5,0.28,0.34,0.18,0.3491503704375555,0.017694377871326283,0.0027242155733889772,0.7434081531925675,1.0031351644020634,True,0
