model,held_out_seed,test_rows,test_severe,test_nonsevere,balanced_accuracy,severe_recall,severe_precision,nonsevere_specificity,roc_auc
loss_plus_local_calibration,44037,273,6,267,0.6273408239700374,0.3333333333333333,0.08695652173913043,0.9213483146067416,0.8408239700374531
loss_plus_local_calibration,44038,261,20,241,0.7086099585062241,0.55,0.2558139534883721,0.8672199170124482,0.8134854771784232
loss_plus_local_calibration,44039,261,20,241,0.7588174273858921,0.75,0.2112676056338028,0.7676348547717843,0.8558091286307055
loss_plus_local_calibration,44040,267,21,246,0.7935540069686411,0.7619047619047619,0.2711864406779661,0.8252032520325203,0.8788230739450251
loss_plus_local_calibration,44041,270,18,252,0.6904761904761905,0.5555555555555556,0.18518518518518517,0.8253968253968254,0.7991622574955908
loss_plus_local_calibration,44042,267,14,253,0.8396386222473179,0.8571428571428571,0.21052631578947367,0.8221343873517787,0.8918690005646528
loss_plus_local_calibration,44043,276,8,268,0.6007462686567164,0.25,0.13333333333333333,0.9514925373134329,0.8997201492537312
loss_plus_local_calibration,44044,279,6,273,0.6391941391941391,0.3333333333333333,0.11764705882352941,0.945054945054945,0.9242979242979242
loss_plus_local_calibration,44045,282,9,273,0.6947496947496947,0.4444444444444444,0.21052631578947367,0.945054945054945,0.8579568579568579
loss_plus_local_calibration,44046,288,4,284,0.8028169014084507,0.75,0.06818181818181818,0.8556338028169014,0.8943661971830986
loss_plus_local_calibration,44047,273,3,270,0.6185185185185185,0.3333333333333333,0.037037037037037035,0.9037037037037037,0.754320987654321
loss_plus_local_calibration,44048,273,5,268,0.655223880597015,0.4,0.07692307692307693,0.9104477611940298,0.8029850746268656
loss_plus_local_calibration,44049,282,6,276,0.6521739130434783,0.5,0.05263157894736842,0.8043478260869565,0.8188405797101449
loss_plus_local_calibration,44050,279,5,274,0.6306569343065693,0.4,0.05,0.8613138686131386,0.8197080291970803
loss_plus_local_calibration,44051,270,10,260,0.5346153846153846,0.2,0.05555555555555555,0.8692307692307693,0.7457692307692307
loss_plus_local_calibration,44052,267,15,252,0.6345238095238095,0.4,0.15384615384615385,0.8690476190476191,0.7560846560846561
loss_plus_local_calibration,44053,270,13,257,0.6456150853038013,0.38461538461538464,0.1724137931034483,0.9066147859922179,0.8234061658186171
loss_plus_local_calibration,44054,270,14,256,0.5778459821428571,0.21428571428571427,0.16666666666666666,0.94140625,0.8244977678571428
loss_plus_local_calibration,44055,270,11,259,0.6112671112671113,0.2727272727272727,0.1875,0.9498069498069498,0.803088803088803
loss_plus_local_calibration,44056,267,28,239,0.6452480573819486,0.42857142857142855,0.26666666666666666,0.8619246861924686,0.7632994620442319
loss_plus_local_calibration,44057,261,32,229,0.5932723799126638,0.34375,0.23404255319148937,0.8427947598253275,0.72639192139738
loss_plus_local_calibration,44058,264,40,224,0.6129464285714286,0.525,0.23863636363636365,0.7008928571428571,0.6965401785714286
loss_plus_local_calibration,44059,261,32,229,0.77742903930131,0.8125,0.3058823529411765,0.74235807860262,0.8350163755458515
loss_plus_local_calibration,44060,270,20,250,0.509,0.65,0.07602339181286549,0.368,0.554
loss_plus_local_calibration,44061,261,4,257,0.4474708171206226,0.0,0.0,0.8949416342412452,0.6556420233463035
loss_plus_local_calibration,44062,261,7,254,0.7404386951631046,0.5714285714285714,0.14814814814814814,0.9094488188976378,0.857705286839145
loss_plus_local_calibration,44063,258,9,249,0.6244979919678715,0.3333333333333333,0.125,0.9156626506024096,0.8808567603748327
loss_plus_local_calibration,44064,255,10,245,0.6336734693877552,0.3,0.2727272727272727,0.9673469387755103,0.8706122448979592
loss_plus_local_calibration,44065,255,7,248,0.6247119815668203,0.2857142857142857,0.18181818181818182,0.9637096774193549,0.8496543778801843
loss_plus_local_calibration,44066,252,8,244,0.5563524590163935,0.125,0.25,0.9877049180327869,0.9262295081967213
loss_plus_local_calibration,44067,255,10,245,0.6918367346938776,0.4,0.5,0.9836734693877551,0.9085714285714286
loss_plus_local_calibration,44068,252,11,241,0.6218408147868728,0.2727272727272727,0.3,0.970954356846473,0.900037721614485
loss_plus_local_calibration,44069,234,13,221,0.6674208144796381,0.46153846153846156,0.17647058823529413,0.8733031674208145,0.8005569091541942
loss_plus_local_calibration,44070,240,11,229,0.7784835252084161,0.7272727272727273,0.1702127659574468,0.8296943231441049,0.8388249305279873
