condition,true_class,sequence_replicate,evidence_budget,policy,selected_action,reference_action,action_matches_reference,parameter_learning_scale,process_uncertainty_scale,allow_commitment,allow_structural_intervention,estimated_p_pass,estimated_p_fail_A,estimated_p_fail_C,estimated_p_fail_S,reference_p_pass,reference_p_fail_A,reference_p_fail_C,reference_p_fail_S,post_event_state_rmse,post_event_parameter_rmse,final_parameter_error,cumulative_abs_parameter_update,mean_post_event_nis,recovered,recovery_time
structural_change_delta_0.060,structural_change,1,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.6,0.4,0.0,0.2,0.5,0.28,0.34,0.18,0.2520141104168633,0.01467409911964556,0.00017287563245216298,0.7705771610380846,0.9818626180626746,True,0
structural_change_delta_0.060,structural_change,1,5,inferred_failure_aware,accuracy_guard,coverage_wait,False,0.9,1.75,False,False,0.6,0.4,0.0,0.2,0.5,0.28,0.34,0.18,0.2636587331027603,0.015659720531983744,0.0009531122800013891,0.7259977571854618,0.9311547084158938,True,1
structural_change_delta_0.060,structural_change,1,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.5,0.4,0.3,0.2,0.5,0.28,0.34,0.18,0.2515527824983174,0.014586185648044992,4.417771885067978e-05,0.7711447815752582,0.9950636764377209,True,0
structural_change_delta_0.060,structural_change,1,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.5,0.4,0.3,0.2,0.5,0.28,0.34,0.18,0.2520141104168633,0.01467409911964556,0.00017287563245216298,0.7705771610380846,0.9818626180626746,True,0
structural_change_delta_0.060,structural_change,1,10,inferred_failure_aware,accuracy_guard,coverage_wait,False,0.9,1.75,False,False,0.5,0.4,0.3,0.2,0.5,0.28,0.34,0.18,0.2636587331027603,0.015659720531983744,0.0009531122800013891,0.7259977571854618,0.9311547084158938,True,1
structural_change_delta_0.060,structural_change,1,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.6,0.25,0.3,0.15,0.5,0.28,0.34,0.18,0.2515527824983174,0.014586185648044992,4.417771885067978e-05,0.7711447815752582,0.9950636764377209,True,0
structural_change_delta_0.060,structural_change,1,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.6,0.25,0.3,0.15,0.5,0.28,0.34,0.18,0.2520141104168633,0.01467409911964556,0.00017287563245216298,0.7705771610380846,0.9818626180626746,True,0
structural_change_delta_0.060,structural_change,1,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.6,0.25,0.3,0.15,0.5,0.28,0.34,0.18,0.2520141104168633,0.01467409911964556,0.00017287563245216298,0.7705771610380846,0.9818626180626746,True,0
structural_change_delta_0.060,structural_change,2,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.6,0.2,0.4,0.2,0.5,0.28,0.34,0.18,0.2841919170331763,0.01710011327322846,0.009353699766866397,0.7658845813863921,1.129610889616978,True,2
structural_change_delta_0.060,structural_change,2,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.6,0.2,0.4,0.2,0.5,0.28,0.34,0.18,0.28336394515113444,0.017169195650827147,0.009093357219996046,0.7649943520184802,1.1123430194944772,True,2
structural_change_delta_0.060,structural_change,2,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.6,0.2,0.4,0.2,0.5,0.28,0.34,0.18,0.28336394515113444,0.017169195650827147,0.009093357219996046,0.7649943520184802,1.1123430194944772,True,2
structural_change_delta_0.060,structural_change,2,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.5,0.4,0.3,0.3,0.5,0.28,0.34,0.18,0.2841919170331763,0.01710011327322846,0.009353699766866397,0.7658845813863921,1.129610889616978,True,2
structural_change_delta_0.060,structural_change,2,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.5,0.4,0.3,0.3,0.5,0.28,0.34,0.18,0.28336394515113444,0.017169195650827147,0.009093357219996046,0.7649943520184802,1.1123430194944772,True,2
structural_change_delta_0.060,structural_change,2,10,inferred_failure_aware,accuracy_guard,coverage_wait,False,0.9,1.75,False,False,0.5,0.4,0.3,0.3,0.5,0.28,0.34,0.18,0.28624925279951424,0.018315496556373472,0.006272062567823866,0.7195234725610533,1.04665195145494,True,2
structural_change_delta_0.060,structural_change,2,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.55,0.25,0.25,0.25,0.5,0.28,0.34,0.18,0.2841919170331763,0.01710011327322846,0.009353699766866397,0.7658845813863921,1.129610889616978,True,2
structural_change_delta_0.060,structural_change,2,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.55,0.25,0.25,0.25,0.5,0.28,0.34,0.18,0.28336394515113444,0.017169195650827147,0.009093357219996046,0.7649943520184802,1.1123430194944772,True,2
structural_change_delta_0.060,structural_change,2,20,inferred_failure_aware,accuracy_guard,coverage_wait,False,0.9,1.75,False,False,0.55,0.25,0.25,0.25,0.5,0.28,0.34,0.18,0.28624925279951424,0.018315496556373472,0.006272062567823866,0.7195234725610533,1.04665195145494,True,2
structural_change_delta_0.060,structural_change,3,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.4,0.2,0.2,0.4,0.5,0.28,0.34,0.18,0.3530769269722505,0.017521299411476583,0.00824814437546928,0.7932337963442057,1.1499206300327345,True,2
structural_change_delta_0.060,structural_change,3,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.2,0.2,0.4,0.5,0.28,0.34,0.18,0.352859100711,0.01753539101861437,0.00820815079723003,0.792924833545429,1.131473554890422,True,2
structural_change_delta_0.060,structural_change,3,5,inferred_failure_aware,selective_guard,coverage_wait,False,1.0,1.25,False,False,0.4,0.2,0.2,0.4,0.5,0.28,0.34,0.18,0.35285238728545243,0.017558158726410113,0.008144876328012085,0.7926561381659559,1.1076838575828216,True,2
structural_change_delta_0.060,structural_change,3,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.6,0.2,0.2,0.2,0.5,0.28,0.34,0.18,0.3530769269722505,0.017521299411476583,0.00824814437546928,0.7932337963442057,1.1499206300327345,True,2
structural_change_delta_0.060,structural_change,3,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.6,0.2,0.2,0.2,0.5,0.28,0.34,0.18,0.352859100711,0.01753539101861437,0.00820815079723003,0.792924833545429,1.131473554890422,True,2
structural_change_delta_0.060,structural_change,3,10,inferred_failure_aware,accuracy_guard,coverage_wait,False,0.9,1.75,False,False,0.6,0.2,0.2,0.2,0.5,0.28,0.34,0.18,0.34777771692636184,0.01800604354372025,0.006788200523412891,0.7414479146384808,1.03758744672165,True,2
structural_change_delta_0.060,structural_change,3,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.65,0.2,0.25,0.15,0.5,0.28,0.34,0.18,0.3530769269722505,0.017521299411476583,0.00824814437546928,0.7932337963442057,1.1499206300327345,True,2
structural_change_delta_0.060,structural_change,3,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.65,0.2,0.25,0.15,0.5,0.28,0.34,0.18,0.352859100711,0.01753539101861437,0.00820815079723003,0.792924833545429,1.131473554890422,True,2
structural_change_delta_0.060,structural_change,3,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.65,0.2,0.25,0.15,0.5,0.28,0.34,0.18,0.352859100711,0.01753539101861437,0.00820815079723003,0.792924833545429,1.131473554890422,True,2
structural_change_delta_0.060,structural_change,4,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.6,0.4,0.4,0.2,0.5,0.28,0.34,0.18,0.2893561737692065,0.017194280711032666,0.01398418013040792,0.7266243149236876,1.0699329375402862,True,2
structural_change_delta_0.060,structural_change,4,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.6,0.4,0.4,0.2,0.5,0.28,0.34,0.18,0.28879977204932894,0.01728765296509913,0.013910169770410596,0.7268110678277132,1.058415033479121,True,2
structural_change_delta_0.060,structural_change,4,5,inferred_failure_aware,accuracy_guard,coverage_wait,False,0.9,1.75,False,False,0.6,0.4,0.4,0.2,0.5,0.28,0.34,0.18,0.2986873011566439,0.018536094765024318,0.012116405804735053,0.6944292578864752,1.0195380049893308,True,3
structural_change_delta_0.060,structural_change,4,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.7,0.3,0.2,0.2,0.5,0.28,0.34,0.18,0.2893561737692065,0.017194280711032666,0.01398418013040792,0.7266243149236876,1.0699329375402862,True,2
structural_change_delta_0.060,structural_change,4,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.7,0.3,0.2,0.2,0.5,0.28,0.34,0.18,0.28879977204932894,0.01728765296509913,0.013910169770410596,0.7268110678277132,1.058415033479121,True,2
structural_change_delta_0.060,structural_change,4,10,inferred_failure_aware,accuracy_guard,coverage_wait,False,0.9,1.75,False,False,0.7,0.3,0.2,0.2,0.5,0.28,0.34,0.18,0.2986873011566439,0.018536094765024318,0.012116405804735053,0.6944292578864752,1.0195380049893308,True,3
structural_change_delta_0.060,structural_change,4,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.5,0.35,0.3,0.2,0.5,0.28,0.34,0.18,0.2893561737692065,0.017194280711032666,0.01398418013040792,0.7266243149236876,1.0699329375402862,True,2
structural_change_delta_0.060,structural_change,4,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.5,0.35,0.3,0.2,0.5,0.28,0.34,0.18,0.28879977204932894,0.01728765296509913,0.013910169770410596,0.7268110678277132,1.058415033479121,True,2
structural_change_delta_0.060,structural_change,4,20,inferred_failure_aware,accuracy_guard,coverage_wait,False,0.9,1.75,False,False,0.5,0.35,0.3,0.2,0.5,0.28,0.34,0.18,0.2986873011566439,0.018536094765024318,0.012116405804735053,0.6944292578864752,1.0195380049893308,True,3
structural_change_delta_0.060,structural_change,5,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.4,0.2,0.6,0.0,0.5,0.28,0.34,0.18,0.18518655908940326,0.012415084073313121,0.0009675897133314404,0.7159189318716853,0.8286592096101809,True,0
structural_change_delta_0.060,structural_change,5,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.2,0.6,0.0,0.5,0.28,0.34,0.18,0.1836724356084546,0.012499073255997072,0.0008694497740451279,0.7158928993510693,0.8174885104134196,True,0
structural_change_delta_0.060,structural_change,5,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.2,0.6,0.0,0.5,0.28,0.34,0.18,0.1836724356084546,0.012499073255997072,0.0008694497740451279,0.7158928993510693,0.8174885104134196,True,0
structural_change_delta_0.060,structural_change,5,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.3,0.3,0.5,0.1,0.5,0.28,0.34,0.18,0.18518655908940326,0.012415084073313121,0.0009675897133314404,0.7159189318716853,0.8286592096101809,True,0
structural_change_delta_0.060,structural_change,5,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.3,0.3,0.5,0.1,0.5,0.28,0.34,0.18,0.1836724356084546,0.012499073255997072,0.0008694497740451279,0.7158928993510693,0.8174885104134196,True,0
structural_change_delta_0.060,structural_change,5,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.3,0.3,0.5,0.1,0.5,0.28,0.34,0.18,0.1836724356084546,0.012499073255997072,0.0008694497740451279,0.7158928993510693,0.8174885104134196,True,0
structural_change_delta_0.060,structural_change,5,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.35,0.35,0.5,0.15,0.5,0.28,0.34,0.18,0.18518655908940326,0.012415084073313121,0.0009675897133314404,0.7159189318716853,0.8286592096101809,True,0
structural_change_delta_0.060,structural_change,5,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.35,0.35,0.5,0.15,0.5,0.28,0.34,0.18,0.1836724356084546,0.012499073255997072,0.0008694497740451279,0.7158928993510693,0.8174885104134196,True,0
structural_change_delta_0.060,structural_change,5,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.35,0.35,0.5,0.15,0.5,0.28,0.34,0.18,0.1836724356084546,0.012499073255997072,0.0008694497740451279,0.7158928993510693,0.8174885104134196,True,0
structural_change_delta_0.060,structural_change,6,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.4,0.2,0.4,0.2,0.5,0.28,0.34,0.18,0.42612968048682665,0.017948656834464526,0.0073967324841210935,0.731891054808963,1.2091897028685896,True,1
structural_change_delta_0.060,structural_change,6,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.2,0.4,0.2,0.5,0.28,0.34,0.18,0.4247254446755344,0.017975597686645313,0.007283452843258931,0.7307124806603551,1.1871795376312915,True,1
structural_change_delta_0.060,structural_change,6,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.2,0.4,0.2,0.5,0.28,0.34,0.18,0.4247254446755344,0.017975597686645313,0.007283452843258931,0.7307124806603551,1.1871795376312915,True,1
structural_change_delta_0.060,structural_change,6,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.3,0.3,0.5,0.1,0.5,0.28,0.34,0.18,0.42612968048682665,0.017948656834464526,0.0073967324841210935,0.731891054808963,1.2091897028685896,True,1
structural_change_delta_0.060,structural_change,6,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.3,0.3,0.5,0.1,0.5,0.28,0.34,0.18,0.4247254446755344,0.017975597686645313,0.007283452843258931,0.7307124806603551,1.1871795376312915,True,1
structural_change_delta_0.060,structural_change,6,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.3,0.3,0.5,0.1,0.5,0.28,0.34,0.18,0.4247254446755344,0.017975597686645313,0.007283452843258931,0.7307124806603551,1.1871795376312915,True,1
structural_change_delta_0.060,structural_change,6,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.4,0.35,0.4,0.1,0.5,0.28,0.34,0.18,0.42612968048682665,0.017948656834464526,0.0073967324841210935,0.731891054808963,1.2091897028685896,True,1
structural_change_delta_0.060,structural_change,6,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.35,0.4,0.1,0.5,0.28,0.34,0.18,0.4247254446755344,0.017975597686645313,0.007283452843258931,0.7307124806603551,1.1871795376312915,True,1
structural_change_delta_0.060,structural_change,6,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.35,0.4,0.1,0.5,0.28,0.34,0.18,0.4247254446755344,0.017975597686645313,0.007283452843258931,0.7307124806603551,1.1871795376312915,True,1
structural_change_delta_0.060,structural_change,7,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.4,0.6,0.4,0.4,0.5,0.28,0.34,0.18,0.2568892146371429,0.01641808771132154,0.00038246060331015297,0.7297163053880269,0.9200826079984422,True,1
structural_change_delta_0.060,structural_change,7,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.6,0.4,0.4,0.5,0.28,0.34,0.18,0.2574694818173735,0.016501267997426444,0.00041856908195314624,0.7285781170166622,0.9062453110709466,True,1
structural_change_delta_0.060,structural_change,7,5,inferred_failure_aware,accuracy_guard,coverage_wait,False,0.9,1.75,False,False,0.4,0.6,0.4,0.4,0.5,0.28,0.34,0.18,0.26431938138093186,0.017535326079732128,0.00017469376722523133,0.6775469673065782,0.8415831698524014,True,1
structural_change_delta_0.060,structural_change,7,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.3,0.7,0.5,0.4,0.5,0.28,0.34,0.18,0.2568892146371429,0.01641808771132154,0.00038246060331015297,0.7297163053880269,0.9200826079984422,True,1
structural_change_delta_0.060,structural_change,7,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.3,0.7,0.5,0.4,0.5,0.28,0.34,0.18,0.2574694818173735,0.016501267997426444,0.00041856908195314624,0.7285781170166622,0.9062453110709466,True,1
structural_change_delta_0.060,structural_change,7,10,inferred_failure_aware,accuracy_guard,coverage_wait,False,0.9,1.75,False,False,0.3,0.7,0.5,0.4,0.5,0.28,0.34,0.18,0.26431938138093186,0.017535326079732128,0.00017469376722523133,0.6775469673065782,0.8415831698524014,True,1
structural_change_delta_0.060,structural_change,7,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.4,0.5,0.35,0.3,0.5,0.28,0.34,0.18,0.2568892146371429,0.01641808771132154,0.00038246060331015297,0.7297163053880269,0.9200826079984422,True,1
structural_change_delta_0.060,structural_change,7,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.5,0.35,0.3,0.5,0.28,0.34,0.18,0.2574694818173735,0.016501267997426444,0.00041856908195314624,0.7285781170166622,0.9062453110709466,True,1
structural_change_delta_0.060,structural_change,7,20,inferred_failure_aware,accuracy_guard,coverage_wait,False,0.9,1.75,False,False,0.4,0.5,0.35,0.3,0.5,0.28,0.34,0.18,0.26431938138093186,0.017535326079732128,0.00017469376722523133,0.6775469673065782,0.8415831698524014,True,1
structural_change_delta_0.060,structural_change,8,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.2,0.4,0.8,0.0,0.5,0.28,0.34,0.18,0.32707294220143573,0.016219227883748008,0.003020623233008668,0.6922273974063085,0.9744745908941739,True,1
structural_change_delta_0.060,structural_change,8,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.4,0.8,0.0,0.5,0.28,0.34,0.18,0.3270178449453627,0.01629071373265767,0.00297073670068837,0.6912202469684743,0.9582455788184606,True,1
structural_change_delta_0.060,structural_change,8,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.4,0.8,0.0,0.5,0.28,0.34,0.18,0.3270178449453627,0.01629071373265767,0.00297073670068837,0.6912202469684743,0.9582455788184606,True,1
structural_change_delta_0.060,structural_change,8,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.3,0.5,0.5,0.2,0.5,0.28,0.34,0.18,0.32707294220143573,0.016219227883748008,0.003020623233008668,0.6922273974063085,0.9744745908941739,True,1
structural_change_delta_0.060,structural_change,8,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.3,0.5,0.5,0.2,0.5,0.28,0.34,0.18,0.3270178449453627,0.01629071373265767,0.00297073670068837,0.6912202469684743,0.9582455788184606,True,1
structural_change_delta_0.060,structural_change,8,10,inferred_failure_aware,accuracy_guard,coverage_wait,False,0.9,1.75,False,False,0.3,0.5,0.5,0.2,0.5,0.28,0.34,0.18,0.329297280618344,0.01727558982512673,0.002466504793020241,0.650203410617036,0.8936872698168619,True,1
structural_change_delta_0.060,structural_change,8,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.5,0.35,0.3,0.2,0.5,0.28,0.34,0.18,0.32707294220143573,0.016219227883748008,0.003020623233008668,0.6922273974063085,0.9744745908941739,True,1
structural_change_delta_0.060,structural_change,8,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.5,0.35,0.3,0.2,0.5,0.28,0.34,0.18,0.3270178449453627,0.01629071373265767,0.00297073670068837,0.6912202469684743,0.9582455788184606,True,1
structural_change_delta_0.060,structural_change,8,20,inferred_failure_aware,accuracy_guard,coverage_wait,False,0.9,1.75,False,False,0.5,0.35,0.3,0.2,0.5,0.28,0.34,0.18,0.329297280618344,0.01727558982512673,0.002466504793020241,0.650203410617036,0.8936872698168619,True,1
structural_change_delta_0.060,structural_change,9,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.8,0.0,0.2,0.0,0.5,0.28,0.34,0.18,0.39012685428800464,0.017034536018782537,0.00853915309071096,0.7582718108472342,1.1360341722835674,True,2
structural_change_delta_0.060,structural_change,9,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.8,0.0,0.2,0.0,0.5,0.28,0.34,0.18,0.3889043303348264,0.017162221326221375,0.008570139211013794,0.7563592689632411,1.1170440732013387,True,2
structural_change_delta_0.060,structural_change,9,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.8,0.0,0.2,0.0,0.5,0.28,0.34,0.18,0.3889043303348264,0.017162221326221375,0.008570139211013794,0.7563592689632411,1.1170440732013387,True,2
structural_change_delta_0.060,structural_change,9,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.5,0.3,0.3,0.1,0.5,0.28,0.34,0.18,0.39012685428800464,0.017034536018782537,0.00853915309071096,0.7582718108472342,1.1360341722835674,True,2
structural_change_delta_0.060,structural_change,9,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.5,0.3,0.3,0.1,0.5,0.28,0.34,0.18,0.3889043303348264,0.017162221326221375,0.008570139211013794,0.7563592689632411,1.1170440732013387,True,2
structural_change_delta_0.060,structural_change,9,10,inferred_failure_aware,accuracy_guard,coverage_wait,False,0.9,1.75,False,False,0.5,0.3,0.3,0.1,0.5,0.28,0.34,0.18,0.3892801755776561,0.019026491557790837,0.008296380128787195,0.7016195961069585,1.0316313184680175,True,2
structural_change_delta_0.060,structural_change,9,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.5,0.3,0.3,0.15,0.5,0.28,0.34,0.18,0.39012685428800464,0.017034536018782537,0.00853915309071096,0.7582718108472342,1.1360341722835674,True,2
structural_change_delta_0.060,structural_change,9,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.5,0.3,0.3,0.15,0.5,0.28,0.34,0.18,0.3889043303348264,0.017162221326221375,0.008570139211013794,0.7563592689632411,1.1170440732013387,True,2
structural_change_delta_0.060,structural_change,9,20,inferred_failure_aware,accuracy_guard,coverage_wait,False,0.9,1.75,False,False,0.5,0.3,0.3,0.15,0.5,0.28,0.34,0.18,0.3892801755776561,0.019026491557790837,0.008296380128787195,0.7016195961069585,1.0316313184680175,True,2
structural_change_delta_0.060,structural_change,10,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.8,0.0,0.2,0.0,0.5,0.28,0.34,0.18,0.29547471162620587,0.015850315311971126,0.01341742855862793,0.7775326563790331,1.0648760600409268,True,1
structural_change_delta_0.060,structural_change,10,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.8,0.0,0.2,0.0,0.5,0.28,0.34,0.18,0.29376894440677864,0.01592659358300289,0.013311825875906291,0.7769041429135509,1.048714330801303,True,1
structural_change_delta_0.060,structural_change,10,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.8,0.0,0.2,0.0,0.5,0.28,0.34,0.18,0.29376894440677864,0.01592659358300289,0.013311825875906291,0.7769041429135509,1.048714330801303,True,1
structural_change_delta_0.060,structural_change,10,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.9,0.0,0.1,0.0,0.5,0.28,0.34,0.18,0.29547471162620587,0.015850315311971126,0.01341742855862793,0.7775326563790331,1.0648760600409268,True,1
structural_change_delta_0.060,structural_change,10,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.9,0.0,0.1,0.0,0.5,0.28,0.34,0.18,0.29376894440677864,0.01592659358300289,0.013311825875906291,0.7769041429135509,1.048714330801303,True,1
structural_change_delta_0.060,structural_change,10,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.9,0.0,0.1,0.0,0.5,0.28,0.34,0.18,0.29376894440677864,0.01592659358300289,0.013311825875906291,0.7769041429135509,1.048714330801303,True,1
structural_change_delta_0.060,structural_change,10,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.6,0.1,0.35,0.1,0.5,0.28,0.34,0.18,0.29547471162620587,0.015850315311971126,0.01341742855862793,0.7775326563790331,1.0648760600409268,True,1
structural_change_delta_0.060,structural_change,10,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.6,0.1,0.35,0.1,0.5,0.28,0.34,0.18,0.29376894440677864,0.01592659358300289,0.013311825875906291,0.7769041429135509,1.048714330801303,True,1
structural_change_delta_0.060,structural_change,10,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.6,0.1,0.35,0.1,0.5,0.28,0.34,0.18,0.29376894440677864,0.01592659358300289,0.013311825875906291,0.7769041429135509,1.048714330801303,True,1
structural_change_delta_0.060,structural_change,11,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.6,0.2,0.2,0.0,0.5,0.28,0.34,0.18,0.29376438412266903,0.016036580243286858,0.006467263425240843,0.7182590427030674,0.9619906586848664,True,1
structural_change_delta_0.060,structural_change,11,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.6,0.2,0.2,0.0,0.5,0.28,0.34,0.18,0.29228606037341803,0.01610960561524124,0.006398392962729482,0.7179142608117768,0.9446753199253394,True,1
structural_change_delta_0.060,structural_change,11,5,inferred_failure_aware,accuracy_guard,coverage_wait,False,0.9,1.75,False,False,0.6,0.2,0.2,0.0,0.5,0.28,0.34,0.18,0.286263455888132,0.017237602455308098,0.004961474150435352,0.6722463689486411,0.8695261629733347,True,1
structural_change_delta_0.060,structural_change,11,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.5,0.4,0.3,0.2,0.5,0.28,0.34,0.18,0.29376438412266903,0.016036580243286858,0.006467263425240843,0.7182590427030674,0.9619906586848664,True,1
structural_change_delta_0.060,structural_change,11,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.5,0.4,0.3,0.2,0.5,0.28,0.34,0.18,0.29228606037341803,0.01610960561524124,0.006398392962729482,0.7179142608117768,0.9446753199253394,True,1
structural_change_delta_0.060,structural_change,11,10,inferred_failure_aware,accuracy_guard,coverage_wait,False,0.9,1.75,False,False,0.5,0.4,0.3,0.2,0.5,0.28,0.34,0.18,0.286263455888132,0.017237602455308098,0.004961474150435352,0.6722463689486411,0.8695261629733347,True,1
structural_change_delta_0.060,structural_change,11,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.5,0.3,0.35,0.15,0.5,0.28,0.34,0.18,0.29376438412266903,0.016036580243286858,0.006467263425240843,0.7182590427030674,0.9619906586848664,True,1
structural_change_delta_0.060,structural_change,11,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.5,0.3,0.35,0.15,0.5,0.28,0.34,0.18,0.29228606037341803,0.01610960561524124,0.006398392962729482,0.7179142608117768,0.9446753199253394,True,1
structural_change_delta_0.060,structural_change,11,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.5,0.3,0.35,0.15,0.5,0.28,0.34,0.18,0.29228606037341803,0.01610960561524124,0.006398392962729482,0.7179142608117768,0.9446753199253394,True,1
structural_change_delta_0.060,structural_change,12,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.6,0.4,0.4,0.2,0.5,0.28,0.34,0.18,0.2961576086529182,0.016952416627077888,0.002807873923062587,0.7532282643996849,0.997395365808142,True,1
structural_change_delta_0.060,structural_change,12,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.6,0.4,0.4,0.2,0.5,0.28,0.34,0.18,0.29599573374971155,0.01699339096550235,0.002748766958852733,0.7525707093619205,0.9817387894752889,True,1
structural_change_delta_0.060,structural_change,12,5,inferred_failure_aware,accuracy_guard,coverage_wait,False,0.9,1.75,False,False,0.6,0.4,0.4,0.2,0.5,0.28,0.34,0.18,0.30374489772156277,0.017843344631948588,0.0027356462755530053,0.7043866518700114,0.9101474457060933,True,1
