trial,unsafe_selected,total_regret
585,740,41.03509771745579
586,763,42.88517450721961
587,731,40.42709220345634
588,749,41.75854253658807
589,740,41.472803580655615
590,743,40.81170444146864
591,742,41.02252741209547
592,751,42.09594624413051
593,761,42.73929865319437
594,725,41.305912548318744
595,715,41.003849132922475
596,753,41.93275707127241
597,746,41.530617510737024
598,738,41.82321862584607
599,748,41.86232816296471
600,760,42.35448857363106
601,744,41.725336340367555
602,731,40.31093701403992
603,749,41.937078036925385
604,760,42.04908640163554
605,734,41.31862771166283
606,743,41.28903802320507
607,739,42.176886698720395
608,723,39.71321980835306
609,750,41.86906591533507
610,768,42.619236959339375
611,712,40.3975783730562
612,749,41.97597152625073
613,753,41.77208762108559
614,746,42.34655123880266
615,754,42.45353008182395
616,750,42.13412702444136
617,739,41.260710266676696
618,744,41.403826560766454
619,742,41.04954907827003
620,756,42.06814242705917
621,733,40.860601835150824
622,751,42.06154737466253
623,737,41.23841682508584
624,749,42.67890525028341
625,739,41.308921181954084
626,751,42.0050712219811
627,740,40.44400161211997
628,751,41.36622144369659
629,760,42.68734481211433
630,757,42.539651075903976
631,735,41.0878723673663
632,764,42.859105211804916
633,742,41.604434074476316
634,723,40.91603256198072
635,738,40.524564493154045
636,733,41.15417337204113
637,737,41.63395258566969
638,732,40.7006539376448
639,770,43.049323887591385
640,746,41.76922848373612
641,745,41.07432118720822
642,731,39.98975373242913
643,767,42.83713229308858
644,730,41.28760175346062
645,774,43.90549970498179
646,745,41.660539622735655
647,753,41.73477108901554
648,758,41.9450583384116
649,758,42.05022526103478
650,753,41.89739121182408
651,737,40.77246558017825
652,711,40.10367797509625
653,738,41.077545532905226
654,750,42.00557257633207
655,756,42.76178289112838
656,758,42.509656681938104
657,736,40.63310877850739
658,754,42.387243694388715
659,761,42.397393685846055
660,751,42.72538387638436
661,732,40.59299365407172
662,724,40.3130498385499
663,711,39.940197740240905
664,775,42.35483223401098
665,745,41.04792573367013
666,754,42.17643837197949
667,756,42.65846382758261
668,760,42.33119288084658
669,735,41.22276667414854
670,746,42.008029401010205
671,740,41.068221623617085
672,734,40.41102868360097
673,744,41.596512629193235
674,736,41.61053778890495
675,752,41.99020950924499
676,748,41.77550941202305
677,734,42.06954945003127
678,752,42.209073247967865
679,750,41.69522134151599
680,727,40.742992984363724
681,736,41.0051826307329
682,745,41.48030108310982
683,755,42.32859529521054
684,728,40.64837043146617
685,720,39.775137145048966
686,721,39.793093249682066
687,731,41.10084298992542
688,737,40.09799344074992
